a,b
93.52,402.91
794.55,856.53
499.43,642.53
33.28,84.72
844.31,573.87
668.05,555.56
810.91,136.69
447.42,192.16
15.57,477.07
366.61,955
323.47,300.02
617.29,154.19
401.12,616.89
753.6,975.15
417.74,439.8
288.93,753.12
649.97,808.13
93.92,251.65
732.09,462.05
93.43,136.45
235.32,373.38
923.71,857.54
256.93,982.56
681.43,78.1
6.34,84.37
633.92,353.06
156.9,181.98
989.82,609.1
984.65,428.05
953.57,789.75
762.68,760.26
339.88,892.99
248.46,822.77
768.55,924.36
547.24,710.01
672.21,493.11
892.67,260.55
308.75,951.68
937.59,623.58
273.73,894.45
187.44,63.77
316.21,136.94
926.32,497.74
679.47,649.66
454.53,702.54
947.22,719.45
381.69,392.73
440.35,254.3
358.96,67.99
54.22,534.64
636.24,476.05
679.44,837.34
491.59,509.43
935.9,653.34
684.13,329.93
452.85,776.66
224.96,889.77
588.57,868.58
551.23,557.87
392.98,694.83
570.76,939.78
233.8,702.2
620.77,607.34
48.57,913.51
338.58,406.81
510.21,437.52
138.72,453.75
939.54,770.06
562.65,228.59
438.5,441.81
408.68,855.65
968.26,995
569.32,193.68
991.75,453.25
618.02,474.38
642.94,749.9
94.16,920.16
755.86,96.54
977.12,261.6
333.02,235.57
859.99,447.45
382.74,946.07
261.24,494.6
278.82,989.58
591.16,634.7
953.77,59.56
592.85,617.36
126.17,538.09
112.94,561.32
267.93,510.49
848.17,625.48
991.66,858.06
674.09,62.22
404.1,158.86
657.73,993.05
260.27,512.81
939.72,417.24
224.95,221.55
738.81,228.9
83.5,162.75
843.44,869.74
857.98,210.72
591.64,344.71
682.61,701.66
860.23,21.43
175.51,991.73
926.48,13.62
719.85,949.9
898.86,412.51
184.32,805.51
555.32,558.9
42.97,963.67
194.46,562.75
132.47,212.41
102.92,982.5
752.47,289.92
535.7,662.24
887.59,76.84
593.91,104.79
533.36,473.17
617.87,573.03
690.73,323.68
588.6,964.71
680.33,422.38
456.44,33.4
985.8,481.01
855.64,704.52
322.19,794.57
515.65,455
264.2,597.27
34.71,992.01
353.37,799.26
431.69,385.41
354.52,410.01
814.99,116.52
151.51,541.15
504.63,543.31
665.07,270.9
9.58,818.05
465.68,341.68
59.88,512.36
982.07,110.93
812.7,676.69
235.21,620.95
114.28,128.65
230.99,959.29
565.31,43.48
545.94,940.08
586.69,365.33
924.48,133.51
991.47,253.88
991.09,730
415.15,891.2
519.74,924.52
