a,b
759.99,303.79
288.31,842.39
95.66,558.56
229.26,293.71
196.04,856.27
243.1,553.66
431.56,870.5
697.86,277.73
361.86,387.86
295.88,57.22
958.88,254.84
631.48,304.64
417.26,668.74
650.04,543.73
639.69,58.48
218.42,125.06
294.03,72.31
96.62,817.91
17.83,687.79
253.55,163.06
962.21,440.98
719.51,690.08
939.31,77.59
90.42,936.02
370.84,641.03
274,467.59
26.24,248.44
439.42,454.66
188.46,458.92
397.36,184.63
923.51,139.94
274.73,448.3
763.83,75.49
95.89,452.18
912.14,152.29
763.58,408.82
917,154.48
213.53,161.52
323.72,543.53
191.36,39.02
485.34,293.01
605.51,825.77
46.77,220.16
196.69,402.95
899.16,392.65
538.92,428.73
222.07,966.26
11.21,948.35
917.92,786.5
401.07,36.13
856.57,218.81
47.2,189.31
293.18,939.24
539.53,615.05
590.53,772.58
469.75,692.46
621.71,376.42
844.29,415.72
1000.23,968.43
614.62,13.07
768.37,600.95
104.8,751.6
871.63,941.53
105.39,809.15
908.68,750.48
99.32,395.68
931.64,856.36
321.5,48.64
275.37,222.27
233.44,194.31
526.77,761.47
468.96,309.67
592.49,871.8
594.41,497.45
765.3,390.3
229.95,349.64
683.3,514.24
910.16,46.19
761.52,672.19
492.15,912
591.45,220.2
120.66,932.78
246.19,949.42
722.25,570.56
105.13,109.02
413.32,261.87
500.29,717.26
923.24,695.89
380.91,871.48
421.15,850.5
708.06,569.94
121.54,801.02
691.6,587.8
231.24,852.28
904.42,895.03
310.08,321.18
691.13,88.5
457.33,175.61
673.61,78.03
754.05,209.52
353.3,488.46
170.12,567.57
141.76,420
222.93,740.66
426.31,740.98
531.31,363.1
505.01,994.27
388.47,537.94
258.25,543.77
65.89,362.85
881.65,133.36
374.6,478.57
343.44,571.45
197.07,709.17
999.06,843
405.66,550.28
596.45,988.37
413.35,207.11
252.56,43.77
162.57,336.66
240.58,627.61
96.5,813.56
927.16,242.99
522.12,561.83
31.24,371.85
919.75,488.21
502.91,463.03
579.86,368.14
224.05,563.03
565.68,208.87
725.44,237.82
790.16,620.54
961.83,176.69
762.88,91.02
626.85,12.62
943.01,454.63
169.25,176.96
653.6,570.4
269.86,73.24
977.53,277.81
744.97,312.61
260.9,97
843.34,606.21
584.55,852.44
503.5,394.76
494.93,194.55
217.21,103.17
563.93,238.64
45.68,625.59
884.09,24.27
48.7,810.77
818.39,623.22
590.42,2.48
444.99,299.19
827.64,326.15
502.32,616.47
6.13,770.79
221.39,472.88
799.08,572.73
639.03,644.92
183.87,305.5
655,229.96
463.72,73.22
17.42,942.68
319.71,120.35
97.39,14.66
77.92,791.4
495.16,704.73
412.22,675.8
867.42,105.46
407.15,193.26
940.73,472.06
868.93,115.85
155.27,947.46
385.39,989.77
531.95,705.63
489.76,112.4
198.82,717.06
853.99,697.15
647.64,835.36
393.28,417.8
372.89,255.88
791.37,622.15
629.53,204.78
447.56,889.05
205.15,867.4
849.96,726.67
202.06,840.94
466.82,245.84
620.86,237.73
808.45,677.45
152.19,518.81
736.42,580.01
733.56,779.41
264.4,898.29
796.95,270.32
917.77,14.52
939.36,167.7
372,501.62
194.97,153.68
154.32,979.12
535.06,482.55
225.14,542.43
654.65,557.14
571.45,267.65
14.7,807.84
885.65,29.73
203.89,367.05
385.84,497.44
117.51,446.09
773.57,957.8
120.22,700.45
431.15,248.51
428.82,980.06
724.97,665.24
226.39,758.78
481.26,225.96
611.8,847.82
86.95,477.04
606.28,491.85
569.01,254.69
764.79,157.27
760.64,836.71
670.41,127.56
249.89,327.75
75.59,318.52
690.1,777.12
438.71,74.44
442.71,848.64
692.64,16.95
709.32,90.64
264.29,7.74
867.53,949.59
636.57,598.85
29.59,491.62
378.31,111.69
675.91,683.62
254.4,372.16
240.85,915.37
824.15,320.77
199.51,32.4
421.97,298.07
105.46,303.81
618.42,983.87
507.43,160.97
892.16,900.48
708.91,847.43
338.03,826.26
514.59,972.46
492.85,478.43
27.6,138.03
186.66,1.1
68.53,351.53
2.01,348.85
157.71,953.78
299.35,677.92
275.89,36.3
184.2,44.8
422.92,290.05
401.12,827.72
519.63,823.21
754.62,619.25
131.41,174.01
41.8,82.68
817.38,909.69
179.15,741
498.2,583.51
667.8,279.99
429.26,665.22
329.85,244.03
296.14,110.39
968.92,491.01
737.05,42.82
383.13,6.74
487.99,3.3
130.4,94.26
794.46,39.89
268.17,463.74
435.39,826.89
750.63,278.97
44.67,278.64
157.9,578.67
852.9,812.99
33.27,175.37
66.29,20.22
546.89,891.45
409.87,555.59
454.26,256.16
383.22,154.2
286.87,934.15
588.59,879.72
668.41,441.57
73.02,849.15
44.94,969.38
794.17,313.97
960.52,503.89
569.31,931.27
419.7,357.28
313.87,957.4
87.03,428.45
687.39,313.35
705.65,137.77
766.12,546.76
582.58,1000.87
1.69,24.53
198.13,73.92
590.06,793.06
8.12,376.37
392.56,940.29
751.07,814.45
758.39,142.74
380.72,654.27
858.59,9.46
889.95,752.7
319.57,768.42
193.62,523.6
54.27,268.06
104.19,3.15
828.75,636.98
592.6,47.92
41.27,252.12
731.64,343.61
850.44,835.01
699.09,774.55
276.53,309.39
61.21,726.51
982.93,24.64
303.06,833.15
914.88,42.57
17.54,574.35
734,325.77
608.13,21.19
628.82,837.14
954.7,294.72
709.03,16.52
448.36,581.46
565.31,900.94
607.93,596.91
600.61,211.81
787.43,648.48
73.3,971.32
376.61,769.43
584.85,902.4
807.21,552.93
266.96,984.87
325.04,994.75
846.22,170.81
355.41,230.26
557.34,808.95
680.87,95.61
83.29,698.69
583.72,31.37
287.13,142.69
644.91,650.01
541.28,590.58
227.15,242.24
50.7,920.48
809.32,59.7
313.03,912.31
225.32,782.64
825.01,524.82
579.94,307.91
918.65,966.99
592.3,83.15
24.33,564.55
673.03,882.46
913.51,923.16
456.46,374.55
478.8,415.18
809.36,788.81
659.93,123.28
602.25,446.4
200.26,892.04
619.29,50.07
469.84,380.35
503.82,151.03
794.38,674.32
712.1,431.18
942.98,599.47
98.93,705.84
797.28,117.98
669.17,302.24
464.83,495.7
930.4,853.45
652.13,805.36
114.94,87.13
561.49,962.66
128.41,519.47
951.46,302.87
985.84,753.86
817.96,148.69
757.74,133.15
260.2,146.87
434.06,968.84
720.98,956.08
486.18,942.16
229.4,442.21
203.6,20.81
257.33,365.39
355,484.02
264.94,129.12
866.26,876.64
388.42,486.67
68.45,324.2
82.94,718.73
76.33,178.68
197.99,880.51
660.59,871.36
346.74,940.66
669.45,803.35
839.01,973.47
223.56,460.57
979.66,824.55
503.42,718
549.28,554.77
391.06,39.25
587.47,431.6
119.89,814.01
740.75,512.12
834.74,147.73
229.26,28.14
448.63,620.48
798.93,527.08
788.81,782.35
778.21,743.92
876.41,519.72
752.39,583.4
185.54,517.54
286.76,750.87
492.57,908.59
69.6,211.44
842.05,646.1
696.25,990.17
683.79,484.1
861.69,757.79
423.3,682.55
90.7,44.17
374.78,761.99
868.65,311.76
421.56,628.26
33.54,198
66.94,751.97
696.16,987.17
610.48,113.49
484.48,121.19
273.39,672.12
101.67,187
991.35,190.95
650.81,664.77
313.61,80.18
244.55,408.39
537.89,711.14
199.43,597.21
536.98,356.58
289.59,37.98
463.77,312.51
353.21,219.79
607.62,192.47
392.78,677.29
2.24,887.03
801.4,223.85
15.22,954.58
709.89,801.94
563.01,662.14
57.27,21.37
557.05,925.53
624.32,341.89
820.3,619.32
434.06,38.74
366.57,781.55
107.59,698.2
885.33,748.14
358.07,774.83
671.87,148.41
620.31,604.11
244.27,442.98
532.85,532.66
3.21,803.4
912.56,494.74
486.76,417.47
748.71,117.81
137.58,830.61
305.35,715.13
757.58,861.19
278.93,119.66
424.59,693.89
43.47,810.3
411.09,549.72
440.53,360.52
507.53,100.88
549.49,649.21
871.61,400.24
922.57,219.34
373.39,317.98
785.11,600.74
410.57,591.04
336.28,691
899.15,388.4
935.52,199.55
541.58,67.01
45.07,219.06
958.47,541.94
312.83,327.32
726.53,23.63
193.92,751.01
535.85,419.43
53.44,881.54
361.61,760.39
942.29,322.04
493.98,390.11
297.8,421.07
110.52,953.05
462.51,122.57
954.78,833.79
514.34,690.06
166.19,436.17
674.32,388.69
692.49,47.57
891.28,985.17
493.69,364.88
37.33,64.84
243.94,679.22
867.83,434.06
265.93,822.72
1.25,794.77
683.29,72.02
202.97,474.66
478.59,78.74
446.09,828.53
771.98,107.8
403.65,41.15
948.75,108.78
95.62,44.44
780.45,93.26
560.12,368.06
56.34,143.54
706.9,558.73
400.7,170.9
324.91,755.25
760.06,201.3
823.08,420.89
84.06,512.54
596.6,343.91
775.33,463.88
726.84,840.75
174.53,998.3
716.39,886.17
572.12,430.73
168.63,308.92
2.83,106.19
769.85,787.17
167.82,1000.18
975.03,655.6
698.64,42.26
879.74,519.7
804.46,807.92
687.62,217.34
58.35,394.25
704.98,16.08
342.24,70.7
943.84,405.95
817.42,641.26
55.66,947.01
934.52,33.6
354.88,456.76
938.56,857.65
134.42,102.77
956.24,16.04
446.59,698
70.74,911
592.83,837.21
657.57,307.63
74.44,464.14
331.31,397.17
242.92,282.31
43.24,138.48
886.43,106.48
930.37,80.05
485.25,732.52
517.83,80.77
17.04,645.79
994.08,877.31
792.55,474.33
638.86,630.24
478.61,341.81
510.95,128.43
142.72,684.76
531.01,768.28
974.99,49.42
916.24,540.53
285.41,634.86
345.86,985.84
489.71,504.97
367.06,465.35
369.84,928.29
855.11,938.24
935.22,519.99
692.49,330.12
276.86,980.1
748.01,196.82
890.05,652.5
402.3,105.82
309.04,391.4
310.82,290.83
635.59,379.58
915.21,911.69
79.84,444.6
379.37,451.68
293.82,254.82
457.99,220.55
92.18,326.51
807.25,364.37
96.07,182.35
885.87,579.08
713.46,835.76
665.37,554.88
544.63,159.25
75.07,984.63
733.21,121.27
957.68,87.92
167.23,237.43
926.57,175.01
793.98,844.32
496.68,620.17
954,218.62
304.02,696.73
162.06,405.83
201.08,105
380.02,129.2
593.71,523.46
104.4,599.5
504.16,342.35
270.23,956.09
287.38,711.4
487.64,504.55
302.68,902.86
627.41,532.99
193.2,723.16
427.52,11.03
813.98,387.98
808.17,819.9
526.19,75.23
792.65,896.32
61.54,393.91
814.44,876.3
383.31,413.22
339.15,425.93
346.09,334.75
683.34,929.11
992.01,432.67
303.27,51.7
512.78,788.93
138.51,532.3
304.42,305.41
433.12,88.12
390.53,142.84
556.68,839.71
568.34,409.72
831.11,446.14
269.62,727.18
331.11,627.53
609.66,424.72
34.5,66.5
356.66,851.97
133.85,863.57
297.1,24.33
701.76,643.92
671.63,213.07
416.88,449.48
503.22,138.45
987.74,539.47
872.63,180.66
238.73,644.29
652.33,646.32
226.35,856.22
151.76,245.45
208.37,903.3
730.01,968.7
648.59,540.44
442.19,243.44
953.14,114.27
541.72,174.06
402,114.94
111.1,583.08
97.22,260.63
571.89,73.14
805.73,200.6
268.06,170.39
294.28,334.38
634.49,173.01
368.08,709.92
361.26,668.47
67.11,916.88
158.42,414.07
395.47,254.3
366.01,434.42
150.93,77.13
71.02,510.7
515.25,395.23
669.98,551.67
39.52,293.77
552.62,603.36
383.57,662.25
791.01,954.5
986.84,475.4
334.05,282.78
335.76,154.39
525.88,921.06
903.78,898.13
372.56,63.4
907.63,51.63
788.49,756.68
52.29,112.07
558.38,249.83
682.96,237.28
351.2,838.69
336.92,894.14
250.75,392.25
998.28,288.26
59.69,844.3
977.14,288.16
727.61,834.44
488.44,133.15
792.41,153.23
679.75,274.95
230.9,485.53
768.63,991.12
986.42,281.81
357.58,622.88
43.02,727.84
933.05,902.47
166.63,130.72
293.69,627.6
489.27,528.31
327.17,594.95
902.61,435.81
63.58,922.96
268.21,832.49
831.9,309.64
962.04,4.85
687.42,323.46
134.82,791.04
866.79,361.56
580.67,413.48
223.42,596.68
705.82,807.6
264.05,586.29
836.68,685.06
122.08,96.14
364.94,928.41
596.64,617.27
404.88,567.26
341.89,116.85
26.68,668.99
837.73,397.28
456.77,516.62
570.56,894.22
496.4,682.38
392.5,76.86
822.82,398.63
81.78,971.45
231.24,20.88
508.29,719.25
435.43,547.69
428,556.66
8.01,456.25
249.26,32.5
630.68,467.68
243.85,204.13
759.4,276.01
346.8,223.08
816.79,534.23
244.27,822.89
207.53,734.35
783.99,626.63
139.7,901.02
670.53,460.85
495.71,959.25
810.24,870.46
891.34,302.07
584.74,41.12
566.22,681.33
599.46,333.78
818.27,163.68
623.2,328.51
458.11,922.69
168.35,667.39
511.73,344.87
612.63,952.38
110.66,739.66
721.96,522.35
148.25,291.26
696.97,11.25
949.7,207.85
150.16,536.61
544.27,759.4
552.17,178.95
451.9,756.38
167.35,372.24
305.97,833.16
222.61,171.79
713.69,590.71
165.43,825.36
723.85,349.69
65.5,856.08
995.18,475.18
984.72,480.97
965.54,3.91
206.2,821.5
346.56,3.32
18.79,152.92
731.42,528.78
714,388.8
263.98,235.91
456.47,412.42
721.42,322.42
22.02,276.49
909.59,765.11
289.06,964.82
944.87,691.69
114.06,693.73
515.22,837.04
889.84,204.07
472.94,733.95
813.54,565.03
569.45,96.89
698.66,138.45
724.44,700.29
230.62,996.97
729.36,469.3
363.5,640.55
623.28,224.9
363.68,323.37
553.2,256.44
214.96,292.48
446.36,877.18
619.08,488.49
147.77,516.54
951.35,597.8
253.69,591.91
412.37,874.12
253.36,696.39
317.13,22.46
366.34,265.19
91.6,55.61
792.13,496.66
498.46,100.64
48.76,671.65
397.59,911.99
682.64,752.1
161.08,770.95
875.09,743.66
551.44,922.02
370.75,134.98
671.04,416.47
258.85,258.15
957.59,42.94
640.95,89.67
896.02,413.52
781.99,533.81
13.51,933.84
713.65,391.01
120.23,922.19
843.65,384.79
575.92,499.32
916.91,895.86
933.77,642.09
996.93,158.26
939.32,125.04
549.87,569.14
14.41,208.26
227.84,344.25
913.86,926.96
426.62,268.72
898.81,801.23
37.68,961.24
196.91,891.58
787.79,561.8
42.8,429.99
949.1,975.68
443.62,218.61
209.48,82.06
234.4,358.1
232.49,477.92
148.79,995.64
278.4,636.16
904.82,414.81
873.45,262.01
884.38,933.84
532.83,576.29
475.23,458.95
310.78,997.2
195.47,983
364.34,5.26
795.67,911.92
175.9,466.95
244.82,687.94
700.66,766.07
740.32,443.88
912.27,327.52
445.73,851.92
669.84,85.56
947.52,370.31
800.19,535.98
494.77,201.43
382.8,10.46
528.94,375.06
543.31,167.41
860.28,328.8
868.88,92.96
780.63,130.39
948.99,763.19
216.7,270.12
165.04,81.35
634.78,116.96
474.58,407.62
288.78,16.14
214.83,26.63
757.85,722.58
855.47,903.02
583.86,45.93
15.29,52.78
641.59,185.82
715.15,547.8
679.48,117.52
621.03,510.06
46.02,324.63
396.9,38.06
115.36,971.09
370.32,490.8
480.91,909.6
389.43,857.39
324.91,221.38
237.27,719.72
549.92,389.33
272.79,639.44
634.07,57.39
802.61,821.32
308.03,273.94
852.5,72.26
970.87,212.61
638.93,557.5
360.01,880.52
662.9,536.71
543.61,253.3
570.2,662.32
819.98,141.82
259.73,244.97
973.99,156.85
169.87,364.99
669.4,76.1
206.94,437.28
166.38,554.84
490.23,152.83
369.76,261.43
361.67,647.88
724.87,428.84
687.52,11.15
434.88,875.22
445.41,941.97
482.37,737.19
399.02,698.51
375.9,723.72
325.85,115.66
293.62,836.61
208.62,229.73
828.97,338.81
956.34,360.26
435.42,679.39
157.75,235.51
344.86,672.15
331.68,42.5
830.95,545.47
10.91,380.32
962.42,583.1
362.52,755.54
136.9,18.7
111.22,198.1
93.42,426.57
958.56,872.75
401.43,268.35
624.74,100.51
360.41,437.86
45.12,802.81
162.2,223.25
869.92,397.64
27.23,151.48
188.88,262.29
484.65,154.65
169.55,518.93
892.92,83.42
808.96,929.41
352.49,287.3
489.34,894.66
998.66,979.71
460.02,745.15
296.03,53.72
979.48,386.59
196.66,250.81
566.75,246
243.77,671.48
280.32,125.89
763.53,82.91
627.01,964.18
455.19,709.7
512.96,995.52
95.04,614.28
381.5,275.25
538.03,236.97
87.41,694.44
945.6,771.94
206.87,568.02
10.69,45.37
156.99,369.54
385.58,673.41
197.6,140.57
872.39,57.24
197.62,792.42
696.28,134.97
86.17,915.79
50.8,661.76
608.56,310.27
296.36,753.36
53.16,841.89
740.78,480.15
799.07,918.88
795.34,325.71
607.71,930.97
225.93,112.91
846.74,661.79
984.7,868.48
313.89,438.47
202.72,558.35
803.3,877.32
269.54,59.98
143.71,898.65
956.93,510.58
778.74,130.74
747.13,96.54
973.06,22.39
105.64,790.89
747.77,530.2
218.62,291.18
376.9,861.04
498.59,282.94
351.25,66.74
886.84,674.56
181.24,663.62
575.17,130.22
431.44,63.57
146.9,15.02
192.84,146.34
29.27,141.34
530.27,977.52
466.68,957.91
6.24,167.09
37.31,738.53
532.25,325.43
611.03,718.86
153.83,478.06
700.39,966.74
889.45,401.32
623.15,85
993.51,130.58
693.67,589.5
266.94,92.66
853.48,478.48
215.72,570.99
71.86,707.09
338.89,616.14
