a,b
816.51,654.71
602.19,911.83
299.93,323.99
916.19,53.46
619.5,97.37
153.56,435.36
796.31,208.23
70.34,103.8
896.75,699.33
129.63,861.75
996.08,196.7
282.22,356.82
503.22,766.38
495.68,33.59
200.19,583.13
200.05,495.1
422.4,387.86
365.93,580.9
887.15,338.21
910.69,728.98
289.62,145.85
1.9,343.42
754.23,132.82
142.7,130.13
615.76,157.17
242.41,794.99
670.13,609.9
766.38,370.09
721.73,745.25
958.64,717.94
32.5,935.87
715.42,875.78
234.81,557.53
618.47,776.01
350.74,428.29
50.32,603.02
936.93,799.57
389.21,240.85
7.54,7.17
614.44,498.49
132.67,390.75
572.09,807.86
792.39,866.07
530.66,307.94
845.84,568.32
679.63,835.29
924.43,594.22
98.72,33.17
926.75,367.96
548,119.8
472.47,53.56
7.9,35.35
723.39,215.38
24.07,491.64
826.49,912.5
99.46,21.86
371.86,588.64
761.98,86.24
2.55,801.35
829.84,342.59
48.36,421.83
707.07,838.09
364.07,558.33
356.56,37.72
448.29,898.36
717.63,307.59
595.55,64.02
91.57,279.73
887.08,517.99
801.1,550.96
399.71,16
511.22,775.24
34.29,826.23
824.47,655.71
448.68,617.63
14.04,112.92
88.13,125.24
709.33,981.58
603.16,319.68
968.5,431.56
330.97,900.98
675.82,743.37
507.68,391.35
811.47,292.7
85.66,266.42
350.55,599.28
374.25,877.23
194.84,180.8
212.63,727.6
378.57,383.53
335.36,591.34
141.72,125.67
788.97,184
772.68,578.24
704.36,930.2
280.37,795.03
83.95,287.23
440.3,925.39
511.47,541.7
905.17,178.02
865.69,809.96
299.52,356.72
470.9,73.7
369.02,745.05
356.31,86.06
719.3,726.24
441.05,151.58
841.79,109.67
65.11,151.07
894.78,230.46
170.82,375.26
798.63,162.93
820.28,283.33
962.91,444.84
616.22,402.81
651.94,125.41
688.07,440.24
836.35,346.9
839.07,300.33
352.7,133.17
220.69,480.91
88.5,834.13
585.26,889.37
110.43,283.73
665.22,737.8
297.61,492.16
364.92,46.86
740.48,674.76
511.22,175.47
63.04,897.36
544.23,516.06
170.29,394.85
438.71,245.32
279.58,303.21
984.57,755.09
