a,b
335.99,26.35
689.97,197.63
83.88,661.79
515.07,903.92
927.31,87.73
564.37,115.26
42.75,610.15
282.56,325.6
687.16,603.73
809,586.46
792.35,830.75
386.47,516.65
716.78,483.39
548,687.35
765.54,635.53
248.56,327.27
296.91,574.12
378.2,214.04
398.21,605.7
545.6,192.93
993.86,538.47
553.16,967.16
119.76,135.35
851.08,868.84
800.58,168.89
306.99,824.48
883.97,688.22
416.31,950.46
746.93,449.05
181.29,648.51
30.69,233.05
646.47,995.02
928.56,808.46
41.7,520.98
750.05,455.91
269.62,204.64
587.76,400.98
763.92,616.67
165.56,65.45
427.33,179.9
830.29,429.14
719.83,411.53
336.65,128.55
964,656.13
817.03,902.44
366.86,55.51
270.82,842.93
297.08,126.17
912.97,4.88
975.24,112.82
410.98,439.63
844.16,587.63
494,633.03
108.23,164.94
225.03,251.36
170.01,925.64
761.68,292.09
239.4,687.91
332.77,525.47
583.83,100.82
309.59,418.61
908.21,534.53
141.07,880.63
60.96,340.85
352.61,744.95
96.08,929.56
330.75,752.63
520.33,238.01
150.83,820.42
734.64,252.9
871.83,412.25
638.82,573.18
201.12,628.14
329.89,434.93
258.04,809.53
44.4,859.75
895.03,239.16
725.94,849.43
27.19,455.29
372.45,317.23
487.54,319.02
515.2,618.53
602.03,917.15
703.73,80.51
340.01,809.21
501.02,963.42
834.83,800.16
902.16,572.87
493.68,684.32
700.42,931.34
354.38,551.6
815.3,129.09
706.21,900.21
96.15,296.97
580.7,991.77
414.42,281.22
836.66,71.61
543.47,75
448.94,254.93
398.48,542.09
877.86,164.19
465.02,703.82
678.55,372.69
169.06,38.32
620.22,206.61
211.64,336.01
71.92,548.55
432.62,640.33
444.32,14.08
57.18,118.19
266.68,42.96
150.77,186.83
330.02,252.55
601.73,1.77
705.88,191.15
946.06,623.19
521.3,85.64
718.83,382.06
494.94,347.22
750.87,104.25
693.4,346.18
710.54,347.48
1000.62,285.25
1000.81,403.15
311.72,523.85
721.35,337.45
307.56,493.77
130.95,806
267.84,627.15
941.75,179.15
187.6,928.78
189.03,294.34
168.71,897.91
433.02,608.23
614.93,898.7
425.95,91.49
139.11,664.8
231.66,762.55
226.09,79.74
140.26,81.3
72.07,918.06
822.71,718.8
202,127.43
82.6,855.51
22.9,940.27
396.79,361
583.3,181.79
807.8,468.34
280.93,616.65
971.1,20.62
353.63,231.65
622.18,641.3
386.09,754.93
761.44,683.14
560.56,806.29
463.86,524.59
419.08,437.81
557.18,730.02
277.31,638.94
737.57,361.47
851.91,816.98
123.75,655.66
693.96,272.22
990.49,222.76
387.22,249.16
420.57,955.93
379.71,650
977.92,239.2
494.92,76.81
188.48,991.38
442.32,6.06
882.88,825.75
981.67,699.97
802.47,833.33
702.74,500.43
245.44,953.46
218.95,51.3
886.61,604.53
69.3,923.87
263.51,331.76
286.33,209.12
742.44,530.02
48.2,127.4
693.15,805.53
679.96,557.21
304.13,1000.44
564.19,122
606.35,912.03
755.41,831.41
236.83,824.85
800.38,389.48
639.13,762.82
724,20.5
824.47,173.5
921.69,444.94
704.1,677.62
250.31,414.33
14.47,701.7
754.07,935.05
4.57,590.29
179.3,704.98
498.51,924.21
69.68,775.73
811.27,212.87
980.42,697.54
993.86,973.64
529.11,108.42
