a,b
286.69,720.89
972.2,629.24
931.25,30.61
848.24,358.97
938.06,785.25
788.23,324.75
987.18,818.56
222.61,778.41
134.82,895.87
389.74,457.12
180.67,850.44
153.34,245.89
712.92,387.02
59.54,620.57
773.2,254.4
287.09,50.86
583.42,547.28
942.15,540.14
586.71,838.18
196.54,814.31
393.13,620.29
761.01,689.08
68.97,309.16
286.52,787.3
425.28,465.78
71.31,452.76
251.71,76.36
426.5,584.44
604.14,396.79
832.45,739.2
630.89,619.92
618.79,236.69
591.38,371.74
702.25,2.94
881.04,234.57
902.22,75.42
302.12,787.9
785.59,694.65
727.96,581.67
243.6,274.48
599.72,312.92
246.78,826.71
212.78,861.64
937.01,95.8
344.43,303.61
511.02,639.76
660.84,588.56
291.81,369.84
253.28,658.42
954.72,918.97
21.9,110.69
927.76,533.35
659.2,53.57
517.99,255.83
227,958.55
689.34,302.92
452.19,897.35
69.66,650.57
693.42,348.11
14.07,830.97
99.99,228.61
528.28,411.39
775.86,615.54
521.65,777.79
155.62,364.86
889.17,913.25
349.53,325.99
510.65,689.99
488.83,217.33
12.25,115.73
312.54,26.32
888.14,59.78
229.41,638.18
54.36,311.93
846.41,503.98
308.32,282.07
878.02,45.89
302.46,67.39
108.26,857.37
688.71,505.49
76.23,591.09
703.34,881.78
955.18,455.12
796.79,129.28
651.07,823.39
455.38,916.42
161.43,520.25
475.1,812.53
883.71,671.3
250.75,450.58
855.37,573.92
912.5,974.29
407.52,679.94
851.55,166.38
249.49,486.58
912.39,793.86
211.88,428.9
11,158.59
462.09,114.41
128.7,184.07
398.8,540.46
522.96,475.17
203.47,368.86
88.8,529.36
677.91,803.27
179.71,245.9
288.81,344.79
384.32,941.16
434.4,318.06
563.4,159.76
358.48,380.14
323.84,780.46
884.39,521.28
153.8,870.24
671.3,65.18
522.54,374.04
267.65,332.37
549.93,856.43
116.08,575.98
356.81,475.25
728.02,253.58
118.29,897.9
564.42,945.09
284.71,821.61
640.39,954.92
435.26,196.18
207.11,418.89
62.92,790.2
643.3,13.87
801.47,798.33
577.11,908.03
828.16,934.14
617.55,729.95
336.51,88.22
728.88,371.68
730.05,4.87
451.49,442.83
337.47,153.7
126.06,758.75
270.2,928.07
59.07,991.95
771.61,903.63
115.64,361.86
706.97,540.27
719.12,327.77
223.83,804.01
874.12,550.59
585.41,46.12
251.32,729.82
896.43,140.58
794.49,379
88.96,742.55
585.5,620.31
439.16,734.98
298.59,238.3
472.91,573.42
514.15,932.83
629.05,221.87
181.47,201.51
171.75,694.74
96.57,367.17
107.99,170.45
853.43,897.31
145.95,538.56
82.91,219.7
700.55,50.77
982.04,421.52
395.6,192.26
148.22,947.98
576.3,392.09
490.14,688.53
661.8,702.53
4.11,452.49
893.27,669.76
345.26,647.95
938.45,978.88
178.16,440.26
423.18,276.02
469.15,906.45
374.53,628.14
207.74,414.81
372.22,707.5
712.32,688.37
990.29,904.24
91.64,856.36
990.2,502.94
295.19,918.79
707.99,50.25
944.98,987.07
757.1,662.68
752.28,523.12
704.31,206.82
221.65,533.02
447.23,436.55
846.85,345.54
252.72,704
237.48,184.97
692.93,586.85
758.81,558
409.44,337.86
214.2,961.39
387.31,422.92
