a,b
929.75,806.49
22.69,221.15
894.94,372.15
407.42,547.53
936.52,350.12
206.91,854.62
821.41,984.43
468.18,972.12
414.05,206.58
909.19,590.12
854.79,97.91
281,93.36
263.69,971.84
22.1,286.14
527.55,664.89
96.96,27.38
434.66,584.97
636.31,651.16
786.23,705.92
553,60.6
473.94,888.32
375.63,905.65
286.93,199.41
226.78,597.09
34.4,252.32
400.93,873.84
149.5,609.11
64.3,123.26
331.41,857.42
604.73,719.35
266.57,89.96
118.82,625.45
287.47,804.5
186.22,604.94
830.6,699.19
726.76,498.85
786.61,852.24
128.29,211.23
88.39,796.65
105.45,952.72
348.71,55.2
662.17,109.92
702.73,981.51
55.41,771.81
13.67,255.69
820.04,988.93
115.07,826.03
742.03,197.59
985.23,47.78
77.4,248.12
865.13,625.38
649.67,585.67
468.81,911.14
735.97,667.23
457.75,862.66
134.06,657.71
637.85,534.85
799.2,839.1
233.82,228.03
264.04,133.34
278.31,809.58
171.65,395.3
851.25,783.9
13.04,312.69
32.56,873.4
59.34,730.06
75.55,753.11
692.97,219.46
616.93,948.19
390.29,376.97
172.68,288.6
633.57,818.73
242.27,433.93
459.39,735.5
941.32,233.93
58.6,929.78
486.11,247.74
535.49,431.64
782.53,497.51
617.56,581.02
613.08,916.91
886.15,408.84
132.43,115.81
90.74,594.81
616.27,562.91
259.66,687.9
642.84,837.83
561.56,603.63
399.29,871.13
904.61,643.31
545.76,856.5
20.72,250.62
840.02,545.79
610.92,497.43
64.33,228.78
81.01,247.96
239.57,576.41
407.6,411.81
246.85,551.99
985.43,204.68
181.41,290.26
953.22,183.64
267.89,710.27
192.89,73.98
107.41,543.1
583.9,981.52
834.21,883.62
297.77,940.23
875.49,868.73
735.61,284.47
393.01,678.66
311.79,605.22
824.11,348
877.25,891.65
958.07,900.96
432.26,259.15
377.4,857.04
478.58,981.73
215.03,372.5
766.26,848.23
596.38,506.27
601.67,194.72
156.11,549.6
250.68,724.66
150.57,273.56
534.3,104.78
986.15,42.93
305.74,40.71
122.62,893.05
906.37,361.03
477.72,835.24
70.57,582.81
847.79,523.85
196.47,560.57
427.03,36.05
517.45,593
708.66,985.84
233.98,591.15
788.23,642.66
875.24,197.67
94.94,916.28
887.29,589.26
261.79,301.89
755.66,262.06
198.86,432.99
41.75,501.14
563.56,983.03
747.18,165.95
212.52,62.62
218.07,405.25
824.35,180.66
318.7,231.21
803.89,49.13
820.96,102.25
499.97,532.84
633.22,316.39
717.81,688.76
282.13,913.22
624.56,129.2
288.74,517
340.93,684.31
284.81,232.8
883.51,890.43
756.97,136.53
299.38,23.09
746.25,941.5
84.96,682.69
245.93,166.84
267.04,337.04
838.01,477.38
425.85,601.53
907.48,466.89
631.42,659.37
678.44,502.11
888.87,164.12
958.71,619.44
930.17,968.91
311.72,381.12
620.23,822.34
569.84,93.02
502.68,367
702.77,123.42
375.72,916.7
460.63,125.53
313.58,501.96
830.24,650.77
837.86,787.47
489,378.21
675.43,26.32
453.03,420.98
789.95,314.19
408.29,626.37
185.56,419.39
895.58,86.08
87.47,770.77
319.2,38.54
656.64,809.11
528.95,197.48
809.73,306
829.65,78.17
905.93,495.32
347.27,680.4
722.47,663.49
292.63,211.64
752.39,788.76
724.74,785.38
243.85,399.76
328.94,545.19
365.34,435.84
26.42,136.31
241.32,758.03
687.41,166.07
656.7,89.16
406.18,375.31
902.71,841.86
56.53,662.7
566.95,586.45
24.11,522.13
318.02,17.16
205.48,483.88
866.36,549.33
555.11,359.53
529.45,992.16
93.61,119.99
33.37,687.41
163.66,84.91
34.56,146.69
905.97,191.71
53.06,155.35
259.73,376.05
881.82,488.01
21.05,979.05
316.35,383.17
243.33,645.03
73.42,2.96
576.29,9.46
184.42,958.62
911.56,470.24
212.32,837.75
640.99,654.72
846.49,921.01
578.37,203.69
953.12,595.05
140.31,567.32
201.02,292.97
185.87,381.67
575.56,621.77
658.97,883.4
368.68,617.28
452.09,293.61
779.16,822.1
561.29,410.61
605.52,422.48
696.41,433.16
613.36,558.46
676.95,916.31
793.8,118.94
682.01,430.56
290.35,720.38
261.24,675.28
610.03,150.01
909.1,144.74
99.64,907.31
305.37,858.34
871.68,744.84
188.05,174.28
5.45,92.76
264.5,343.21
643.81,668.21
932,534.11
76.95,646.59
9.79,641.99
30.09,748.31
299.13,837.22
725.58,221.42
919.35,211.81
453.05,55.99
185.94,468.42
308.57,953.26
490.67,752.26
930.47,426.36
80.43,18.59
297.18,447.41
209.08,113.56
803.05,33.88
316.9,476.87
978.13,863.8
845.46,109.33
885.05,886.59
401.01,853.93
27.49,432.5
78.5,313.55
645.27,204.9
937.1,278.24
72.11,164.41
259.2,814.54
549.7,425.87
566.38,350.48
946.68,613.92
895.39,401.8
759.77,120.78
48.13,938.64
375.45,743.84
283.33,22.23
83.75,24.42
301.26,490.19
991.07,935.74
694.79,598.86
111.95,764.86
45.78,349.58
867.03,703.1
135.39,314.57
674.06,119.99
896.69,557.41
18.34,530.24
234.37,178.65
91.98,12.2
456.44,643.92
559.41,784.92
945.74,723.95
460.22,928.83
277.02,542.66
556.96,654.65
390.79,70.81
292.76,120.32
274.62,742.64
135.27,341.08
150.71,397.05
18.97,95.91
126.56,267.28
503.16,63.27
15.38,693.71
296.96,816.77
817.83,737.35
813.41,161.49
646.14,996.54
10.68,703.81
427.68,995.05
536.78,489.84
586.21,555.16
211.29,702.22
965.57,687.29
702.83,279.73
961.54,637.65
119.04,558.34
432.43,676.44
921.61,318.87
874.69,610.79
531.3,473.44
487.45,714.62
891.13,138.42
923.05,585.84
964.37,618.36
580.38,858.56
318.49,344.1
923.99,772.96
69.32,51.34
638.28,51.85
266.92,909.27
40.14,650.19
487.63,595.76
802.72,260.5
607.54,79.99
247.87,324.73
407.52,669.09
218.63,88.52
988.47,729.37
50.25,980.89
105.47,591.6
554.09,889.78
359.14,33.36
124.55,29.99
83.93,589.25
285.08,143.16
367.04,790.15
792.49,429.84
251.97,140.97
160.83,354.71
260.15,515.12
62.09,978.93
918.02,385.88
919.99,106.88
178.04,734.41
831.89,928.82
515.77,738.77
473.34,514.34
791.35,780.12
786.09,958.88
540.8,638.38
368.22,84.25
495.97,242.44
963.85,782.06
252.74,378.99
376.93,598.77
927.26,9.85
161.74,698.64
873.64,151.09
68.81,182.97
714.05,429.12
12.72,918.1
983.25,764.45
604.82,513.47
770.26,745.34
619.72,617.91
287.61,100
173.07,185.65
118.89,667.73
445.67,613.47
265.15,146.12
484.56,117.14
270.23,661.31
670.43,368.7
598.81,620.38
329.15,670.38
762.95,234.81
466.38,491.44
85.52,753.5
540.11,182.18
237.14,231.22
597.55,886.92
37.13,667.5
264.6,644.6
166.03,919.93
331.55,305.57
661.14,409.62
173.89,36.81
421.73,237.83
64.35,479.07
661.17,339.38
605.46,288.61
959.46,746.76
778.17,634.56
609.91,510.97
108.94,782.72
108.62,972.21
311.59,796.55
897.33,978.44
671.32,450.54
128.98,489.23
326.45,110.03
612.75,339.23
849.07,952.69
877.04,253.45
594.29,584.21
754.39,235.19
188.54,213.43
188.56,160.64
725.68,751.91
846.31,82.23
825.7,659.1
303.19,250.55
415.15,643.08
788.46,286.42
314.61,449.88
68.08,279.52
370.6,681.97
476.93,811.94
832.32,115.88
428.89,581.44
126.26,645.54
466.49,191.4
826.09,986.35
98.21,1.44
572.49,895.76
404.89,670.19
498.52,15.32
691.18,215.01
62.28,312.51
416.28,556.76
674.89,6.47
710.19,272.11
12.59,57.98
794.22,178.92
336.89,652.16
805.7,894.12
882.59,453
659.58,789.83
160.16,539.99
924.04,646
260.94,518.27
399.62,998.05
239.76,296.98
185.29,764.39
384.66,825.65
154.49,181.89
95.81,652.15
653.52,948.68
610.87,294.35
635.3,885.9
481.57,669.23
895.04,502.15
525.9,129.01
732.58,827.51
474.29,306.96
20.6,696.99
63.32,745.11
572.95,550.08
325.24,492.28
78.9,652.88
496.86,490.89
293.79,852.39
209.32,755.91
310.78,703.56
821.98,799.76
753.15,131
549.72,21.44
984.67,439.73
518.81,432.42
330.31,951.46
400.32,335.43
927.3,325.11
990.73,580.57
236.73,453.26
364.24,683.81
455.93,280.57
779.15,945.92
515.48,437.44
962.01,540.24
728.32,557.49
507.98,486.14
362.63,197.39
366.87,329.61
992.95,361.81
467.81,582.67
719.99,452.23
745.6,115.61
67.25,830.6
85.2,177.79
446.8,767.74
358.97,494.03
152.38,545.63
239.43,992.81
842.41,365.04
905.9,510.67
437.06,875.97
697.56,24.11
797.27,141.07
332.54,314.6
239.75,543.13
221.08,182.84
299.36,379.09
180.98,107.08
884.25,207.57
819.88,291.95
517.18,849.76
512.93,238.23
41.73,715.81
179.51,885.87
737.43,504.61
250.7,130.72
731.98,397
140.11,837.51
630.07,842.65
88.92,4.1
566.84,84.85
161.25,654.71
809.29,162.55
758.12,151.59
377.84,103.74
511.07,413.1
317.72,639.11
63.52,701.29
513.41,733.66
309.34,899.09
450.35,149.71
693.3,556.73
73.61,777.54
315.83,50.2
748.14,15.85
375.4,585.62
707.63,918.81
250.64,247.55
576.95,852.23
417.69,619.28
543.46,803.84
790.67,295.78
485.57,884.75
390.15,146.78
628.51,27.64
345.56,36.27
847.5,462.8
809.78,584.91
553.67,958.59
241.6,20.03
606.15,218.42
196.07,387.53
25.63,502.31
675.87,956.82
956.41,35.34
145.43,431.41
769.66,919.87
760.56,805.89
885.96,301.06
515,687.36
355.44,371.49
627.61,527.66
645.45,537.2
425.75,467.21
961.12,276.98
419.37,24.24
898.18,885.38
848.19,23.32
314.49,685.76
648.52,171.72
282.54,337.09
579.95,535.78
753.38,755.7
347.38,601.27
870.87,80.94
356.54,376.43
362.88,527.11
307.66,32.76
983.14,581.82
703.97,810.33
853.29,577.31
654.03,982.15
148.7,275.8
138.98,834.32
676.7,710.02
766.76,739.09
225.71,317.36
692.01,792.4
729.38,719.92
488.33,261.96
870.57,726.34
43.2,130.67
462.51,268.47
27.09,235.35
454.81,713.14
688.61,475.68
542.24,657.44
576.68,572.84
118.71,283.76
204.37,369.55
941.88,891.97
915.18,579.78
641.58,117.05
990.66,175.19
743.54,839.82
809.67,584.68
410.58,186.68
385.8,556.89
12.16,350.68
9.99,174.63
879.37,288.73
831.91,891
561.67,643.91
808.29,100.08
606.78,89.05
86.7,160.73
87.82,696.77
365.02,267.51
88.33,294.53
33.67,176.18
400.29,235.6
604.08,691.01
208.56,299.95
452.15,789.64
393.09,628.52
861.02,82.41
604.08,369.32
70.88,742.32
798.3,998.09
409.33,878.63
468.76,721.33
615.04,822.92
721.32,453.78
601.17,925.89
509.11,85.2
766.58,864.36
171.71,148.7
297.97,126.02
527.61,95.57
544.62,310.96
956.18,164.03
367.81,398.12
414.55,339.75
576.53,961.61
743.74,508.16
160.31,148.96
781.1,224.96
494.72,317.21
866.58,327.48
293.54,610.13
261.92,285.71
297.74,574
177.92,73.54
634.17,834.1
113.14,307.75
580.67,855.37
392.26,516.99
431.16,580.96
85.02,558.89
192.61,130.75
328.13,512.68
336.32,815.51
928.5,575.89
877.16,906.27
433.21,867.9
657.1,629.21
809.45,945.51
314.6,925.61
458.81,731.6
619.93,114.26
864.65,948.08
289,662.36
927.74,320.81
642.9,590.59
619.75,487.56
924,542.86
240.32,772.6
345.17,65.94
63.27,940.93
378.26,265.76
706.8,906.67
256.83,660.52
333.01,417.34
225.8,491.54
21,984.08
350,954.04
87.43,511.14
620.56,126.88
545.09,44.11
540.06,222.77
455.44,438.65
47.86,825.26
811.85,759.61
629.97,140.54
295.11,588.84
816.74,956.24
536.34,82.85
858.79,376.43
905.97,8.73
307.91,804.28
316.54,134.36
459.05,286.12
617.44,84.36
490.84,708.87
269.47,338.94
23.02,751.83
935.86,37.19
386.72,203.06
102.95,417.51
577.29,781.16
873.21,269.91
209.88,503.15
572.08,9.37
894.66,7.97
490.63,150.93
953.56,994.45
439.8,518.52
76.31,601.18
985.86,442.11
210.95,923.49
140.45,7.13
738.43,643.53
831.25,105.27
795.32,752.28
546.06,730.18
298.28,185.85
2.09,616.09
238.55,144.05
911.61,390.56
741.43,150.2
6.63,836.29
89.57,42.17
899.64,429.07
841.17,506.18
100.8,315
563.74,58.2
669.97,559.53
746.2,264.53
485.35,207.81
39.35,652.84
608.71,196.43
998.17,409.58
700.84,935.86
552.79,713.09
335.99,3.59
165.63,274.89
280.25,1.34
125.6,199.94
287.37,835.17
389.62,612.07
16.7,608.78
871.46,673.84
721.44,904.37
817.89,717.66
567.72,442.85
645.62,897.59
555.11,40
507.71,792.34
349.06,932.25
984.44,458.24
283.3,87.98
747.83,726.72
433.29,194.9
579.23,34.49
894.73,263.02
417.08,589.73
165.39,272.86
780.37,835.16
1000.34,178.6
782.16,78.81
897.2,769.82
26.27,59.92
968.91,144.27
460.6,854.12
155.22,144.07
116.06,632.73
913.4,370.43
710.97,767.64
148.14,776.97
310.61,688.02
505.52,521.97
417.88,104.17
320.89,162.99
488.42,92.14
181.23,478.47
186.58,983.61
570.91,947.77
546.88,856.34
261.53,330.35
802.55,279.5
132.11,174.65
340.65,41.99
520.25,467.19
456.87,330.74
65.28,357.71
892.95,163.14
301.07,642.43
510.42,266.95
143.34,987.17
29.72,197.6
802.11,462.98
473.96,454.19
679.99,270.52
620.17,522.97
876.35,432.38
423.19,717.67
793.24,178.67
900.92,322.45
643.18,382.11
533.53,314.4
786.63,476.92
205.7,378.58
150.01,83.49
418.63,213.46
883.33,956.99
395.61,106.69
72.44,886.6
271.43,259.18
751.36,579.42
751.89,113.93
