a,b
164.47,897.92
251.37,286.82
618.39,972.46
843.71,301.18
459.69,828.88
974.48,74.78
100.07,40.5
409.17,696.71
31.73,280.92
427.67,908.67
505.86,184.29
758.31,943.49
678.2,931.45
59.97,895.52
502.1,118.13
51.09,780.26
467.36,49.09
841.87,902.7
485.9,1.6
535.48,516.07
773.31,324.23
584.67,104.3
566.36,790.92
421.66,658.38
38,668.54
614.89,619.98
514.36,227.73
462.73,722.1
986.32,213.46
934.38,790.74
982,611.74
226.98,148.42
260.45,746.33
127.21,136.68
308.81,595.83
836.42,615.67
780.99,495.61
239.05,204.33
736.94,796.35
127.82,341.44
924.1,943.99
32.01,518.76
8.79,825.46
43.43,113.63
718.73,377.36
438.45,386.86
83.91,845.71
114.51,787.07
889.7,172.74
608.91,416.28
95.5,249.87
583.26,603.73
820.77,350.69
119.84,393.8
974.92,776.2
877.36,734.1
41.08,922.69
642.85,219.5
512.66,915.03
960.97,615.7
502.34,89.07
288.74,589.4
352.55,380.13
946.36,22.2
376.14,204.53
952.69,927.56
85.31,706.68
533.38,785.57
957.35,17.28
664.83,829.56
730.01,111.7
74.01,578.68
960.43,722.05
188.02,126.1
471.54,174.7
304.89,506.25
582.69,865.36
963.88,305.72
987.01,930.69
169.99,676.93
875.23,745.95
641.99,67.35
63.14,650.34
321.25,480.26
805.05,820.47
330.89,61.55
867.34,624.81
982.9,376.8
227.24,839.29
919.55,547.56
313.45,738.43
244.26,77.98
109.1,398.78
378.57,45.14
319.33,263.2
19.15,446.68
231.92,662.33
353.61,989.34
701.61,216.76
934.73,616.87
426.4,619.65
11.97,417.61
309.12,549.71
703.58,870.31
217.15,707.64
217.94,348.7
624.3,195.08
589.43,320.69
173.64,572.96
892.16,993.9
507.96,117.67
287.82,96.62
155.54,999.15
708.77,282.77
206.15,57
516.76,711.56
708.52,815.45
530.18,227.81
50.51,18.58
176.19,604.45
745.16,474.51
447.28,185.6
750.12,85.4
819.23,187.98
899.48,768.06
797.52,121.62
424.1,103.69
823.32,357.89
362.82,65.57
897.2,691.11
658,311.45
274.1,816.76
938.31,519.37
866.69,457.32
429.61,303.17
828.68,15.46
27.05,733.36
673.39,285.91
739.42,784.32
681.8,741.05
544.08,124.74
186.97,534.7
813.41,21.21
976.24,374.91
732.4,816.98
425.32,211.12
472.61,47.57
723.23,999.47
630.3,460.63
561.33,720.38
40.75,134.26
850.11,876.86
398.16,392.62
899.29,354.34
591.32,269.55
49.26,928.86
787.12,748.16
236.87,754.49
332.06,500.9
666.02,986.22
876.45,242.19
844.79,919.35
473.5,676.64
410.87,186.16
441,596.96
536.11,979.45
689.76,841.43
195.41,993.92
111.79,191.46
599,973.83
823.44,208.84
517.11,115.91
248.88,922.77
688.85,392.55
846.74,909.93
517.36,643.75
821.23,747.08
524.7,342.98
278.99,998.66
336.01,840.82
987.47,301.61
983.28,325.73
358.44,449.48
563.27,177.69
265.95,687.42
510.72,164.09
859.76,397.29
626.61,609.49
696.98,187.08
188.01,805.25
888.07,518.6
173.88,404.19
346.87,47.03
336.38,873.82
675.12,106.54
914.85,998.79
897.1,284.91
804.86,401.58
107.98,518.39
251.15,729.95
198.06,224.16
302.03,531.43
814.25,160.91
414.06,113.1
942.62,678.05
210.81,354.17
877.86,820.6
441.34,610.12
409.98,386.05
38.44,994.68
172.77,637.8
153.96,407.23
878.39,831.24
357.08,842.83
148.93,995.63
988.34,778.62
349.19,87.22
394.94,253.96
890.8,341.88
344.84,735.12
684.55,711.43
957.53,100.05
829.98,205.49
716.99,692.29
498.88,318.77
715.59,576.07
120.46,764.73
664.59,820.82
547.54,333.86
543.87,542.31
965.39,12.35
492.58,650.89
887.84,66.64
889.98,370.63
18.59,698.71
670.73,280.8
336.26,58.47
375.5,108.36
806.27,293.28
946.05,4.01
500.77,922.77
63.78,133.51
207.99,540.07
347.05,96.54
486.04,250.53
784.1,632.66
182.29,193.45
579.08,858.17
173.05,230.35
694.39,506.75
801.48,160.55
204.52,764.35
626.19,629.52
902.26,947.78
501.42,816.54
759.78,68.18
252.59,625.94
3.88,706.63
114.25,800.55
843.35,453.31
368.51,527.3
72.98,355.21
228.47,458.21
221.88,843.59
319.82,865.56
58.11,809.26
494.18,808.57
524.69,1000.43
771.78,760.63
65.85,930.3
815.93,772.85
438.64,633.23
513.06,491.41
566.95,876.42
160.09,871.81
459.99,521.71
334.97,513.93
30.75,511.81
995.75,649.8
263.79,282.01
151.1,654.75
546.84,664.61
63.9,165.3
657.38,205.27
546.96,458.73
990.61,831.15
143.32,639.95
119.29,757.34
572.76,327.56
360.99,935.58
248.26,63.27
195.75,457.84
543.87,98.55
347.56,605.57
898.33,21.29
632.99,67.78
472.58,821.88
87.39,589.04
761.16,809.12
965.98,36.3
843.83,877.59
605.05,932.49
303.3,229.72
439.37,535.01
993.85,395.97
561.2,974.92
938.11,193.89
641.49,595.05
67.45,901.45
505.77,892.03
245.99,90.7
519.21,407.76
566.13,452.75
864.04,135.16
515.37,916.89
938.7,114.18
654.12,37.62
670.61,436.26
368.86,181.31
210.25,741.08
176.78,646.04
741.22,560.06
30.02,614.54
108.16,225.99
134.65,597.06
562.48,754.86
229.35,19.36
715.64,487.12
611.66,947.8
967.97,756.75
805.27,859.09
849.31,867.82
926.17,389.99
15.3,914.61
201.83,256.19
715.37,127.82
175.15,355.29
99.38,608.42
336.29,317.87
938.12,71.73
616.45,169.35
93.22,656.52
78.26,639.23
579.43,960.62
219.52,347.42
118.12,28.83
148.99,286.16
952.71,159.51
470.77,150.14
171.53,956.88
701.14,574.9
775.31,202.86
143.05,285.84
91.09,786.84
449.75,333.56
430.65,475.59
38.41,627.41
540.64,222.9
364.32,797.91
821.86,547.55
471.34,256.64
796.55,375.15
583.35,72.04
472.57,357.67
391.5,651.85
169.72,200.37
129.82,826.72
750.51,304.94
849.37,297.3
284.31,678.4
673.62,991.3
281.45,766.2
213.69,684.06
961.64,763.29
303.6,187.65
713.46,625.28
570.91,839.29
265.08,480.08
697.76,370.55
970.97,197.76
575.42,959.02
161.35,88.04
316.3,423.74
633.62,613.6
541.58,329.53
529.44,412.42
978.29,803.64
464.04,50.28
268.49,202.23
40.74,850.84
550.18,803.03
632.2,728.61
502.15,670.93
709.93,468.3
94.85,85.56
590.75,146.93
72.62,828.06
586.12,150.41
417.37,825.47
873.35,26.39
766.03,869.9
373.16,324.28
204.44,877.75
387.76,765.1
574.33,722.94
751.72,697.43
828.41,568.91
949.13,267.26
979.87,97.69
752.67,426.81
920.25,693.92
663.23,280.61
188.14,836.98
614.43,39.06
122.33,163.75
335.32,315.04
640.06,252.57
346.5,102.78
371.71,452.61
661.17,753.18
456.2,457.4
944.56,841.83
327.1,323.74
419.66,25.76
763.69,41.8
459.74,738.38
914.06,15.82
529.67,793.68
182.53,787.65
285.06,366.53
646.33,326.42
596.21,809.47
115.7,720.26
407.22,996.41
324.84,704.17
538.22,432.7
983.2,182.59
427.69,354.61
439.98,520.39
549.04,833.87
741.05,863.01
140.73,346.2
262.96,471.94
322.36,741.46
414.92,154.03
659.85,368.83
724.82,314.17
855.2,166.39
647.18,656.54
937.34,193.69
451.71,495.63
922.26,711.09
663.28,325.38
284.37,214.87
267.99,557.72
520.4,14.44
831.54,673.6
604.32,613.84
926.82,516.24
814.85,137.62
902.7,384.92
946.11,545.34
673.71,671.26
791.89,472.39
399.44,922.21
177.29,447.04
81.29,132.03
233.54,116.13
634.42,777.4
153.28,328.47
10.17,581.65
224.37,565.49
147.29,959.61
338.48,281.82
790.91,931.42
638.14,216.63
584.8,100.23
235.78,210.59
42.7,93.95
541.16,28.64
250.56,132.15
292.93,193.26
295.95,525.15
318.37,635.82
773.21,659.41
27.15,301.56
354.53,543.88
423.61,240.75
342.64,519.95
392.48,717.4
13.22,863.33
56.04,827.58
622.34,219.35
131.75,187.32
861.57,346.03
885.11,171.88
388.12,140.78
461.93,87.1
314.53,475.39
525.05,171.58
637.45,723.16
395.27,802.27
379.55,103.64
622.22,86.5
100.7,192.57
374.15,221.84
769.53,947.51
914.61,127.09
881.71,470.99
703.75,489.12
762.13,179.48
168.46,798.67
756.83,856.64
586.99,401.41
787.69,931.73
136.77,70.51
334.28,18.57
129.57,929.35
73.15,154.98
692.34,21.66
217.47,274.07
895.15,828.76
963.36,503.63
699.72,659.27
639.66,6.79
884.34,81.89
89.42,708.95
881.11,160.57
313.19,612.91
949.26,938.86
628.87,890.27
184.43,334.22
693.86,281.42
792.33,963.27
650.76,645.78
262.34,186.07
348.66,396.58
679.78,943.86
896.46,491.43
917.24,330.75
713.39,723.7
716.6,597.9
393.2,12.63
88.24,598.63
279.61,777.77
847.43,242.01
5.12,227.97
556.93,331.63
263.64,701.7
672.05,803.59
644.49,671.22
380.77,300.64
731.04,582.99
253.47,742.1
257.18,13.31
785.74,628.68
958.99,358.84
122.78,401.1
768.29,418.05
772.38,903.22
304.07,223.96
603.44,190.87
523.81,500.02
175.94,100.67
292.13,328.33
728.65,883.01
669.24,445.23
570.96,248.14
769.09,253.13
663.47,554.67
761.69,952.19
729.11,535.08
548.24,720.62
857.06,496.07
652.78,839.63
333.15,339.46
640.23,265.95
63.41,30.61
490.24,156.99
970.73,135.51
158.54,564.63
741.74,310.75
597.96,692.3
602.59,332.01
621.91,293.39
747.06,435.05
221.16,124.38
687.53,303.01
376.49,978.09
808.24,90.28
741.33,501.1
802.48,489.74
628.05,620.95
602.99,464.5
55.43,585.84
353.08,523.61
823.53,186.64
146.06,169.33
694.58,954.47
752.9,479.21
905.94,105.02
637.09,96.92
956.34,566.18
933.94,326.15
608.81,708.77
872.96,765.89
873.62,94.06
589.73,326.44
958.23,487.1
748.45,914.23
164.28,552.72
96.54,939.95
287.35,204.44
213.4,554.46
450.61,291.91
377.09,942.02
747.07,845.63
