a,b
563.98,547.14
519.59,466.3
726.49,404.57
509.65,855.24
749.95,173.1
813.61,447.24
175.59,966.57
873.51,542.79
641.73,413.01
267.09,249.23
669.48,816.64
683.49,484.9
596.57,891.01
560.52,632.84
65.29,534.47
825.42,466.38
41.76,247.46
490.5,107.84
624.5,390.42
519.15,13.96
721.72,3.79
750.94,159.33
718.58,494.64
360.7,354.99
825.9,802.98
580.27,101.3
355.6,496.27
710.2,103.37
586.95,864.56
952.03,753.68
753.12,967.56
998.8,385.17
633.19,197.13
825.86,301.07
896.28,583.02
436.98,678.56
428.5,929.84
351.94,469.13
645.47,689.92
935.61,353.35
255.69,200.29
584.77,469.46
866.99,507.64
166.92,295.22
588.5,204.19
682.94,499.42
37.99,958.09
865.04,656.29
708.76,743.15
678.74,766.11
347.45,296.59
327.29,736.94
813.44,691.27
378.1,967.61
447.54,553.26
14.76,408.71
442.58,961.96
818.18,321.41
91.41,760.44
113.66,407.41
452.99,746.25
835.28,275.49
189.28,109.53
236.14,486.38
40.3,154.51
614.17,347.66
739.83,321.08
519.71,790.08
135.82,415.52
556.32,468.44
283.4,532.74
163.81,690.16
198.88,749.4
133.36,311.12
453.23,979.82
887.05,769.83
339.25,782.97
770.79,234.58
378.45,964.19
820.74,554.01
736.96,455.3
224.72,614.54
817.64,327.6
819.72,431.67
473.43,301.01
69.85,745.92
813.63,865.56
16.91,222.28
111.7,134.11
827.19,228
461.11,313.06
200.23,400.62
269.56,185.18
7.59,919.2
896.04,680.25
524.62,320.97
976.41,886.48
759.39,555.12
362.24,277.06
607.58,72.44
736.43,244.13
187.94,357.57
508.81,820.61
17.05,311
793.8,674.78
832.44,621.41
109.14,798.53
440.18,404.29
267.69,449.12
569.41,545
367.04,342.83
606.11,982.92
333.33,452.93
953.03,669.25
292.3,151.46
495.24,511.14
676.15,730.12
443.77,664.09
923.96,620.74
362.62,203.24
406.37,340.55
98.89,583.88
781.67,573.27
975.7,979.95
919.14,619.59
644.68,761.7
854.16,152.31
162.61,194.25
406.41,918.27
374.28,246.36
329.29,934.8
92.5,496.71
388.59,226.19
740.04,683.3
368.55,477.82
565.76,281.31
753.44,813.78
657.92,727.97
371.42,581.83
587.95,955.24
235.46,74.41
20.38,575.7
138.11,870.03
543,392.73
294.88,697.03
452.36,766.55
78.68,554.33
896.23,206.8
544.22,201.83
359.99,225.32
331.8,60.12
390.09,214.43
381.25,371.99
190.48,825.47
864.89,163.27
263.36,350.54
446.55,490.28
317.93,728.44
115.73,712.9
197.02,248.58
662.14,757.98
912.48,73.92
668.67,63.05
59.38,597.08
391.24,537.83
628.13,32.96
904.35,559.33
590.76,669.34
834.33,380.17
323.37,194.71
481.8,16.83
54.83,247.62
164.39,74.07
73.12,775.29
763.49,909
709.84,105.45
449.13,621.95
716.89,661.71
826.98,30.78
66.94,783.77
583.98,678.86
475.42,913.68
962.83,865.04
608.01,672.8
904.82,274.35
988.32,191.01
674.87,580.99
632.13,341.21
264.76,420.87
586.15,280.08
496.28,993.34
449.1,457.22
402.19,937.92
596.53,295.68
862.58,458.28
585.18,965.68
481.39,703.42
629.88,384.67
628.41,212.13
608.66,504.02
695.79,43.98
98.18,26.23
223.49,94.07
319.35,85.58
907.69,882.5
228.09,522.52
792.13,767.92
984.64,395.71
860.7,411.3
155.56,577.71
720.87,646.74
543.29,764.74
703.01,495.04
115.25,170.52
910.78,396.6
19.37,662.79
734.36,163.32
267.82,403.02
853.6,637.21
370.78,906.83
454.38,955.28
10.37,88.86
832.17,731.99
659.96,441.89
250.63,306.94
976.18,791.53
852.48,936
18.46,178.9
591.09,334.49
68.51,100.97
494.94,290.29
733.61,211.68
465.41,678.3
128.59,24.85
484.35,872.65
739.64,202.97
424.06,315.25
814.75,340.17
521,81.56
643.8,615.01
964.01,950.04
449.03,2.39
643.57,434.19
834.65,216.04
28.76,218.89
874.34,330.07
162.47,209.59
375.66,215.74
875.96,376.43
990.66,520.47
710.51,294.61
227.87,162.43
220.35,730.08
246.13,876.24
491.34,843.99
754.78,845.56
149.49,120.91
137.82,632.78
253.37,552.96
972.8,689.69
139.27,280.72
899.49,300.44
594.67,815.42
298.21,499.19
119.49,601.19
670.21,994.87
106.94,342.02
832.77,365.12
692.57,86.48
14.16,415.43
530.25,488.29
575.09,546.4
403.17,247.84
345.62,329.32
828.48,542.92
846.5,193.72
466.35,248.7
579.81,667.89
731.27,539.77
480.65,58.92
577.39,697.35
535.18,952.3
173.54,283.11
617.67,581.19
923.76,803.96
78.57,890.24
726.17,274.7
541.06,828.29
71.92,496.72
163.44,467.82
910.04,962
34.01,749.25
789.36,607.01
914.77,541.93
573.41,656.12
42.84,276.1
991.19,600.44
646.27,31.05
191.57,460.08
570.18,910.08
342.96,847.65
195.25,938.49
877.61,41.34
588.12,687.81
683.58,411.49
726.91,800.02
