a,b
252.9,541.45
12.68,400.79
274.94,37.14
819.52,693.16
922.07,894.08
259.95,126.02
861.2,956.75
359.65,76.36
864.03,791.83
873.62,920.4
184.14,290.2
919.62,334.52
530.12,149.48
308.16,211.68
440.89,569.47
452.8,948.18
741.47,816.37
315.65,650.66
323.13,75.15
881.84,427.34
271.71,382.59
811.23,796.65
986.68,821.56
78.32,312.73
643.82,910.34
594.76,952.78
398.21,485.92
252.68,58.26
783.66,474.69
864.32,197.46
573.27,325.61
496.16,759.13
931.59,362.75
475.3,597.83
971.07,723.54
709.53,421.88
380.61,465.56
115.05,923.04
307.78,206.63
734.26,562.85
290.01,627.6
815.06,610.82
992.4,271.92
40.65,132.69
156.78,805.06
200.01,135.68
583.2,513.15
611.22,29.54
701.51,420
466.42,501.96
181.45,415.27
754.93,123.53
257.7,308.96
771.2,826.1
879.43,952.82
205,651.75
444.78,200.08
2.16,750.07
168.91,897.11
877.16,706.36
745.92,274.54
962.78,896.23
462.14,833.52
908.02,189.77
144.98,551.14
237.77,293.48
598.27,504.06
757.58,7.42
82.17,565.71
456.65,113.73
1000.65,293.03
661.21,529.18
179.75,169.68
273.51,279.65
304.16,857.53
815.57,987.34
274.52,659.42
188.32,223.69
583.54,235.53
877.24,991.25
243.51,628.58
821.89,170.83
427.67,83.11
273.43,782.16
809.02,383.44
305.03,684.71
410.55,624.71
91.68,539.19
644.82,674.27
440.53,21.71
905.19,108.57
98.48,851.74
622.8,119.95
824.44,185.69
977.84,256.44
649.5,372.65
417.71,620.05
537.52,296.87
941.54,41.19
529.63,37.95
483.07,319.34
45.72,602.25
81.44,754.78
947.62,38.07
329.06,195.87
561.07,793.23
304.86,222.44
873.17,885.01
132.27,704.04
924.92,353.37
550.36,606.19
832.69,380.69
126.35,88.55
908.51,826.42
31.45,780.24
521.86,636.44
498.09,144.96
1000.38,773.66
717.97,837.04
172.46,693.06
44.1,315.22
251.71,610.99
188.98,874.31
631.77,351.9
817.26,73.58
946.16,524.3
826.15,916.64
824.77,401.91
472.36,196.71
546.71,131.92
275.58,459.9
834.95,830.04
562.83,487.48
762.71,939.28
427.67,433.68
392.48,33
221.1,404.85
329.32,774.87
463.58,655.14
456.42,692.88
8.33,618.19
395.75,499.05
238.6,701.08
946.03,770.29
460.83,698.05
792.63,65.99
116.7,1.46
343.75,430.04
774.29,669.1
165.5,559.07
486.49,666.06
262.52,682.98
10.3,200.39
409.71,733.27
455.67,740.52
862.06,131.28
276.17,342.55
38.2,600.62
618.97,592.8
590.37,456.99
212.74,928.88
511.26,950.2
287.27,814.74
603.7,120.38
828.16,754
842.34,217.54
241.56,291.45
229.68,995.71
367.6,879.16
575.55,192.65
973.57,952.06
980.86,520.2
556.89,333.67
350.83,196.07
287.87,430.98
519.44,444.62
297.28,202.3
695.88,265.53
363.39,196.64
457.8,838.95
211.63,841.61
922.59,246.29
846.28,40.2
586.56,357.43
149.82,642.45
109.1,133.26
729.49,714.51
554.88,745.61
487.99,324.93
820.86,295.39
129.17,869.53
571.49,346.79
222.89,104.84
945.05,476.66
645.54,581.27
34.53,580.51
968.66,716.19
486.38,498.83
925.07,460.31
34.1,411.23
923.64,628.21
11.99,162.74
245.95,437.86
116.84,50.56
349.58,97.4
77.71,89.42
164.81,569.92
110.21,895.79
19.75,19.99
43.1,20.76
463.65,736.12
958.85,341.56
668.03,944.05
105.2,617.8
931.34,602.22
184.26,996.39
812.43,184.26
467.26,986.66
546.56,207.2
689.05,851.69
636.66,584.76
766.17,59.47
17.35,25.56
517.49,431.48
25.85,161.53
386.34,763.56
598.15,784.24
794.42,699.9
796,893.57
299.97,809.95
305.33,153.82
546.38,357.79
103.45,891.37
124.18,682.7
487.61,690.53
926.42,230.38
155.66,475.7
949.22,321.35
669.44,637.11
43.67,612.68
830.12,656.1
39.19,970.98
299.04,279.66
461.25,321.24
957.65,318.27
625.06,801.4
699.08,13.26
101.33,511.57
241.15,576.16
910.73,968.47
141.8,890.79
891.37,911.18
738.8,722.68
488.44,86.64
63.84,316.27
193.78,845.03
932.08,347.31
153.42,782.13
130.04,583.62
928.07,601.36
598.15,417.58
961.94,36.01
702.63,503.59
111.26,958.94
133.42,368.31
1.97,28.6
984.93,340.42
473.04,560.74
21.86,944.9
539.24,740.51
84.91,698.08
110.89,695.04
507.47,997.1
321.33,607.25
443.69,169.68
479.84,201.62
153.09,214.52
535.37,561.24
565.42,325.16
607.52,507.54
979.6,249.44
781.74,576.8
314.65,42.71
183.1,191.62
952.29,370.02
130.24,257.46
239.87,634.04
693.23,840.96
447.36,828.96
920.11,578.73
463.52,67.25
632,434.12
792.97,711.12
741.12,678.29
250.39,588.53
454.17,159.33
30.14,37.36
734.37,300.85
947.24,762.22
203.23,308.08
258.12,1.44
330.03,281.8
125.25,849.26
52.46,699.02
741.72,765.51
113.29,934.18
607.68,184.82
494.73,960.87
461.93,792.37
714.1,390.02
120.98,6.7
47.51,147.43
860.47,53.98
347.57,514.35
749.41,958.02
176.28,349.03
586.61,262.43
774.28,193.52
725.28,713.7
349.01,104.39
903.62,341.21
863.77,409.45
751.21,768.42
97.98,204.49
604.54,185.37
225,232.68
960.12,50.66
206.72,660.21
728.71,511.24
531.49,907.37
811.86,210.97
804.4,37.67
677.45,59.98
692.85,463.54
184.19,815.21
343.03,173.32
102.11,804.74
827.92,22.65
261.34,751.08
275.62,733.86
521.67,182.74
379.6,465.21
795.42,988.79
553.55,30.8
657.16,18.79
928.2,602.31
64.53,230.59
540.18,459.98
107.93,274.25
330.37,247.74
635.8,407.29
4.81,777.77
680.56,15.48
724.18,505.68
522.28,590.82
253,518.32
64.14,862.7
158.1,818.68
413.39,512.04
746.59,525.88
406.83,614.59
486.95,1000.45
152.57,412.96
551.39,515.56
895.65,599.59
818.08,811.48
724.89,442.87
629.45,73.93
445.09,302.48
101.5,562.89
468.04,789.41
912.39,65.9
916.02,178.06
124.76,601.38
529.19,884.81
3.09,740.56
477.77,857.36
557.3,91.38
435.77,477.7
987.36,818.7
309.62,115.84
784.74,204.73
132.74,582.72
64.02,845.68
723.43,527.5
146.57,246.78
200.86,903.21
200.56,548.18
759.04,867
262.9,550.74
562.1,339.4
275.37,787.41
180.96,640.92
543.15,856.25
715.64,733.58
924.62,56.09
995.81,442.14
205.77,660.41
323,602.31
398.62,505.27
196.84,311.61
942.75,609.05
841.67,525.99
199.38,510.31
535.94,179.2
919.99,8.45
496.22,663.99
733.31,666.16
180.57,244.94
491.04,314.89
601.29,372.64
236.95,312.67
783.82,48.33
337.11,148.1
395.37,536.46
641.97,21.39
995.1,835.84
238.8,360.09
1.88,519.55
199.34,621.91
893.61,180.46
43.39,981.41
184.11,810.42
280.33,689.39
672.51,140.28
580.24,871.37
633.72,281.59
974.1,319.61
1000.41,994.1
95.1,670.79
194.73,375.98
56.35,821.64
927.86,304.18
107.74,890.6
817.44,909.42
56.46,146.91
228.18,352.61
909.87,323.74
791.18,793.76
295.19,762.44
697.78,970.74
