a,b
432.5,620.97
592.94,82.05
348.56,954
161.47,810.51
849.52,638.13
778.27,193.29
77.12,680.75
762.54,484.34
865.46,243.01
363.09,338.03
3.01,12.65
507.28,979.3
375.51,857.73
413.47,683.22
532.01,191.65
610.17,107.86
434.96,814.89
312.57,35.99
634.58,723.4
760.38,665.94
478.17,312.95
886.14,187.58
899.03,371.95
405.36,917.97
374.5,849.33
130.04,349.64
378.43,433.89
312.81,738.14
205.02,731.91
929.14,512.33
202.33,523.99
809.57,360.34
224.05,409.35
139.69,880.2
820.66,106.7
181.46,176.94
744.21,498.05
263.74,44.67
157.17,710.64
732.73,727.6
79.28,943.66
793.67,51.53
925.25,326.13
512.45,1000.89
286.72,526.58
859.78,794.09
3.81,422.28
868.19,656.85
876.08,486.92
448.31,323.08
838.39,100.33
186.93,626.85
983.76,245.13
832.87,975.49
202.18,917.97
280.02,591.91
50.64,690.31
248.86,35.91
700.55,631.15
611.22,383.43
780.55,224.93
967.11,281.91
807.76,934.51
945.85,270.56
878.24,323.56
763.83,491.35
458.99,18.86
507.3,513.11
950.24,784.68
361.88,83.39
521.73,77.06
271.01,259.37
725.3,596.24
167.67,6.34
893.65,780.12
759.92,387.18
587.13,680.66
621.87,523.2
966.95,910.11
550.97,228.88
462.34,584.43
792.11,947.61
169.04,77.37
402.03,426.43
418.55,349.74
761.44,501.35
400.57,985.62
784.23,75.31
325.09,45.52
989.6,271.93
51.08,802.32
433.16,949.68
349.08,525.74
659.93,696.14
118.9,920.56
953.38,82.06
6.17,966.84
321.84,651.22
18.93,256.58
915.08,817.29
858.16,177.12
858.68,868.14
646.59,663.45
960.6,165.18
927.59,131.47
499.56,676.54
292.8,488.12
259.61,624.03
32.13,871.3
685.4,604.71
928.54,88.95
313.86,58.17
812.24,787.25
742.41,459.05
570.53,522.37
710.26,399.01
645.77,962.22
788.25,929.37
52.89,873.75
992.07,722.92
915.23,712.7
636.4,169.78
745.6,173.89
397.12,771.58
406.34,134.98
553.71,512.8
304.25,756.17
630.79,103.31
825.05,202.96
51.45,927.7
756.67,211.37
522.66,760.35
452.06,794.59
3.35,738.82
452.25,178.04
912.75,621.36
262.1,607.27
602.87,242.39
232.02,646.73
435.11,642.11
973.38,725.15
195.99,627.85
153.82,628.6
312.81,966
42.38,690.39
775.48,312.77
104.13,204.08
420.38,934.78
305.36,76.57
433.05,541.38
755.59,567.7
316.3,700.45
529.98,230.9
326.32,644.96
105.23,399.26
990.44,766.36
547.16,873.94
1000.54,763.21
508.59,542.78
16.64,825.52
678.56,867.16
751.39,94.74
555.61,406.16
738.57,451.48
23,747.82
996.17,491.84
382.19,405.66
91.39,684.64
632.98,341.72
263.03,702.53
241.38,927.17
191.92,304.25
150.97,309.34
695.16,601.35
510.97,948.53
222.28,58.15
896.99,524.43
331.64,379.72
265.66,834.88
233.81,405.05
118.52,964.62
713.01,419.81
62.21,977.46
844.16,33.58
773.99,6.89
245,504.33
19.34,542.32
402.42,925.24
928.43,808.22
998.56,149.77
184.33,84.84
339.83,680.31
788.24,160.59
217.97,599.04
252.36,158.81
857.69,349.02
539.52,208.08
576.68,326.49
350.83,164.9
842.95,858.58
483.27,803.61
437,326.39
137.55,443.41
570.54,586.98
