a,b
603.34,90.77
480.07,225.3
775.28,923.38
759.33,549.06
643.54,953.23
659.8,760.1
740.88,858.02
385.61,453.52
271.39,70.14
95.21,337.04
665.86,966.9
455.08,270.44
121.76,407.07
607.99,975.34
367.84,138.29
845.07,486.92
103.9,949.82
926.76,833.65
127.11,62.24
563.87,485.11
746.75,355.39
587.39,809.78
442.55,613.27
197.24,538.72
917.78,824.78
190.4,908.56
709.35,678.97
523.19,832.28
74.23,351.88
863.74,329.99
220.55,892.01
811.49,778.12
585.32,932.34
145.64,893.42
425.33,678.25
319.05,884.63
229.34,682.16
240.14,212.77
733.46,418.78
172.24,926.69
130.36,718.49
104.9,786.33
579.8,52.98
59.01,692.11
104.85,805.32
312.68,88.96
715.23,116.25
904.65,709.75
528.89,923.35
759.67,534.99
264.84,508.04
383.57,878.41
417.4,244.58
943.16,126.56
773.78,868.82
407.21,461.85
676.65,863.68
543.59,352.94
645.24,98.16
640.34,117.71
960.18,837.75
563.07,942.22
748.63,282.62
180.93,20.61
702.86,542.51
739.33,90.58
247.8,924.53
521.56,852.57
990.94,466.64
545.12,607.48
676.63,407.24
272.99,348.86
529.5,755.76
248.65,761.22
949.46,269.01
389.02,16.86
483.85,870.45
41.12,487.35
51.7,390.88
971.79,899.36
558.88,183.31
273.2,824.3
501.21,953.4
589.12,183.52
933.29,917.1
201.25,271.95
960.17,233.67
222.84,786.75
739.2,550.39
791.86,704.53
948.71,114.87
950.84,150.56
420.57,951.09
80.72,399.67
261.55,915.91
681.06,165.27
965.56,53.13
194.42,599.1
681.81,523.17
621.32,765.88
571.49,382
435.44,593.3
859.32,141.16
182.57,515.61
288.43,838.27
261.68,983.49
290.95,987.58
202.23,246.77
279.63,243.65
23.2,138.3
384.71,261.12
459.62,576.46
440.75,428.66
710.72,432.73
286.8,793.35
968.35,391.02
551.48,994.34
194.52,834.17
741.15,897.74
630.59,615.02
71.87,129.62
203.11,370.65
444.71,167.76
632.55,607.61
825.32,545.86
8.42,286.05
283.21,356.94
589.32,660.47
548.87,366.86
79.38,82.66
144.69,223.34
484.8,105.58
965.5,981.24
325.25,561.65
980.23,548.81
898.66,340.2
870.05,653.65
888.29,535.66
842.63,278.07
458.06,83.69
635.22,203.72
465.6,840.59
613.36,697.95
813.22,536.35
423.32,844.68
62.22,87.86
231.51,550.68
548.29,611.41
515.16,642.52
901.03,975.12
96.06,373.78
833.93,646.73
301.7,362.54
32.81,875.88
483.48,848.25
783.34,792.67
883.13,559.19
997.88,968.69
192.9,429.05
490.31,937.95
994.25,195.55
909.72,279.54
432.94,208.8
139.86,670.13
256.37,359.18
575.86,471.67
189.46,847.13
700.29,255.58
692.95,583.23
926.29,367.37
732.34,375.96
135.73,837.65
121.01,894.18
424.36,37.89
96.43,258.8
211.52,790.6
626.72,31.48
277.33,930.47
74.53,984.67
980.68,663.65
545.44,274.25
965.71,525.77
629.79,19.12
977.4,937.96
197.79,906.32
714.54,440.01
106.82,981.6
617.21,794.57
214.21,479.95
28.45,143.7
141.01,122.81
652.19,198.09
467.31,57.23
973.61,783.2
753.93,897.83
925.63,351.52
468.25,653.41
332.55,542.95
623.73,603.53
201.44,68.7
72.16,357.45
17.31,711.46
504.65,231.71
318.06,453.62
775.03,415.55
974.82,136.61
26.28,672.02
171.03,284.32
704.02,541
106.74,102.39
922.09,565.53
434.01,294.8
719.72,729.31
86.15,841.47
677.71,430.92
507.8,403.73
975.78,435.81
856.48,306.1
980.67,734.24
992.67,429.77
516.87,26.85
931.29,631.04
924.98,374.68
635.69,603.58
395.42,164.72
748.91,198.82
15.17,827.69
520.27,399.49
