a,b
101.22,24.24
328.69,955.71
837.32,488.95
507.05,904.69
671.5,41.58
451.68,821.59
999.15,440.07
606.04,986.3
787.33,738.83
552.97,303.59
374.39,116.61
329.56,472.58
902.5,146.47
153.75,767.04
325.14,745.18
314.82,177.32
907.55,639.19
666.31,937.06
514.11,467.51
960.91,122.39
505.61,767.68
521.54,991.25
559.74,831.79
102.21,714.57
514.34,63.89
46.19,957.42
194.56,330.18
679.72,299.25
823.82,495.67
659.93,828.66
600.16,826.31
28.98,88.05
495.1,453.68
474.46,258.22
89.22,83.06
398.53,440.59
303.91,872.46
55.02,992.09
223.25,612.69
481.06,436.97
93.28,199.83
975.57,858.66
552.82,920.5
59.42,935.44
985.79,195.58
31.48,788.21
257.7,708.01
344.17,559.91
596.23,531.05
90.92,854.25
529.21,192.15
932.72,295.16
501.09,686.34
309.82,347.77
482.79,821.89
149.77,414.58
123.01,725.63
362.47,983.86
238.11,43.58
150.11,599.97
515.86,898.99
69.16,215.1
506.92,593.99
606.9,705.99
359.38,263.87
690.39,643.78
287.99,988.42
30.59,826
602.9,427.22
442.17,840.06
329.06,831.41
172.88,859.27
289.35,376.38
470.44,811.85
585.03,75.57
349.73,536.18
939.96,320.85
672.25,685.7
787.7,561.7
702.3,292.88
711.2,470.07
478.12,987.22
252.9,858.34
456.84,259.93
893.89,949.79
541.78,399.37
719.94,552.24
810.37,506.72
575.32,925.33
708.84,318.73
281.77,488.36
277.99,620.35
25.9,347.28
757.25,201.9
334.29,681.86
296.02,18.58
953.2,329.34
737.5,226.92
532.06,341.22
504.04,960.41
381.55,843.84
346.14,61.06
106.08,288.35
630.06,823.02
265.81,894.28
178.3,248.51
213.86,844.64
430.54,911.64
752.32,261.46
446.44,659.29
363.99,677.19
586.87,300.51
254.66,718.74
583.15,739.02
864.39,460.85
536.88,140.06
169.3,466.68
361.63,930.51
727.81,235.93
905.25,988.35
409.73,612.63
306.92,135.6
289.34,777.56
632.15,202.53
822.03,518.35
858.12,145.32
936.91,784.5
710.36,953.15
66.76,339.76
496.9,762.26
669.46,469.19
983.2,887.76
545.76,846.19
344.31,603.54
131.3,736.42
44.22,326.34
811,344.12
769.28,475.36
383.14,86.56
492.01,14.75
982.53,228.92
17.82,972.56
993.88,143.68
394.53,155.96
996.28,493.6
237.69,159.53
539.79,853.15
513.63,166.47
171.39,622.96
221.6,958.96
916.07,681.19
911.24,66.9
784.75,542.78
310.93,84.85
913.18,676.75
907.42,216.53
109.11,657.91
114.89,10.67
517.12,62.08
421.01,862.38
60.14,320.9
350.05,757.64
177.88,654.67
417.13,458.52
728.23,67.49
18.95,428.25
794.84,207.82
623.24,947.49
495.63,375.25
478.17,701.61
806.86,213.71
933.66,834.71
336.49,272.46
907.36,707.87
636.13,395.48
912.78,165.24
464.06,334.88
469.51,258.17
151.64,520.94
633.31,542.69
885.68,693.25
252.38,217.19
840.62,484.05
6.56,119.87
502.81,412.06
376.64,507.58
796.39,942.22
692.34,505.45
221.37,340.21
706.79,551.62
195.85,726.49
79.84,799.41
706.15,900.38
350.36,628.82
729.87,940.28
633.25,581.11
180.09,413.16
363.97,770.34
833.41,303.6
238.13,132.82
258.78,32.25
681.95,760
411.83,916.79
200.77,51.43
921.95,34.05
614.54,940.09
668.07,48.81
361.21,609.39
616.96,208.06
805.04,38.84
454.9,435.7
851.21,687.57
101.33,192.02
609.3,995.63
409.1,39.71
681.32,882.41
324.44,332.11
776.96,562.12
403.32,736.13
674.69,930.67
333.75,262.58
476.4,147.66
800.04,171.51
338.65,279.66
488.42,939.97
138.61,248.28
960.25,288.55
682.3,556.61
588.89,351.3
781.9,221.45
228.43,911.8
598.66,193.95
17.49,956.03
518.84,577
308.24,856.26
875.98,997.34
651.39,168.36
302.89,435
832.79,756.38
645.11,116.19
893.17,221.96
292.34,757.48
215.98,347.32
416.12,163.18
44.01,304.39
393.6,430.78
417.57,238.31
996.97,781.98
182.67,734.9
133.79,312.7
434.35,793.33
127.1,675.62
168.04,75.14
330.5,896.6
286.11,74.28
344.69,22.83
760.98,728.97
292.08,15.64
703.36,653.56
233.08,90.45
740.67,78.61
266.34,63.42
68.88,624.61
562.57,315.77
505.05,414.25
958.11,923.89
438.16,236.27
451.5,305.76
547.12,458.82
178.28,358.72
448.9,553.76
382.15,298.04
554.26,662.27
329.93,196.63
393.24,127.88
772.81,127.5
595.53,762.93
920.46,45.18
478.06,897.6
423.95,278.02
724.65,197.94
769.82,526.47
255.71,412.65
390.39,235.62
761.72,740.4
241.45,829.23
737.71,280.63
605,34.29
383.33,305.79
790.96,513.45
446.58,654.11
410.01,841.92
376.18,46.08
512.81,603.65
33.47,682.04
804.69,927.96
587.17,729.04
777.06,835.25
793.89,350.44
883.82,510.99
534.23,110.19
497.77,505.05
159.5,703.91
634.96,542.82
177.56,933.86
483.58,656.15
276.17,405.55
876.85,1.4
143.35,939.1
323.25,137.66
964.81,714.16
310.61,364.41
463.88,56.71
636.15,596.96
726.43,953.91
334.05,617.75
258.75,822.03
654.87,286.46
253.28,52.16
247.11,675.92
857.55,751.9
274.94,362.41
317.73,567.12
94.22,799.81
297.76,189.58
778.08,23.85
118.17,805.76
151.41,14.21
354.88,958.9
482.29,17.23
122.96,549.46
139.43,674.04
580.49,775.47
527.03,751.02
649.47,243.66
450.07,653.64
451.92,210.26
430.79,448.17
724.75,396.76
35.8,36.9
482.96,85.07
132.11,142.34
218.33,725.84
859.44,18.59
988.6,181.94
639.15,884.77
541.42,281.93
445.4,797.22
228.87,900.97
765.86,266.39
856.84,355.01
726.29,8.83
969.34,923.1
174.27,709.27
156.44,895.33
955.17,846.55
725.98,669.65
127.87,266.41
241.99,132.36
269.08,708.64
312.28,573.58
763.42,392.99
31.46,813.29
479.18,642.76
921.8,914.23
533.21,385.99
505.05,88.42
396.23,29.97
694.36,567.89
604.91,475.78
458.34,626.96
163.68,359.55
919.76,564.69
903.8,521.89
281.82,280.49
80.96,44.68
599.14,309
757.8,553.06
681.99,99.87
638.38,576.26
219.18,843.65
339.89,274.3
716.01,526.09
658.81,954.15
732.28,318.67
139.93,687.68
328.61,297.64
710.8,399.17
857.57,677.66
139.83,138.6
19.84,968.85
371.46,512.48
166.27,590.85
405.85,456.05
736.83,645.02
829.21,825.83
636.33,24.42
752.26,62.22
350.34,15.5
435.72,791.08
162.97,665.62
