a,b
786.29,350.71
157.49,852.82
766.86,540.87
329.81,222.55
124.32,638.74
229.85,125.72
559.93,954.24
304.85,899.88
756.38,698.48
310.14,285.02
222.82,819.38
646.86,431.63
923.98,544.54
131.53,267.75
489.66,270.83
370.69,865.11
41.26,477.19
166.32,831.88
265.89,411
245,385.36
833.84,993.51
386.66,185.27
355.76,753
685.57,264.66
517.35,710.59
776.39,110.09
702.05,627.7
228.33,852.21
208.83,33.74
930.32,64.3
354.9,489.05
323.23,821.25
974.51,657.38
284.69,966.09
519.38,265.87
319.22,976.09
480.06,287.17
161.81,296.7
204.38,220.22
485.23,921.58
704.07,700.07
913.36,617.99
464.94,543.84
927.79,317.11
540.14,952.08
208.71,806.06
586.95,364.9
74.27,318.55
674.4,177.45
651.69,58.98
72.48,143.42
449.33,116.87
236.35,62.38
196.89,102.41
410.2,635.94
835.16,880.06
651.61,304.09
862.22,448.4
995.65,601.78
607.49,177.81
620.04,265.7
299.2,536.74
488.42,87.04
555.67,717.18
433.94,176.71
340.75,845.12
957.92,197.29
182,440.92
473.09,371.42
412.82,427.48
58.5,891.29
192.32,755.9
425.89,918.7
391.87,318.2
143.71,897.99
525.75,74.33
55.26,298.18
498.99,579.52
793.45,894.19
323.59,464.65
9.49,31.92
760.14,313.46
187.74,570.31
579.52,277.17
387.67,603.71
303.37,828.94
345.71,353.4
614.65,806.15
522.51,511.63
6.2,385.38
893.22,185.44
959.93,545.1
176.29,422.86
136.37,886.73
33.41,175.36
246.73,155.07
997.21,892.2
888.02,979.14
482.65,947.9
577.99,187.24
89,694.14
228.52,532.14
967.78,934.54
328.25,370.71
757.02,975.92
371.71,715.11
883.17,319.32
390.5,388.91
592.31,637.4
190.08,313.92
499.06,551.81
658.23,847.19
672.4,22.7
802.51,783.9
115.64,617.44
186.17,855.12
728.6,712.96
801.62,87.56
196.18,532.57
919.61,283.46
445.81,932.8
913.48,488.15
186.73,452.82
523.08,624.64
666.02,450.16
282.59,575.19
198.87,96.87
736.15,678.23
616.2,648.67
179.96,629.78
522.27,102.6
895.49,581.98
599.24,635.98
639.78,912.76
822.71,541.2
972.54,773.61
900.22,136.15
165.75,700.17
871.16,894.35
582.03,31.1
754.47,416.46
649.92,906.29
592.18,103.87
26.11,779.96
956.71,870.04
527.22,134.57
953.29,73.35
645.24,979.92
193.15,897.99
802.93,756.07
529.41,503.39
507.63,529.48
482.29,367.25
152.56,536.4
948.25,572.31
303.93,195.75
609.79,530.3
369.61,246.03
879.92,445.6
519.23,164.15
945.7,623.36
461.07,855.25
535.75,823.76
922.86,829.41
395.14,355.41
892.06,843.36
75.06,595.87
747.86,99.69
892.78,482.63
287.63,164.72
787.25,167.21
885.44,283.69
545.4,44.16
635.19,101.42
296.87,26.45
786.96,262.27
901.64,910.72
225.46,18.02
356.59,468.7
42.02,654.17
957.86,792.65
386.75,296.96
500.06,841.35
951.1,912.85
212.73,35.9
375.91,852.67
676.37,163.95
529.65,566.62
1.76,329.62
998.02,383.94
975.68,241.71
700.65,426.22
724.12,430.11
192.17,331.57
505.04,160.43
751.24,776.79
396.85,497.58
686.13,442.85
480.16,696.53
32.9,935.01
279.86,748.29
998.31,39.51
264.2,258.61
15.05,636.34
486.54,628.45
811.91,526.47
387.43,252.74
303.88,485.87
655.38,913.87
97.87,6.12
54.58,759.29
373.09,97
667.13,144.76
613.64,205.47
318.5,560.82
492.9,258.7
576.27,37.89
579.56,399.46
105.47,895.62
900.34,986.72
359.62,906.7
847.25,527.55
684.06,343.87
508.53,790.22
381.11,799.03
583.67,32.59
762.21,684.72
853.46,618.35
346.39,960.29
492.53,821.92
162.14,387.95
721.53,523.43
582.33,201.09
447.14,401.66
14.02,967.34
379.33,223.61
219.52,663.76
163.34,108.63
96.7,868.33
504.46,649.47
704.07,933.82
789.08,883.44
803.72,361.85
373.01,603.13
194.59,826.67
734.49,357.21
626.5,578.17
546.75,463.78
635.77,173.8
418.82,899.15
932.97,68.92
726.74,98.64
314.58,320.57
739.92,531.84
758.76,274.44
865.7,937.26
68.91,766.92
709.16,352.4
812.76,568.24
507.82,944.41
361.76,215.48
646.47,854.11
417.44,700.13
339.77,623.92
300.35,569.06
352.89,980.02
399.44,564.15
944.42,421.5
245.3,305.86
872.09,420.63
922.78,39
136.53,918.58
284.17,480.94
137.42,409.35
763.51,228.63
293.62,215.07
89.21,600.67
561.39,713.46
260.79,322.36
23.14,600.76
294.94,15.74
808.44,888.19
219.7,34.02
157.72,794.26
67.29,712.37
260.84,43.97
110.75,716.11
325.58,503.92
850.12,942.82
998.64,948.99
413.82,712.44
926.02,610.14
873.86,931.7
164.17,227.57
777.33,527.52
975.28,674
2.55,306.12
761.49,968
707.24,30.31
172.49,167.77
73.76,616.26
453.82,673.1
359.87,959.55
959.03,391.93
886.04,958.7
940.52,422.52
881.38,515.76
739.7,692.52
62.91,5.75
452.89,761.25
810.79,131.75
306.35,221.76
895.33,456.55
100.19,309.12
688.79,109.46
21.36,542.99
286.94,436.02
751.61,250.99
811.01,578.93
413.39,404.43
415.4,462.44
282.76,440.59
624.44,452.65
59.63,626.68
521.35,332
301.96,638.94
276.56,67.19
910.84,375.88
933.15,167.54
53.53,976.34
597.6,91.19
689.02,750.08
881.13,722.78
499.95,104.57
80.6,889.98
796.77,553.93
99.3,227.67
617.4,764.38
641.41,154.51
933.79,663.1
951.14,336.6
72.97,829.89
535.48,863.67
302.74,733.72
680.34,233.47
550.86,622.42
277.54,446.37
860.24,563.33
705.13,124.37
106.9,296.82
162.7,490.14
643.13,119.52
845.23,232.54
605.09,965.52
718.38,750.18
429.01,696.8
920.47,354.6
300.2,503.12
386.23,631.78
991.16,983.03
346.18,111.06
467.74,876.12
876.8,757.53
374.51,949.24
158.93,193.85
694.53,743.52
495.32,884.67
46.45,923.51
370.4,709.98
857.66,591.1
313.3,619.45
570.43,171.73
550.24,260.45
304.48,281.88
797.54,386.37
311.31,6.02
678.21,93.3
833.66,638.65
897.27,716.94
185.37,57.32
475.37,840.71
57.61,825.34
404.81,885.35
349.22,461.77
775.45,74.54
28.57,373.96
353.41,812.3
369.47,641.06
471.77,513.33
252.19,669.04
756.34,884.64
479.12,209.9
687.93,561.51
356.89,444.79
139.93,656.46
992.6,816.15
334.4,854.13
892.79,11.55
69.29,845.67
688.06,656.96
375.02,928.36
157.22,117.94
704.72,741.45
435.7,354.32
957.64,38.99
10.59,923.89
575.2,655.3
42.06,388.27
369.88,939.79
774.72,936.73
546.47,988.28
521.43,674.41
61.93,917.25
858.4,505.21
552.48,748.35
636.19,842.56
992.79,36.41
87.74,286.06
133.37,216.25
913.88,490.15
391.05,290.05
494.25,730.54
240.41,870.63
764.43,713.44
352.13,288.44
830.12,600.76
252.94,315.22
629.33,569.35
93.48,49.52
238.54,370.67
518.8,996.59
833.6,387.4
254.76,975.36
739.58,700
422.37,226.21
909.61,603.3
228.84,773.17
191.02,527.88
57.05,774.37
123.56,891.84
87.35,974.64
830.93,155.58
16.76,973.35
880.37,254.76
899.33,84.18
974.57,862.75
482.18,166.19
200.35,359.03
820.71,240.7
654.06,178.71
76.77,569.01
957,267.93
185.94,28.33
370.24,404.14
22.52,869.71
857.36,384.49
334.24,78.46
652.83,149.42
184.78,436.6
31.93,761.25
578.86,588.87
779.44,218.73
338.2,427.4
868.92,214.06
197.65,743.2
238.97,181.22
858.54,938.29
964.25,952.91
890.24,830.37
400.49,14.09
859.46,79.26
811.71,229.76
458.7,41.55
587.86,72.15
680.34,210.55
586.91,25.1
522.74,834.19
564.89,641.98
247.88,976.97
923.31,396.4
455.44,583.59
947.47,63.52
137.38,103.65
217.57,917.82
317.25,422.57
351.6,112.5
922.68,320.82
705.91,268.66
234.67,761.91
13.7,572.39
952.23,804.43
47.15,113.84
66.77,925.93
552.33,563.95
118.02,552.31
416.09,325.19
788.55,695.3
453.34,361.79
870.88,640.93
978.15,122.66
617.25,854.42
830.61,224.45
608.62,981.59
683.02,603.04
683.39,871.39
890.52,940.01
502.28,421.03
370.66,194.82
463.23,336.05
429.39,923.6
585.03,795.16
560.92,172.07
894.51,693.06
193.29,325.69
560.02,651.7
535.77,171.24
592.19,976.76
912.61,978.84
487.36,949.6
21.71,268.81
515.36,96.52
772.98,993.48
884.97,983.07
840.98,159.19
671.47,450.4
490.8,582.63
373.6,674.98
438.23,903.49
659.89,571.63
705.04,938.62
788.04,57.09
649.86,266.29
202.86,236.94
37.46,179.01
540.4,490.62
447.69,912.55
139.51,661.65
162.16,211.44
533.32,420.87
775.18,873.78
424.66,228.8
892.4,232.23
798.92,964.16
78.6,820.45
721.78,132.42
138.42,332.08
827.13,961.53
678.85,1000.93
682.98,147.31
840.05,931.78
40.47,158.53
223.17,992.12
775.29,51.31
255.69,865.53
76.04,938.48
303,533.79
706.82,799.2
980.84,19.33
429.68,707.02
118.58,94.92
390.04,632.9
931.47,7.34
62.01,694.53
840.12,534.03
235.29,325.24
642.95,536.69
76.29,342.23
597.21,877.44
58.94,796.81
257.12,985.87
981.47,621.68
343.76,193.55
798.75,925.11
118.19,53.98
701.96,300.4
776.98,639.82
234.6,732.95
390.68,653.75
36.84,473.13
918.06,874.6
457.89,866.23
296.55,855.39
648.96,937.19
342.86,618.06
973.07,974.33
621.24,679.42
742.27,728.82
602.6,942.72
