a,b
676.52,291.82
431.85,505.01
578.84,915.85
584.59,659.41
761.05,172.63
808.16,145.74
758.89,399.53
683.68,636.22
290.33,718.95
633.23,792.82
829.73,169.59
598.11,895.94
838.5,187.98
541.75,764.57
368.34,879.39
470.27,17.27
938.68,86.34
692.37,305.91
512.59,37.58
562.3,961.79
616.62,253.05
400.01,352.02
330.57,439.67
439.68,108.37
582.79,894.3
305.78,125.73
162.94,558.42
927.43,239.5
435.47,742.75
311.83,651.44
660.44,216.55
20.54,221.72
915.58,152.05
614.12,427.34
187.16,64.49
360.89,691.7
491.33,710.1
797,455.71
998.68,876.17
838.53,68.09
951.93,267.91
551.94,383.97
330.06,486.37
134.31,191.17
526.82,682.5
169.56,593.22
996.34,932.25
550.78,868.8
238.43,859.16
181.12,409.26
303.57,971.59
681.26,498.89
329.33,221.21
80.67,493.53
978.39,357.71
886.87,588.61
541.64,689.23
167.11,58.68
17.03,692.03
703.43,407.65
196.89,758.56
707.45,646.89
991.88,2.72
711.98,533.42
616.74,506.97
983.13,188.06
706.88,65.38
69.48,885.25
479.39,956.73
936.31,172.55
980.35,228.68
953.45,150.11
200.49,215.77
53.33,325.17
185.74,997.94
318.81,97.88
771.16,301.77
248.87,742.28
987.35,522.67
282.45,967.43
648.13,988.43
1000.32,199.66
784.31,813.13
785.91,993.35
610.55,952.52
288.39,326.67
388.57,899.66
480.32,455.84
528.43,60.55
874.46,954.53
441.43,594.13
147.52,822.48
600.27,271.72
746.35,159.32
939.72,282.05
520.49,278.53
60.56,260.05
652.69,743.8
245.59,101.72
463.9,119.94
331.33,98.01
74.13,40.88
616.02,326.73
148.54,138.42
113.02,526.7
923.85,226.76
444.28,622.01
62.88,393.05
429.64,201.87
800.22,437.87
735.06,494.71
165.16,238.46
358.56,287.24
779.34,210.93
580.11,704.67
426.41,827.81
967.33,482.41
579.74,280.83
792.41,719.84
424.46,690.39
386.2,894.55
815.31,87.41
393.32,655.47
166.62,616.41
674.88,481.52
727.49,89.96
644.06,555.93
858.96,766.22
841.15,168.36
413.12,37.58
266.6,868.35
578.65,457.93
39.66,231.25
421.83,334.15
665.81,577.75
480.02,238.83
806.3,698.55
678.74,30.83
954,12.26
964.27,206.54
666.61,870.75
121.38,153.24
794.11,194.28
788.08,246.61
351.32,886.45
938.69,567.15
778.9,405.47
636.74,428.99
328.8,608.83
58.33,344.46
760.27,493.26
33.34,902.39
715.86,545.13
1.06,361
88.37,869.08
822.47,996.83
177.57,258.08
982.47,812.28
835.99,312.28
786.48,530.65
130.31,792.93
253.5,642.06
633.98,258.88
632.46,485.56
808.59,243.9
606.75,931.55
570.8,337.61
905.83,106.2
428.24,297.17
932.19,721.74
418.14,976.95
12.67,250.32
316.01,104.97
569.05,827.7
596.39,122.73
692.53,927.02
977.43,27.74
1.99,694.23
985.5,971.41
842.93,440.19
216.72,552.5
944.17,267.27
856.01,475.53
981.09,675.68
456.29,446.98
