a,b
791.79,63.72
564.25,614.81
140.2,126.39
580.13,706.2
221.24,114.76
771.08,317.54
57.81,421.48
961.47,605.2
679.33,964.8
952.48,27.62
290.14,343.35
860.63,614.91
684.03,184.16
695.76,600.19
252.36,463.98
593.74,701.8
443.34,246.6
784.17,564.29
295.87,13.57
234.04,393.15
524.75,147.17
603.85,876.72
203.3,623.07
720.29,840.35
151.44,373.37
977.49,997.03
946.95,744.91
800.46,159.17
738.29,741.56
556.93,76.94
168.36,411.94
386.17,734.03
937.17,857.02
463.39,710.5
828.04,872.34
54.9,593.07
26.81,369.43
867.27,87.99
78.7,316.62
974.66,744.54
804.49,883.75
545.6,272.78
435.36,453.21
672.88,34.63
564.92,755.86
269.79,983.37
618.09,67.59
694.21,598.95
795.75,226.63
114.79,856.23
936.31,698.27
878.79,974.69
808.16,955.84
817.69,782.64
863.29,155.72
847.5,980.25
299.13,125
554.92,403.1
825.05,21.71
101.64,231.34
579.13,542.52
410.43,83.42
661.92,20.18
889.9,322.49
865.31,294.19
198.66,925.75
562.97,625.23
341.91,865.87
174,610.36
491.96,246.24
779.98,147.08
400.75,998.48
416.02,873.3
740.84,561.83
898.15,954.34
441.85,911.88
626.82,237.6
882.99,672.71
389.38,961.2
735.45,966.12
134.02,921.7
548,40.81
92.64,152.74
544.12,631.32
688.46,352.45
702.55,289.03
107.95,792.11
583.85,84.34
176.91,500.92
427.75,907.85
830.66,521.07
662.14,879.96
444.65,719.25
759.86,747.89
70.68,383.34
942.48,597.46
961.42,360.34
569.43,59.37
824.83,292.36
859.84,814.06
437.43,907.55
881.66,631.28
984.64,735.91
689.83,637.77
425.93,391.22
828.69,47.64
95.97,916.15
923.44,368.56
843.83,174.87
712.01,461.39
203.78,364.85
75.05,845.84
724.47,33.34
217.92,34.82
798.68,686.55
472.11,62.49
28.36,469.71
273.28,685.39
808.79,618.38
428.53,447.29
924.42,811.2
571.12,635.03
953.21,674.74
340.68,75.77
934.93,28.91
904.1,31.84
783.47,606.66
1.01,687.17
435.83,10.46
993.64,897.86
839.71,60
894.62,167.52
244.7,349.89
253.27,548.1
607.06,338.47
915.25,942.26
306.2,984.09
863.69,121.85
862.38,951.59
916.72,688.74
719.4,317.82
601.73,365.86
856.56,950.05
59.64,390.06
993.44,361.58
973.6,188.88
437.73,258.42
927.12,2.75
519.05,440.07
360.39,798.53
178.32,240.56
368.46,288.51
980.09,639.21
765.58,56.15
992.89,433.77
916.23,610.84
1000.94,341.03
669.13,552.68
922.03,498.22
308.1,324.94
457.7,920.48
477.61,666.85
318.09,728.01
877.3,403.38
651.24,557.53
733.98,115.96
161.53,151.76
899.27,131.47
214.86,812.93
771.44,403.75
433.75,794.78
439.88,406.52
664.49,436.57
653.22,501.32
169.27,38.72
726.63,118.21
955.23,594.17
366.34,622.36
267.7,657.28
179.42,971.12
392.17,566.66
964.55,233.95
981.33,131.6
513.85,843.84
117.34,853.52
516.53,441.79
71.14,127.53
294.18,493.78
646.3,461.95
427.29,846.45
443.61,576.46
202.44,555.61
280.85,586.03
455.04,828.96
317.55,268.56
601.84,378.83
567.17,978.49
904.55,949.05
126.46,154.26
20.08,472.56
172.36,153.64
373.92,416.55
526.43,907.41
11.63,278.79
998.39,844.24
630,699.08
32.02,112.32
320.65,946.42
772.61,281.69
128.59,650.56
197.36,810.03
221.83,304.89
118.71,850.54
334.72,437
585.12,907.29
