a,b
703.05,939.17
399.59,457.32
492.6,532.18
796.74,96.69
508.05,616.23
298.62,582.77
623.82,784.76
963.39,228.63
202.65,606.32
593.89,744.19
734.32,584.36
507.48,294.55
446.03,220.32
602.07,624.8
358.89,974.8
619.75,380
696.1,379.41
574.67,373.71
624.78,601.55
173.37,234.48
162.29,101.6
241.3,856.34
615.12,329.14
515.74,827.04
972.63,41.79
136.97,374.49
490.39,357.27
175.69,75.98
697.99,538.32
958.05,490.14
860.23,339.67
85.43,628.9
423.53,85.39
44.8,960.53
762.23,579.2
35.63,677.02
666.29,221.38
517.84,155.45
364.7,908.25
334.63,171.48
461.23,893.78
711.8,924.96
733.83,713.92
591.25,769.08
657.12,629.14
941.52,323.91
427.11,808.77
438.39,270.9
188.39,459.93
96.45,645.86
843.36,180.92
899.39,197.83
891.43,634.97
565.22,673.7
964.84,113.86
805.52,189.6
354.78,325.09
703.72,424.48
275.52,458.34
814.92,853.13
988.15,190.33
10.71,823.46
311.31,150.12
271.1,434.86
270.88,444.1
373.95,420.8
564.02,739.93
623.75,716.13
281.43,488.94
986.81,366.26
656.8,756
598.27,427.66
870.16,687.13
571.15,946.17
731.27,219.68
38.72,283.93
544.5,467.29
903.69,942.75
825.37,852.03
83.26,472.54
59.27,92.39
103.58,952.8
668.74,587.71
816.7,262.99
516.49,361.74
889.05,973.2
730.09,393.49
946.7,966.26
865.41,516.52
861.42,41.95
290.76,433.7
21.3,510.36
216.45,508
466.93,257.27
71.03,756.75
117.4,28.74
811.94,777.65
569.78,621.27
562.73,872.57
944.4,730.68
710.32,527.54
815.93,37.03
39.4,173.47
765.36,403.33
259.61,754.34
806.75,522.33
62.42,573.25
279.76,456.07
341.65,682.76
205.98,966.57
589.92,486.58
208.21,249.83
575.02,43.04
207.35,47.51
779.75,905.91
175.95,671.63
972.88,271.65
143.8,136.3
472,66.35
41.28,809.43
890.65,856.69
769.96,581.19
457.25,972.19
517.6,690.27
96.45,338.08
253,229.54
508.6,489.9
637.48,16.62
14.29,556.52
323.72,506.3
429.46,832.4
269.67,169.74
906.92,588.19
679.95,691.45
902.1,397.96
476.78,587.97
758.9,323.59
117.65,590.57
