a,b
59.68,263.44
56.19,148.95
865.01,526.45
51.94,945.14
758.6,194.67
31.56,219.53
579.31,403.23
788.26,775.5
866.35,942.47
369.47,740.2
435.56,536.94
85.87,723.91
194.76,178.62
436.76,298.67
705.89,918.11
545.94,306.42
526.47,833.42
268.32,411.88
581.76,506.04
366.69,804.98
185.28,861.44
803.9,760.42
152.05,474.67
243.02,143.69
793.82,541.88
806.08,79.68
966.1,351.03
630.72,738.04
877.4,699.19
876.03,300.51
190.6,825.85
320.05,498.9
133.29,371.58
880.14,349.46
498.79,902.38
162.85,869.7
840.12,204.63
33.46,66.75
343,55.3
683.82,584.25
781.47,992.13
490.92,639.09
6.51,508.28
968.32,444.75
583.41,119.29
350.29,905.3
708.02,726.74
951.21,329.25
10.68,204.02
28.33,351.89
806.76,82.71
963.42,109.78
959.44,807.6
59.49,924.23
370,508.47
908.36,280.75
423.13,158
105.56,881.08
156.24,488.17
201.67,518.78
227.19,683.18
899.95,5.88
187.29,260.7
58.35,241.29
297.83,370.46
647.92,415.57
36.42,333.62
481.17,704.84
866.58,84.73
307.59,956.23
469.93,521.27
188.72,74.36
889.68,979.8
514.85,846.1
318.14,405.02
372.75,206.47
340.97,507.29
995.23,230.66
344.38,155.57
456.87,377.25
622.61,274.85
59.09,917.07
388,688.82
172.83,148.29
503.01,93.91
678.98,93.5
46.77,350.81
501.14,416.17
416.43,343.87
140.03,737.16
135.52,366.12
538.26,659.72
967.66,219.52
23.56,78.02
669.91,766.26
655.19,967.94
792.35,601
617.57,982.11
725.33,783.05
938.88,808.54
70.27,981.99
878.83,445.74
377.89,970.14
477.64,392.2
242.73,768.76
732.16,802.05
87.72,823.53
339.75,460.17
943.51,68.04
253.55,624.96
883.48,937
693.52,380.37
271.1,870.16
879.95,675.05
21.37,218.61
244.63,128.02
70.97,246.27
856.92,206.99
850.39,846.28
890.35,850.79
364.87,891
218.13,509.63
915.7,423.18
695.87,48.89
752.53,499.89
492.28,994.88
268.15,980.59
178.15,500.48
102.2,8.48
331.59,430.07
600.68,353.31
682.25,633.75
167.56,593.91
956.05,642.17
275.28,154.69
458.72,286.76
196.31,892.86
727,808.42
380.78,386.34
903.67,480.32
165.9,976.85
100.5,890.38
697.28,747.85
623.23,534.27
932.57,166.26
143.95,550.21
975.69,4.69
433.67,415.76
213.5,138.3
407.98,536.02
516.77,370.44
464.65,285.73
179.77,636.17
702.71,80.83
139.93,748.49
916.62,788.07
367.78,267.08
521.03,772.03
800.06,216.78
877.43,168.59
281.54,457.57
931.99,5.66
319.07,650.98
4.63,153.46
38.3,637.69
934.53,932.42
990.03,755.26
700.41,186.76
812.8,171.2
260.35,520.16
876.71,48.81
271.27,423.07
772.73,283.15
573.66,986.74
452.79,270.65
510.77,501.04
277.79,664.49
758.82,574.73
518.3,111.02
203.96,222.75
523.51,990.94
310.98,884.17
886.3,399
245.77,968.23
477.2,99.22
680.19,29.62
635.06,820.14
968.4,195.76
145.53,20.04
874.74,680.41
793.22,731.22
526.51,301.37
38.53,796.28
181.38,550.04
332.45,650.6
751.8,695.34
96.98,132.04
968.09,728.58
146.9,376.92
363.64,670.83
480.85,616.08
586.92,665.91
806.01,658.13
74.29,440.44
368.29,391.84
330.41,75.49
431.48,97.57
596.07,798.02
291.53,17.01
937.5,427.35
304.45,609.47
642.03,281.34
179.12,188.66
745.35,543.45
436.87,71.31
344.85,298.81
947.24,179.84
584.84,306.87
814.57,127.9
711.67,474.65
670.07,330.94
425.55,990.92
767.56,885.29
328.02,258.84
609.54,280.65
529,317.57
