a,b
94.99,8.95
782.55,387.79
866.62,699.13
437.04,431.02
842.5,262.77
290.45,340.5
521.04,91.62
631.93,324.3
455.14,976.11
367.25,350.9
550.93,331.18
363.49,37.7
523.03,125.68
978.93,214.25
559.69,723.17
459.69,855.02
973.81,190.77
681.76,121.49
594.93,399.59
406.12,254.86
750.17,956.51
940.48,963.61
613.5,164.25
619.69,738.87
996.4,121.72
345.99,836.95
860.1,315.71
588.06,678.12
518.75,556.29
604.22,576.64
255.07,507.14
960.14,16.02
439.91,469.01
63.94,130.6
606.37,420.37
210.57,615.77
467.17,70.77
830.71,807.34
352.82,624.02
148.22,832.61
122.88,136.1
1.42,52.62
157.86,687.5
245.55,302.08
47.97,333.07
114.94,928.21
189.85,616.7
670.88,495.6
315.36,525.81
225.13,10.7
322.9,563.45
540.58,361.33
670.45,874.44
427.25,221.5
965.62,652.66
736.6,40.1
764.43,764.66
191.12,627.02
503.44,833.78
196.83,734.66
46.24,361.16
87.71,949.96
591.8,926.86
400.06,657.39
736.66,909.31
330.55,107.5
927.21,371.36
279.46,4.14
274.04,484.88
450.99,762.49
62.62,146.87
752.39,716.09
690.55,490.6
60.2,208.48
691.18,422.73
243.76,306.88
38.84,643.15
273.8,921.26
406.63,259.46
164.94,739.33
963.37,811.6
885.06,902.33
915.1,169.4
797.22,114.26
576.77,568.83
409.35,959.74
36.46,754.56
527.99,637.07
387.64,612.52
737.5,207.1
430.15,883.52
479.11,940.76
633.43,118.92
850.38,889
390.88,869.88
954.46,241.68
743.29,153.73
257.54,141.65
698.41,888.74
476.99,791.41
736.62,434.51
190.24,273.3
233.31,332.31
405.54,729.44
247.35,882.83
256.53,319.92
36.62,15.87
979.39,769.53
602.14,298.8
719.35,846.63
379.65,904.26
191.92,205.83
23.86,27.69
551.17,559.34
416.27,745.67
892.32,584.79
666.63,645.08
901.27,824.99
377.06,273.33
827.73,612.18
886.14,67.42
521.9,51.01
83.33,640.03
261.19,707.83
62.98,993.87
473.56,31.17
993.2,841.84
147.38,317.14
403.07,972.71
609.97,430.49
139.92,288.89
799.1,947.95
643.96,115
284.96,333.76
667.83,446.48
824.78,506.15
665.12,670.01
910.88,612.67
865.19,364.97
374.07,869.22
395.66,14.32
775.77,901.85
187.38,295.15
272.02,923.87
86.03,324.06
245.25,359.93
258.49,59.82
708.44,299.47
55.04,494.8
