a,b
907.38,657.84
650.89,77.01
34.7,910.5
70.79,779.7
118.01,956.81
35,725.3
638.46,441.72
545.43,345.94
480.27,343.04
436.19,763.06
729.46,197.16
622.9,199.74
920.7,259.93
618.74,976.49
751.39,518.47
623.97,354.06
847.05,79.95
242.06,438.66
974.71,231.64
957.86,950.76
792.37,178.26
665.36,676.85
723.22,450.71
86.67,54.81
814.28,291.06
196.35,529.34
857.2,88.38
594.01,206.95
316.86,300.43
935.43,444.34
612.7,716.87
580.78,858.04
473.4,610.91
463.39,847.16
768.82,713.12
190.29,729.78
715.79,832.03
202.62,171.49
805.27,899.91
726.3,393.21
822.74,469.64
853.59,242.58
923.72,314.74
207.45,279.11
568.84,249.67
549.69,879
543.1,616.43
513.71,121.25
58.5,190.63
254.24,43.55
619.58,879.03
63.18,520.83
664.56,469.68
487.53,689.73
352.29,20.21
126.55,114.49
148.24,525.95
601.29,31.26
716.95,329.27
417.27,392.28
727.17,743.58
88.79,544.29
20.07,133.83
717.18,424.69
278.84,275.73
248.37,376.85
846.39,155.08
73.16,828.44
920.11,279.36
817.93,676.58
243.82,379.19
356.57,680.63
83.64,434
364.96,619.15
411.49,455.91
333.79,110.56
1000.55,846.7
662.21,300.18
867.32,506.6
369.08,14.94
145.46,257.45
675.95,530
993.36,366.25
841.55,433.46
821.66,223.3
744.21,859.66
997.76,56.86
745.7,587.9
293.37,137.06
562.46,394.2
907,881.32
993.19,405.95
618.15,69.63
817.07,579.66
814.23,568.33
351.99,309.09
719.14,757.83
373.59,995.49
288.75,923.88
113.11,22.38
514.68,303.77
396.61,864.99
555.87,384.35
344.33,276.16
11.39,909.26
147.38,869.76
335.84,978.82
92.23,854.91
45.13,523.31
551.23,336.95
507.72,303.09
558.74,962.7
577.01,89.75
880.57,5.19
842.39,945.6
493.51,432.33
523.12,26.53
692.32,288.01
300.45,183.95
922.12,612.42
130.61,763.58
133.49,13.07
664.67,225.08
295.97,987.76
970.71,240.34
881.24,178.52
922.46,519.57
295.76,232.48
873.62,714.5
659.45,102.68
200.66,589.24
452.45,809.08
939.15,517.84
325.09,819.76
454.15,428.87
437.87,663.1
961.28,559.63
935.61,166.43
15.99,4.86
150.53,500.59
640.83,538.42
21.34,900.33
53.51,443.3
959.67,656.52
350.32,648.53
564.12,437.98
80.75,298.59
347.65,325.84
235.93,746.42
390.19,172.62
807.14,438.84
543.43,506.59
975.9,925.77
499.34,449.88
197.59,17.45
7.93,816.59
575.67,716.04
73.61,332.76
345.2,349.37
635.43,381.28
168.9,266.63
87.61,201.26
170.82,567.76
804.79,758.93
80.21,938.46
185.97,550.29
187.68,903.13
667.22,775.52
338.36,308.3
451.99,894.71
155.33,965.24
297.61,886.44
564.69,806.7
950.55,84.25
221.45,815.24
305.12,420.93
919.31,951.4
197.42,154.99
495.93,369.28
205.17,979.67
959.96,897.95
717.95,26.08
871.66,712.34
48.52,9.45
44.78,840.11
986.55,124.57
729.94,756.91
539.34,563.37
882.63,112.1
617.57,994.92
963.86,990.72
382.1,304.92
900.28,176.86
888.84,303.22
737.21,961.66
242.06,253.03
421.12,985.31
508.81,924.14
879.19,551.94
296.38,785.7
685.99,425.99
447.61,345.52
628.82,369.27
383.52,214.7
728.98,666.49
426.65,763.69
296.41,538.48
798.39,128.96
477.01,52.85
110.67,73.91
703.76,451.57
997.03,608.25
425.63,580.66
541.99,311.41
454.12,543.09
817.91,823.83
783.3,4.78
989.56,958.31
211.78,900.19
168.86,627.12
352.1,250.85
568.52,780.98
834.5,851.73
415.35,800.49
785.12,193.29
383.58,482.69
769.36,547.82
31.72,362.13
442.93,555.72
176.19,129.85
768.99,283.48
315.7,232.35
232.66,296.53
367.74,769.16
935.56,992.53
500.64,51.11
727.59,611.82
999.26,930.01
545.21,440.41
475.84,362.46
657.17,504.38
90.18,98.95
433.99,52.62
