a,b
964.78,198.36
45.32,982.03
11.53,645.79
877.28,295.49
760.64,684.51
562.7,163.46
72.08,425.58
734.02,445.03
892.67,282.94
365.29,550.56
817.1,366.18
728.02,246.87
561.03,634.52
279.59,38.05
130.13,560.35
549.57,416.71
162.9,628.44
233.08,786.84
939.55,805.48
438.35,122.7
643.47,645.55
817.08,508.78
498.47,793.21
731.52,314.15
199.77,253.25
815.28,543.85
498.68,81.53
497.17,889.99
839.65,314.79
971.37,11.35
370.63,504.02
390.92,208.21
6.6,494.03
891.97,828.73
260.21,722.42
133.39,359.77
516.11,645.69
927.58,496.6
49.45,817.44
77.88,762.78
541.8,358.95
910.38,603.34
853.81,844.23
671.81,138.64
124.39,688.1
276.11,822.99
860.69,14.43
156.83,451.8
268.28,993.69
520.62,244.24
444.86,421.63
589.82,713.17
434.16,211.34
238.93,288.72
504.86,429.78
829.33,162.68
277.39,586.46
185.86,431.41
418.87,161.64
378.27,790.74
921.49,569.52
64.47,282.06
684.56,437.39
29.03,812.04
630.07,926.73
648.59,907.05
270.18,311.95
934.77,174.82
273.63,634.83
27.22,689.6
577.23,360.89
417.55,763.28
663.31,67.54
187.84,423.12
740.05,224.12
787.77,94.81
894.59,765.06
213.92,987.97
832.06,233.53
792.15,139.28
382.17,503.56
109.98,437.56
949.5,376.41
344.12,138.43
185.39,210.88
634.58,877.1
875.42,190.55
300.46,494.84
17.51,336.04
356.41,473.36
6.21,83.74
838.08,863.01
366.7,600.51
207.79,954.33
489.14,243.32
749.94,75.33
533.09,748.85
672.93,593.61
71.48,213.55
681.2,726.62
761.84,112.36
519.79,255.54
37.69,673.45
663.07,347.81
157.03,539.3
84.14,886.19
306.17,938.4
368,9.91
809.25,626.63
11.32,856.59
406.08,747.28
601.96,539.53
168.7,458.74
166.8,80.01
698.07,470.55
144.77,708.15
713.38,361.06
728.61,496.29
948.09,386.38
387.23,618.14
630.23,274.09
222.63,274.58
101.22,278.39
244.36,562.02
945.5,817.86
96.12,195.1
635.5,941.21
89.36,207.7
775.02,959.41
736.33,744.5
134.95,932.23
944.28,81.34
137.77,189.93
617.96,602.8
484.56,978.54
143.61,327.4
776.31,424.6
4.18,526.12
391.34,722.98
350.56,186.5
415.07,877.52
436.75,94.95
536.53,872.55
316.64,337.66
1000.09,77.68
88.2,876.85
537.16,708.54
247.22,493.68
395.5,867.19
724.32,791.32
854.84,354.73
937.58,694.47
97.66,363.23
203.18,56.11
352.35,226.45
363.53,728.41
103.9,58.77
294.8,170.23
576.18,354.35
431.85,520.06
431.93,657.04
879.46,777.57
725.05,219.35
233.52,113.84
500.4,727.87
302.61,167.75
751.47,385.77
444.82,292.58
830.26,638.1
861.52,260.81
696.85,830.13
761.27,460.92
711.6,1.75
988.42,226.07
952.68,876.19
692.16,696.21
764.22,621.67
694.98,610.11
867.4,338.06
974.59,149.69
617.72,468.3
657.31,64.93
362.73,818.63
395.01,496.1
844.53,340.27
797.44,174.04
247.74,748.55
109.72,992.53
360.06,270.57
627.28,538.37
674.47,246.9
416.62,356.47
169.02,658.35
194.41,581.56
903.46,970.75
55.09,301.55
440.44,698.09
251.93,330.08
722.49,815.06
500.4,127.59
178.41,95.69
896.23,581.17
963.1,542.12
288.25,790.61
457.09,706.25
856.38,786.53
869.44,900.08
225.77,420.02
149.47,821.93
203.98,315.94
286.11,772.39
491.27,650.04
916.83,598.2
465.51,205.49
745.41,119.69
203.73,988.42
964.45,261.76
936.21,357.93
173.37,788.04
411.81,79.92
778.59,467.74
973.21,185.23
200.12,309.85
227.2,612.9
134.7,675.08
553.43,911.46
50.46,90.61
249.29,728.4
702.89,573.19
529.59,676.34
316.97,860.2
313.58,324.65
570.8,100.65
400.43,960.75
283.72,213.26
565.38,729.19
482.32,694.25
834.98,719.75
175.52,841.38
714.54,231.67
885.38,133.8
815.25,663.21
383.44,492.97
859.71,433.94
197.42,314.91
301.58,581.22
670.23,595.93
496.53,799.41
49.76,329.79
905.81,457.27
838.65,245.87
170.4,527.71
770.06,46.96
165.75,984.06
663.51,573.73
213.05,477.95
298.25,339.53
171.35,973.62
870.63,196.71
895.59,36.52
905.17,235.37
880.76,851.94
436.09,703.9
149.71,691.08
286.87,708.98
264.59,562.31
895.96,788.88
842.12,156.89
183,208.57
372.58,483
71.62,473.5
645.86,250.42
958.9,634.86
627.13,475.6
530.53,353.87
509.07,252.28
451.15,768.63
650.22,484.25
340.15,467.81
569.19,941.05
887.91,973.53
223.89,465.42
290.57,966.43
447.43,685.35
552.85,330.61
901.19,951.39
359.75,254.28
930.3,42.18
540.94,383.82
94.34,780.43
124.35,152.59
145.16,485
944.87,423.51
294.62,226.28
124.03,944.78
60.01,277.63
590.11,758.97
51.26,313.92
736.64,705.44
610.59,172.02
387.97,720.34
71.1,841.18
773.74,90.78
177.75,819.9
284.63,289.42
347.49,139.92
508.85,4.32
211.88,327.02
949.77,837.03
687.45,355.4
160.77,406.17
819.47,301.54
800.31,719.75
546.73,386.31
702.51,423.9
136.36,708.44
708.27,357.49
542.28,816.04
270.02,631.8
852.1,596.85
162.42,439.32
855.12,750.96
867.19,380.86
898.74,115.51
943.21,82.77
559.28,555.12
87.75,600.55
931,872.99
319.13,598.59
632.1,8.52
243.7,861.41
114.7,110.96
855.98,495.54
670.8,835.22
253.18,223.82
289.13,101.29
227.55,108.45
806.6,445.78
354.88,211.55
887.12,476.32
70.1,231.98
55,734.23
372.95,954.15
235.26,82.66
911.83,974.9
421.3,502.09
43.46,888.84
619.03,681.5
777.26,231
876.03,647.76
528.49,792.26
15.54,968.56
318.68,99.09
848.76,801.42
37.18,305.32
