a,b
971.62,170.08
644.94,983.73
527.77,349.69
47.43,68.65
203.47,939.21
284.91,664.84
603.57,285.93
63.46,204.9
437.58,701.72
945.25,325.27
973.99,847.65
160.21,661.42
700.85,765.4
941.9,98.73
922.79,67.92
559.98,382.53
977.42,101.26
426.3,528.96
171.39,178.74
892.25,732.94
629.61,61.47
828.81,56.7
604.61,669.79
184.24,808.62
530.47,741.23
311.84,481.05
161.24,240.45
489.76,781.17
844.58,550.4
624.27,547.54
597.88,120.08
309.39,852.4
800.86,332.45
197.77,285.86
578.62,717.16
809.6,377.06
237.25,716.45
853.83,113.71
392.7,164.71
979.79,62.77
641.76,814.86
907.62,139.5
727.67,539.46
92.05,438.01
507.42,591.62
307.37,360.82
87.23,486.19
213.14,99.7
850.58,931.23
331.99,770.21
208.61,226.62
858.13,878.42
802.19,182.09
756.48,537.26
274.96,993.67
92.3,29.76
583.53,293.36
129.76,227.56
81.68,102.79
47.36,670.39
664.17,544.24
646.29,208.46
167.71,545.99
353.33,251.31
360.39,688.93
857.97,153.45
170.8,480.73
926.74,539.16
631.7,260.48
855.1,478.2
739.66,548.29
573.61,439.95
432.65,735.09
65.65,731.53
332.84,925.92
281.74,236.03
867.45,660.88
800.87,7.87
609.43,439.14
635.09,674.23
178.27,770.29
393.55,766.1
665.11,162.61
579.94,232.82
828.61,848.18
553.54,587.17
206.69,781.8
35.35,85.89
300.15,421.45
184.43,502.56
393.56,950.59
673.78,969.17
360.46,620.53
446.76,759.29
949.21,621.58
830.58,585.56
176.83,465.9
105.34,327.04
640.06,337.43
749.24,401.04
941.64,339.66
391.82,362.74
72.99,387.68
422.85,657.13
697.02,245.64
86.91,582.39
106.23,557.46
970.05,186.8
426.03,114.33
716.68,930.58
322.28,110.05
187.44,392.56
318.39,992.58
478.44,958.67
194.76,212.1
713.79,303.53
556.91,283.47
101.2,311.98
309.51,400.02
872.01,496.07
24.81,238.33
576.71,203.61
285.15,259.39
59.25,32.25
335.32,217.99
181.3,260.66
115.87,518.3
138.93,690.32
826.38,451.57
461.88,169.42
675.14,274.02
637.17,215.27
467.96,265.31
483.78,497.85
951.45,642.88
411.56,894.82
124.33,470.46
408.63,191.93
309.23,145.18
144.69,655.6
833.68,703.04
628.54,833.57
949.63,745.06
299.13,267.04
776.51,552.66
145.13,242.48
315.36,283.85
201.92,774
363.69,839.41
583.49,621.84
849.61,392.5
797.98,54.91
169.67,686.27
366.87,813.34
113.8,784.58
887.03,680.39
678,51.86
308.05,254.92
464.18,444.49
748.98,379.79
923.54,573.66
509.48,695.7
64.98,86.36
259.56,11.26
629.56,734.65
867.45,622.44
657.24,339.92
530.09,533.55
939.33,41.57
154.84,565.2
403.15,175.06
760.1,407.33
102.66,440.08
146.21,536.57
428.04,789.42
322.98,343.43
766.86,841.73
146.69,464.75
463.5,79.34
83.65,983.89
905.99,611.57
317.09,807.46
337.18,592.83
