a,b
784.48,304.19
434.17,855.78
625.75,283.3
762.69,519.5
992.54,923.03
648.07,585.45
749.74,917.86
235.46,813.32
744.48,93.97
55.54,314.21
702.13,673.16
4.3,553.36
536.31,29.44
592.84,154.87
130.62,427.29
87.87,458.06
293.77,984.06
256.1,806.49
628.36,704.66
798.87,796.33
341.44,55.02
336.23,293
642.88,397.29
171.6,487.48
611.07,214.33
403.62,506.23
60.38,973.71
760.52,89.59
529.62,821.26
462.82,504.62
668.27,676.73
833.31,744.63
79.92,461.7
615.12,194.37
268.82,507.48
789.57,977.51
907.06,87.01
256.13,51.58
759.7,885.79
472.58,673.14
280.91,856.2
7.75,466.56
288.12,289.64
9.89,810.54
505.86,870.65
851.56,302.88
88.35,973.84
687.92,253.13
971.32,336.19
548,64.81
302.58,856.33
936.86,972.94
472.96,884.59
79.9,607.56
911.61,506.37
663,435.31
487.23,801.58
6,205.11
144.07,69.88
701.52,434.17
24.74,7.97
895.13,533.85
250.55,723.36
953.09,963.64
429.83,503.32
428.26,41.33
880.31,798.05
110.98,722.21
849.76,205.18
690.67,684.34
370.31,984.98
302.24,476.82
736.71,173.57
840.31,876.58
924.6,73.42
729.35,570.95
84.71,198.58
690.69,445.45
556.82,494.72
241.71,803.92
575.4,215.33
866.03,157.54
170.64,668.17
958.05,604.09
30.02,69.65
217.53,868.63
8.54,437.09
199.95,111.22
42.2,468.05
163.61,940.41
585.82,270.43
57.25,401.89
41.15,825.91
331.49,60.53
445.98,715.49
354.14,400.2
698.59,52.05
936.27,177.82
409.62,390.17
234.56,769.83
456.69,163.04
902.57,228.19
134.22,11.59
94.99,59.79
356.05,791.3
564.87,880.9
353.67,874.15
737.11,791.15
728.75,141.02
167.97,29.84
449.69,320.97
792.56,803.99
426.9,845.25
387.04,251.95
629.16,971.88
264.06,121.3
829.04,261.02
92.38,662.3
86.22,636.21
445.07,31.38
763.16,428.03
108.71,126.74
473.32,897.29
580.2,282.61
281.73,976.05
674.95,172.11
66.55,920.5
278.84,578.35
127.14,988.92
367.74,88.87
181.66,282.15
477.28,689.2
877.42,572.88
255.31,365.25
443.68,272.42
178.82,388.75
753.4,914.17
458.29,291.56
209.49,198.3
346.67,689.92
411.82,421.15
171.01,609.52
773.44,545.8
110.41,643.04
724.42,667.16
75.64,645.23
40.83,950.27
47.96,714.8
650.51,797.93
862.58,343.74
342.88,991.59
390.04,818.79
190.51,430.1
711.85,152.33
825.44,64.94
448.32,459.33
671.21,634.04
467.84,768.76
173.68,520.46
365.69,945.41
559.56,375.05
230.85,335.13
889.45,830.11
388.55,850.76
820.8,246.68
727.49,333.7
425.75,71.13
556.47,881.34
595.06,942.91
831.41,971.28
604.62,822.65
832.82,892.58
559.13,988.01
391.62,388.18
556.01,606.63
970.68,136.63
502.14,993.36
154.45,403.37
188.35,409.82
998.91,689.61
619.35,212.03
565.68,214.58
645.76,953.68
928.75,492.82
417.27,839.85
553.5,453.85
374.32,830.43
942.82,923.92
12.98,981.14
340.29,237.21
128.22,376.69
307.85,488.78
531.66,83.27
666.51,503.52
764.9,684.24
301.23,139.39
981.91,23.77
455.06,241.51
561.98,615.36
140.4,169.07
997.78,780.06
346,660.61
106.3,38.47
271.88,214.82
196.14,288.58
119.97,180.08
209.9,131.33
785.73,518.14
947.17,464.57
880.62,595.56
580.97,497
380.45,177.36
469.91,950.52
300.5,317.91
923.17,968.06
953.87,234.15
267.28,606.07
493.29,999.9
522.06,93.65
268.03,660.56
721.66,601.43
34.56,718.12
630.11,404.33
867.18,441.69
260.73,603.63
696.9,510.42
700.58,522.64
950.22,811.61
976.92,814.46
125.4,288.08
18,967.34
571.26,962.93
562.74,639.36
776.05,233.29
295.84,864.22
418.52,86.52
974.54,457.62
121.36,819.52
234.3,643.57
91.02,578.34
210.68,587.16
967.51,484.26
204.49,830.9
878.88,463.17
350.95,546.45
592.02,245.67
773.61,682.17
482.13,366.94
503.25,208.95
599.78,91.69
329.18,858.72
753.9,932.38
721.1,984.01
465.77,727.05
737.32,629.66
576.4,88.3
432.95,229.66
829.96,837.52
194.09,445.38
434,889.4
346.84,750.8
405.19,107.96
887.46,516.92
618.06,12.52
655.64,899.94
198.28,147.49
376.67,947.74
588.33,594.11
103.69,2.75
227.17,934.22
142.03,126.47
782.63,536.8
252.69,74.73
257.99,101.18
186.98,142.71
297.04,952.38
114.83,825.64
886,151.73
454.53,899.53
973.14,22.74
763.67,25.26
649.99,181.22
944.08,260.15
370.43,511.2
328.08,512.04
97.68,47.14
317.4,575.37
880.06,493.83
962.67,850.96
876.5,4.63
167.72,459.21
762.39,461.23
