a,b
65.31,181.46
572.46,203.23
200.28,657.25
817.18,796.96
625.79,579.06
534.02,976.06
914.43,151.58
676.98,982.79
829.12,399.86
890.32,994.07
859.92,925.04
134.27,802.91
433.08,289.65
599.47,161.72
377,570.52
446.7,113.97
857.91,657.7
223.16,927.67
963.24,502.5
926.37,714.14
531.83,901.94
235,739.26
989.15,8.08
805.68,78.24
150.25,619.2
983.15,667.45
445.69,149.96
789.59,985.25
828.83,161.02
712.09,946.74
531.84,582.24
171.53,206.2
493.89,935.21
717.81,350.49
690.74,757.17
432.16,602.84
546.74,915.41
153.95,547.36
662.23,547.09
607.32,977.95
434.83,902.83
366.43,251.6
619.26,968.41
893.72,832.95
655.33,311.62
742.47,736.21
511.63,245.1
557.66,405.57
548.08,594.23
640.76,339.15
394.4,608.58
249.03,910.99
606.38,426
967.88,526.62
853.48,605.34
239.29,769.2
287.17,505.02
594.09,365.65
623.4,119.59
427.06,50.89
248.88,86.51
26.12,511.65
242.7,996.95
883.18,291.41
184.07,746.36
531.82,336.64
294.1,95.84
301.9,443.29
461.36,89.89
459.03,216.93
328.61,702.85
719.52,985.3
438.35,92.91
278.55,734.19
136.46,620.12
108.97,274.74
587,103.55
621.46,236.69
445.36,507.88
507.23,819.77
786.61,767.89
717.3,977.98
697.55,470.85
630.61,167.43
239.53,545.44
609.96,722.82
739.69,22.15
469.16,683.36
373.11,275.42
515.94,502.14
171.07,962.47
956.73,499.56
790.61,991.71
724.2,989.35
958,141.62
832.71,556.95
23.7,643.23
842.91,857.43
892.68,272
521.82,94.41
89.47,395.91
91.28,327.45
361.89,489.57
444.93,853.28
512.7,411.36
922.87,352.73
628.78,634.69
959.81,638.5
177.56,936
999.22,789.12
327.17,727.47
605.38,866.29
7.96,852.6
103.47,202.89
728.07,285.34
706.56,329.47
662.13,518.01
826.58,732.77
906.49,391.92
602.59,932.95
944.38,550.22
140.64,472.31
889,643.35
193.78,434
251.24,226.28
163.35,816.91
852.72,106.14
405.71,726.34
750.24,438.34
331.84,913.05
448.52,865.13
715.12,91.71
415.35,813.65
247.36,32.98
320.37,763.65
738.7,42.63
586.08,388.9
658.76,20.75
187.76,496.67
769.98,970.63
753,445.22
829.72,49.13
437.45,61.73
980.28,779.07
734.67,747.55
558.71,326.32
55.99,557.15
