a,b
548.21,308.41
997.67,766.39
873.41,447.36
252.92,833.85
442.69,361.1
963.85,134.26
495.68,854.16
481.87,352.28
909.57,492.3
807.79,432.93
963.18,269.08
13.59,399.29
840.62,758.3
655.49,176.41
354.97,73.06
275.76,806.8
376.85,188.16
955.09,157.11
894.93,230.56
149.85,951.81
581.39,114.3
653.44,4.7
15.85,634.88
659.85,744.98
352.74,23.52
818.91,621.15
831.09,107.68
272.68,506.5
65.98,624.31
577.35,396.84
439.12,770.41
16.74,669.4
725.28,428.73
8.22,226.04
366.57,266.61
971.99,966.39
775.06,486.09
80.66,902.62
13.24,845.73
20.28,113.79
730.82,761.87
809.66,996.28
690.49,480.65
420.73,203.59
82.11,787.92
213.79,807.88
764.91,665.5
350.44,812.09
210.77,128.97
871.64,520.14
91.52,37.49
157.06,479.63
979.62,407.86
974.28,294.62
211.39,848.16
178.24,49.97
552.07,916.02
977.25,250.61
720.8,330.43
638.73,463.15
275.47,353.98
833.77,231.35
276.46,363.58
563.62,898.37
601.47,515.97
591.88,457.48
764.49,331.32
248.82,852.66
308.46,660.5
288.03,227.15
523.64,347.41
598.34,134.29
122.19,75.48
817.85,879.13
562.44,468.95
743.26,680.77
983.72,103.21
559.83,230.34
190.19,889.94
692.29,756.19
342.85,9.46
611.44,288.73
402.8,71.75
568.44,592.74
211.46,538.47
489.86,311.36
368.64,323.69
69.87,745.12
837.23,245.53
583.77,959.36
362.34,2.29
703.38,90.05
383.14,1000.97
530.05,48.93
616.5,21.43
881.45,49.36
743.16,58.83
429.11,61.18
755.87,853.84
489.59,414.56
424.25,61.02
497,633.94
844.65,34.45
331.84,939.66
370.65,284.32
930.43,155.93
944.75,468.99
509.84,208.76
309.32,966.25
999.6,121.02
103.45,364.1
483.71,471.98
800.29,816.82
948.73,991.09
1.52,283.43
730.18,171.76
557.07,735.14
14.28,677.7
665.31,846.73
601.97,704.12
54.91,205.83
605.05,189.56
823.3,39.94
120.41,125.35
885.72,536.02
840.6,740.4
94.44,3.53
750.15,74.6
978.35,604.59
697.6,169.92
902.7,998.87
114.7,290.29
761.28,216.53
304.99,59.42
218.81,522.52
834.36,719.88
483.38,195.95
881.89,276.55
686.12,837.69
230.11,287.28
422.73,339.56
290.2,44.63
541.41,652.59
917.81,617.76
842.86,596.96
10.23,80.99
254.51,105.56
766.49,997.81
800.83,575.8
92.41,962.13
661.73,472.45
315.13,906.02
620.34,241.49
512.44,835.81
540.22,676.45
196.38,308.77
786.69,960.57
781.01,925.61
742.12,976.03
311.96,224.69
684.38,517.24
780.81,727.9
861.99,429.76
112.26,55.95
886.36,941.88
349.25,915.81
634.98,669.44
727.97,349.08
478.88,24.04
779.93,961.3
472.67,483.38
765.59,60.77
829.52,51.97
146.69,300.57
658.12,643.17
703.57,43.88
19.48,760.62
428.81,42.25
809.37,615.75
649.62,682.61
656.1,637.87
970.47,288.86
808.62,366.29
149.15,678.94
95.77,682.53
888.81,28.27
194.53,415.33
117.34,637.69
839.43,309.94
34.44,585.23
16.64,338.62
601.9,998.29
645.37,114.98
672.25,954.72
195.21,895.38
295.38,936.74
538.13,345.08
923.38,392.47
497.65,995.46
818.08,103.82
991.95,306.31
100.95,896.54
4.9,528.13
247.92,813.62
201.71,468.16
241.84,865.15
105,556.38
379.58,389.36
297.73,629.29
380.15,558.44
1.4,909.33
426.16,243.24
287.92,56
737.81,309
531.21,396.32
347.24,882.9
32.25,106.85
184.21,659.99
866.33,72.53
113.4,491.5
140.22,788.36
92.27,967.25
792.6,298.23
281.46,828.81
375.28,776.27
72.27,887.76
149.97,763.2
835.14,718.78
216.46,321.96
103.89,69.57
903.77,636.35
850.25,459.51
661.44,451.24
154.23,115.09
905.18,802.46
792.59,950.4
830.54,456.27
790.85,355.49
28.42,394.27
920.6,645.32
385.32,338.99
364.25,247.69
313.39,822.67
586.92,652.5
384.01,285.37
392.81,852.84
787.79,39.55
360.11,762.66
394.66,904.07
420.49,793.14
425.16,397.73
417.13,242.87
746.5,70.27
386.06,177.84
437.46,833.36
363.44,217.01
245.5,298.08
161.6,201.57
720.76,470.27
132.3,137.92
380.47,152.63
437.26,546.08
356.84,42.72
586.09,307.21
75.39,737
987.89,686.97
692.9,417.96
774.9,691.85
98.6,101.59
740.12,822.79
695.07,136.89
227.58,699.86
248.61,134.03
674.73,442.36
666.19,436.23
200.37,404.22
399.19,34.13
19.55,213.52
453.35,536.23
260.92,346.3
157.78,84.23
85.83,406.44
237.91,779.96
71.65,19.27
713.4,480.61
909.4,271.09
951.63,865.46
150.24,937.75
115.34,531.04
182.63,505.84
86.18,33.44
942.39,760.72
811.83,927.75
683.83,178.15
714.84,216.51
336.61,711.03
935.59,762.28
8.13,269.99
583.63,284.12
777.54,745.42
84.95,823.79
459.98,313.95
858.13,179.52
928.42,717.99
443.06,743.2
533.66,205.58
380.35,124.45
241.53,989.26
142.38,92.56
375.79,666.13
7.04,214.43
222.86,318.33
787.2,571.49
859.44,990.48
936.85,104.72
547.93,761.05
113.29,713.55
270.08,363.75
241.32,527.12
595.47,851.01
517.58,63.9
228.65,254.75
106.32,833.5
745.36,806.58
578,547.98
368.53,646.91
74.15,746.97
319.48,266.51
117.13,954.84
916.64,313.49
591.51,841.82
819.43,366.31
530.55,75.79
45.66,710.12
996.35,275.92
82.25,18.6
24.75,973.28
205.13,865.52
164.06,800.29
5.03,317.12
977.58,345.81
669.69,156.62
757.46,969.78
842.78,696.94
167.93,524.92
140.47,520.01
610.4,597.19
927.05,316.36
625.31,360.64
155.67,408.19
971.22,528.15
666.96,514.9
100.73,521.9
507.8,96.04
936.15,759.36
207.12,989.44
175.86,188.52
429.33,374.2
207.81,527.91
105.69,171.55
768.59,32.73
291.05,228.02
237.44,651.88
356.43,302.15
435.45,943.88
871.81,292.54
437.62,152.98
521.06,650.16
970.1,522.55
916.12,465.03
997.34,358.87
345.86,332.16
80.35,430.3
97.64,348.05
137.01,748.65
708.78,530.06
920.74,21.76
392.73,796.75
410.17,414.88
831.67,794.02
296.01,79.45
453.44,134.57
762.76,571.55
294.65,287.95
866.11,240.97
453.5,988.81
757.61,685.07
312.02,105.03
764.16,702.58
969.11,253.18
918.04,542.98
919.19,153.39
229.49,238.12
532.2,966.52
717.83,925.57
884.53,411.34
665.53,589.42
964.48,7.09
78.79,90.59
645.85,191.64
229.02,71.39
335.33,290.03
200.74,335.34
844.53,367.63
694.23,200.24
604.42,944.38
912.53,738.79
425.65,917.26
953.48,151.22
986.78,41.78
536.48,896.24
191.36,126.45
521.57,20.41
717.59,549.51
776.85,288.02
190.55,177.24
631.42,72.81
110.42,456.35
455.94,303.13
73.94,955.69
729.61,861.78
941.78,32.24
626.54,729.17
518.98,369.74
191.31,284.03
132.05,685.74
78.39,803.64
560.54,190.84
847.21,951.73
226.59,607.12
62.86,12.54
184.93,500.22
835.86,518.65
927.66,35.16
668.44,788.05
3.1,990.51
295.29,857.82
869.2,781.2
645.99,35.23
952.4,706.55
264.73,497.98
106.55,835.41
682.43,58.76
41.15,451.76
235.47,924.01
956.1,214.68
316.65,70.21
394.71,193.63
927.72,744.21
211.86,858.43
428.12,481.57
352.38,108.81
4.81,896.55
564.88,123.92
727.78,871.89
624.66,765.4
70.47,565.2
896.49,913.97
385.46,99.59
583.53,354.59
946.21,349.88
904.94,767.06
978.36,301.83
481.31,813.46
615.65,345.48
