a,b
142.12,956.22
433.23,865.8
959.79,327.04
753.05,241.84
2.49,293.95
258.96,538.56
565.38,762.12
668.26,191.84
811.9,144.8
666.03,176.99
499.67,714.01
7.54,514.82
835.6,898.84
577.44,901.44
348.75,132.25
508.22,80.71
41.37,349.89
288.76,426.38
692.07,137.1
263.24,933.72
320.73,219.19
743.82,617.09
750.11,91.29
111.56,159.16
455.8,526.7
919.6,835.51
854.87,906.34
159.96,295.13
233.44,819.32
409.67,252.52
9.58,729.36
704.78,245.66
545.51,61.71
399.93,660.44
132.6,891.91
412.12,339.92
24.77,288.73
353.04,741.76
721.09,528.1
745.75,105.46
548.83,763.2
911.73,89.01
485.33,53.74
127.19,654.67
138.25,611.02
805.51,173.12
833.28,710.21
781.39,658.54
256.42,138.06
506.59,871.92
306.94,221.71
892.31,351.42
840.83,444.75
866.96,813.5
677.47,125.29
783.79,336.94
249.03,249.83
434.43,871.41
427.4,998.46
775.84,246.06
502.24,3.72
727.13,445.92
984.42,337.8
307.13,319.28
299.82,374.84
490.06,967.46
999.11,369.67
354.31,187.87
765.2,806.77
447.29,581.81
803.53,686.21
526.23,748.55
128.41,442.48
577.13,113.27
868.02,984.29
881.77,608.48
788.68,324.86
520.69,464.3
507.04,298.47
89.54,952.25
180.25,551.3
53.36,787.98
127.06,319.06
139.51,15.04
570.87,488.94
243.32,588.53
823.21,433.44
779.93,376.1
768.95,655.8
187.32,817.85
457.52,998.64
270.43,852.1
374.25,776.07
482.59,122.98
551.29,517.72
669.89,992.38
644.38,808.29
651.38,629.54
796.46,113
889.42,382.55
120.82,362.24
727.02,772.95
71.9,159.3
535.18,526.83
833.03,853.54
434.14,219.37
835.98,788.62
894.08,862.53
731.44,868.78
761.67,765.96
624,904.67
485.96,210.63
353.83,860.91
193.13,366.74
232.95,243.06
695.98,644.62
418.57,835.97
782.6,343.62
100.14,270.44
230.19,938.19
824.3,946.21
632.93,468.29
528.94,133.96
208.8,325.35
338.48,393.87
786.99,64.28
148.4,934.05
790.44,297.71
271.36,761.58
421.97,522.67
864.17,53.14
385.46,422.11
291.25,739.29
917.28,266.17
318.63,670.09
