a,b
281.96,386.53
471.95,231.06
770.13,694.75
281.54,174.84
391.62,88.3
835.58,683.9
215.43,816.14
287.92,788.89
577.52,473.51
995.09,291.79
359.9,859.22
271.81,874.94
766.66,248.68
235.57,162.86
953.18,667.73
737.05,732.46
411.04,907.75
841.72,842.68
839.43,587.69
197.28,308.94
412.93,757.67
185.49,874.83
2.35,696.25
352.51,935.58
851.31,541.7
563.49,387.93
933.56,720.94
239.74,292.27
266.42,298.33
176.79,104.65
15.65,167.07
625.78,658.47
820.69,422.49
563.58,196.35
826.95,97.24
119.13,926.05
53.16,993.03
639.56,3.13
951.74,844.59
58.98,597.48
881.42,212.53
398.32,834.63
275.26,500.62
92.22,407.13
219.94,498.43
47.31,626.33
562.28,462.81
462.43,679.79
677.65,643.2
418.48,24.76
857.94,967.87
882.77,786.39
195.91,26.4
49.53,30.69
172.32,396.56
619.95,17.26
673.12,60.8
410.59,132.65
909.84,783.19
260.43,937.63
834.72,257.13
198.39,221.94
97.3,427.03
760.43,479.91
67.71,986.64
615.13,627.39
176.7,508.27
62.95,781.51
54.74,160.39
775.47,827.93
908.97,568.28
946.81,986.5
50.79,214.9
416.51,744.9
107.77,269.2
438.8,3.9
710.45,584.39
552.29,975.07
798.52,359.36
413.52,190.3
698.78,245.54
569.63,14.72
961.84,438.03
338.05,784.64
237.54,651.95
999.97,924.72
93.95,814.7
462.11,594.62
752.48,147.6
484.26,523.67
402.85,532.31
40.13,687.67
856.88,842.74
39.8,849.07
338.62,285.06
974.53,41.82
409.41,71.66
535.22,689.72
131.71,479.14
718.35,769.82
583.41,640.08
561.96,611.7
211.75,334.8
283.03,500.1
597.76,491.83
799.06,751.21
160.06,491.84
920.98,626.23
338.27,147.27
309.05,845.27
459.4,995.69
971.62,643.8
136.6,259.21
920.86,968.69
792.9,802.92
404.59,285.96
591.5,913.63
879.32,909.2
127.63,32.72
100.7,537.77
767.11,571.46
43.83,93.29
530.65,787.4
659.09,242.47
329.24,521.84
72.53,329.42
17.26,622.7
895.57,663.79
249.21,704.37
680.52,966.79
22.81,794.32
970.33,954.7
38.35,274.29
4.79,125
933.22,688.88
173.31,830.12
429.92,969.38
901.83,718.26
286.38,317.26
703.77,493.15
297.61,680.94
832.56,136.56
886.54,360.49
752.06,225.15
74.03,398.68
946,759.97
637.7,374.57
242.78,831.88
393.21,590.09
31.99,991.59
317.65,504.59
888.79,85.78
239.35,105.7
970.53,526.21
663.14,709.4
190.03,674.8
546.89,303.91
213.65,975.9
75.03,109.67
608.26,891.81
379.25,354.5
380.13,553.32
266.71,957.75
911.79,327.95
627.47,46.93
328.13,72.3
610.13,75.01
228.26,505.2
1000.64,397.2
461.08,407.07
969.84,716.19
