a,b
624.81,549.22
633.24,409.55
661.57,774.04
272.29,235.09
438.62,498.16
555.57,328.48
320.03,404.94
681.03,563.88
385.13,839.93
904.88,865.46
31.5,189.1
651.92,851.38
355.08,792.64
433.3,215.82
480.31,987.53
573.35,588.68
988.32,799.67
168.94,65.36
768,220.67
853.29,324.12
891.99,166.52
974.64,151.65
150.45,629.69
984.53,557.12
972.78,467.7
816.51,491.53
702.34,533.62
116.37,125.1
750.83,929.7
493.62,696.19
71.55,300.5
859.47,907.88
998.2,934.88
881.5,432.08
445.43,356.75
121.73,659.41
591.24,357.69
629.81,927.19
974.61,917.78
842.38,282.13
955.23,962.93
876.62,983.23
735.02,631.13
744.04,471.59
712.5,241.34
838.63,565.46
229.82,540.47
831.88,657.23
567.29,186.14
742.43,757.5
369.45,927.46
500.43,937.63
9.73,471.49
626.11,16.23
224.38,359.76
693.43,903.15
74.05,40.86
296.65,209.58
879.2,660.41
697.63,933.31
978.05,573.72
341.2,157.38
459.59,735.03
609.83,161.2
46.55,284.06
875.57,546.1
568,285.16
347.6,359.44
218.34,474.85
512.18,599.23
494.02,203.06
334.3,442.94
706.86,739.97
922.28,131.94
962.58,135.81
287.28,442.49
834.06,546.27
411.77,958.67
793.31,637.23
32.42,59.28
250.48,476.95
783.47,603.17
930.88,105.83
453.74,843.43
347.05,547.58
729.04,593.41
566.1,704.98
848.27,695.7
191.29,106.48
329.16,650.77
342.8,36.78
149.98,105.88
866.66,980.14
193.25,722.61
612.44,427.35
493.07,96.7
29.7,915.1
182.83,264.48
762.83,658.74
283.77,42.63
388,320.56
580.17,221.98
414.04,436.76
176.25,219.53
22.8,919.91
728.05,455.46
723.63,788.09
953.07,384
750.51,730.16
618.55,611.66
503.89,736.53
297.52,197.68
78.8,158.72
805.11,26.62
916.18,187.65
860.48,762.54
134.23,702.1
925.82,603.75
419.52,515.75
357.58,814.34
356.86,769.13
258.57,459.73
740.41,169.3
413.42,429.12
777.32,183
574.56,510.9
505.38,292.01
606.84,288.86
867.24,641.08
499.4,767.54
650.79,299.9
191.1,753.34
510.92,65.24
129.82,251.3
453.04,710.96
763,68.36
170.51,278.29
380.14,780.08
796.28,775.11
294.45,638.43
436.96,909.5
876.54,760.75
794.63,281.43
157.93,894.03
1000.93,626.82
517.65,622.33
431.76,719.22
405.45,268.35
651.73,458.25
510.06,106
162.88,532.04
846.62,637.84
31,789.23
269.12,970.12
864.49,820.22
342.48,903.96
957.43,17.75
795.71,821.05
31.81,744.9
489.18,52.1
216.82,960.77
685.93,388.07
286.84,806.59
362.77,168.92
633.57,84.31
669.44,958.68
374.04,690.92
10.77,854.67
9.71,455.85
614.8,159.04
302.72,803.76
614.97,851.84
833.46,308.08
301.34,83.66
328.58,364.02
989.9,887.39
493.49,335.85
237.46,382.89
112.84,595.98
45.86,212.21
749.78,699.04
496.51,578.1
815.23,818.38
502.51,808.84
267.1,846.68
139.51,741.32
181.67,455.25
437.01,944.86
854.44,56.53
475.17,288.56
140.81,570.26
451.33,347.49
707.54,50.39
687.84,474.38
660.62,440.01
678.4,352.99
167.97,416.81
372.83,359.05
917.23,111.79
843.23,598.27
760.5,477.64
616.12,781.13
763.3,781.44
327.86,446.27
638.49,464.78
994.79,219.26
44.16,666.54
471.31,316.12
416.69,519.14
248.35,218.96
860.19,629.06
637.87,779.07
338.15,182.22
815.62,265.08
99.18,694.88
265.63,334.66
367.51,604.3
801.6,126.35
151.65,740.87
697.01,617.1
90.71,130.71
210.96,612.51
919.02,369.21
365.43,577.56
619.19,933.12
578.2,94.62
513.31,94.53
953.02,966.2
324.34,241.77
625.94,501.2
830.14,956.25
223.54,654.53
54.21,650.15
326.37,45.29
839.19,137.38
737.58,637
982.21,960.9
579.87,29.2
745.47,571.79
33.54,297.57
847.44,551.43
387.5,396.7
958.8,6.67
