a,b
523.38,49.72
813.53,266.49
381.05,564.4
987.91,167.87
748.89,264.08
300.58,223.2
745.81,423.72
151.54,928.13
293.34,969.4
850.32,303.14
263.03,639.54
955.99,670.39
841.74,457.37
540.85,552.52
856.28,135.16
4.07,48.29
159.37,524.82
845.19,814.05
659.85,768.57
288.5,344.11
250.66,393.11
224.04,17.39
590.73,682.72
234.96,979.01
978.53,347.71
661.61,318.22
502.14,368.8
129.86,725.9
184.65,480.56
263.59,597.44
754.61,837.43
854.33,701.52
389.78,689.89
555.71,288.84
674.53,242.83
554.37,258.8
974.57,84.9
94.21,270.45
191.01,828.98
385.31,10.03
297.51,105.06
445.08,833.52
443.12,619.37
747.76,824.55
889.65,1.75
913.06,364.56
683.43,891.85
165.92,316.98
742.58,819.83
669.54,234.01
208.3,412.78
56.33,86.98
35.49,740.52
678.43,606.67
673.22,211.95
146.98,696.51
980.21,475.45
237.84,828.86
1000.5,75.82
154.69,197.76
447.64,644.75
166.01,433.12
384.32,855.06
725.47,565.28
216.83,696.25
920.76,794.38
961.66,598.24
843.52,74.33
943.59,338.25
731.1,547.41
992.96,362.8
931.13,581.49
510.77,498.18
14.34,210.98
13.91,95.52
92.25,72.33
501.09,69.01
984.99,342.06
684.34,481.27
547.9,528.34
642.28,866.61
107.76,726.38
524.04,808.68
20.26,13.82
338.98,852.95
328.51,868.44
135.88,877.05
276.74,855.42
391.14,544.18
42.12,696.38
454.27,834.81
812.26,909.49
478.99,419.09
834.54,830.88
649.95,341.35
173.53,938.49
619.08,897.66
301.34,854.74
286.87,224.74
969.47,720.43
878.12,986.98
80.64,603.81
742.69,313.83
965.16,464.73
306.38,705.03
61,705.78
689.56,580.75
284.94,438.34
379.43,349.56
743.64,258.69
963.66,524.97
170.24,976.29
206.32,740.29
765.17,538.23
991.37,538.77
583.43,971.15
595.93,66.4
214.07,601.09
244.51,539.85
661.87,87.76
93.04,852.21
388.1,170.94
421.67,871.62
217.27,967.06
312.77,116.79
461.82,234.54
409.26,45.51
211.16,479.65
573.89,636.81
387.21,984.26
853.92,261.89
443.57,359.96
581.1,1000.3
53.47,944.82
18.59,183.25
708.62,589.13
513.38,716.69
366.24,818.86
928.88,73
63.84,697.09
715.73,781.44
118.53,70.94
879.4,326.37
932.23,771.25
459.32,821.22
935.17,729.93
377.17,884.49
926.25,52.2
863.92,707.33
755.43,796.72
48.18,222.53
898.64,364.79
798.69,41.37
723.79,356.31
518.34,777.94
371.5,529.46
894.29,339.13
146.85,766.9
834.8,494.76
78.76,855.86
572.91,304.55
779.24,339.58
971.82,610.89
855.41,805.92
406.8,597.8
684.07,245.39
616.65,607.25
493.41,360.45
938.78,129.86
585.99,850.2
607.24,646.02
816.33,692.35
544.19,303.4
624.77,493.92
123.35,760.57
975.19,675.8
590.84,222.07
702.07,705.92
573.87,400.92
570.19,663.17
640.82,278.59
794.25,380.42
934.86,605.26
216.89,37.17
614.65,549.81
744.52,283.79
657.48,117.12
903.49,687.88
154.94,626.01
954.39,999.58
214.62,187.99
992.96,557.85
189.17,973.92
821.16,162.33
358.2,812.61
813.64,648.31
931.29,129.4
647.37,590.09
833.21,139.95
575.43,383.77
204.8,91.35
681.68,992.66
467.95,99.51
212.01,636.48
529.26,696.14
338.08,986.56
710.33,732.44
874.76,388.68
329.92,449.27
816.9,216.8
543.29,629.88
537.13,341.09
69.79,30.79
168.93,604.71
602.26,172.74
562.42,752.33
402.26,893.63
816.84,567.68
372.72,85.02
814.68,199.61
440.99,968.2
111.37,296.13
212.37,671.78
957.17,231.95
354.38,892.14
918.73,384.62
537.93,350.71
687,178.25
877.28,918.68
445.98,507.48
360.02,785.71
467.29,139.92
40.33,129.74
340.3,664.15
225.33,825.86
827.77,182.11
672.7,639.84
81.2,576.1
551.02,394.64
28.3,404.63
376.88,176.9
182.65,282.1
571.49,729.97
274.18,622.04
59.42,149.5
907.29,324.56
500.71,776.08
18.81,617.11
416.18,314.49
555.77,924.49
288.08,627.22
700.63,881.34
933.29,960.82
625.4,350.81
909.36,811.22
126,81.87
722.53,172.5
977.65,361.33
372.56,625.5
461.85,882.82
987.46,559.88
93.14,203.69
634.06,800.47
817.87,612.98
851.64,904.1
921.31,835.13
870.43,96.87
965.62,660.83
91.6,428.13
725.23,406.76
