a,b
631.18,13.59
228.73,796.36
516.08,814.63
987.91,614.85
977.44,798.88
643.85,89.54
983.98,16.43
281.23,32.29
35,497.52
458.58,52.86
620.54,272.7
490.16,509.19
375.43,342.55
579.27,572.46
878.76,835.82
134.68,461.86
670.89,75.07
86.07,724.06
682.79,562.67
750.68,126.72
726.37,166.96
137.44,508.64
41.55,439.3
209,135.8
820.9,411.07
466.52,732.22
47.1,889.14
868.64,130.61
464.82,19.99
535.69,321.67
623.27,207.37
633.79,972.6
853.06,887.45
412.93,679.74
271.86,963.93
208.04,573.72
508.63,685.91
314.17,940.57
640.86,221.53
569.2,313.97
639.5,16.51
972.66,233.18
211.81,142.88
900.36,342.47
29,87.29
469.52,678.17
503.35,539.53
79.68,142.88
74.81,555.36
239.6,214.82
862.33,377.47
734.56,183.78
213.69,703.16
601.79,309.97
771.01,439.46
238.04,308.77
84.44,679.9
360.98,851.22
60.92,2.15
571.62,997.52
386.12,233.88
779.3,270.43
418.22,637.65
766.65,986.54
436.16,223.93
853.57,990.98
403.46,611.27
636.14,590.16
764.75,222.6
861.64,789.83
683.3,531.1
865.63,447.87
80.95,855.03
862.71,638.74
173.6,447.38
475.04,554.83
132.37,61.44
70.47,180.02
332.37,18.36
111.77,313.55
173.34,604.47
853.62,582.15
609.79,450.47
723.58,835.5
679.96,282.28
807.79,894.16
483.17,483.99
530.96,919.47
713.76,276.72
705.89,996.43
441.83,65.63
15.06,740.97
492.41,510.8
349.04,57.46
86.42,345.32
309.91,816.58
587.34,561.81
865.23,758.72
11.6,848.64
625.5,479.55
80.87,878.77
625.03,764.61
761.64,424.95
286.38,315.18
700.39,580.82
69.09,589.47
754.22,993.05
569.73,314.04
335.75,923.05
404.34,23.37
293.33,528.62
379.09,562.27
892.69,648.8
730.25,40.33
505.5,23.04
917.59,227.83
487.09,560.85
390.56,275.65
727.94,859.88
380.28,879.63
637.69,838.71
525.43,492.04
115.38,875.64
548.15,265.03
52.7,482.28
203.32,344.12
17.45,591.77
378.35,143.68
347.67,740
301.09,106.99
343.28,881.78
494.75,342.16
468.32,363.2
285.59,901.87
910.14,40.01
323.79,579.76
677.74,300.61
395.81,907.6
576.28,402.85
254.36,461.03
459.55,214.88
763.26,902.79
588.5,484.62
632.88,619.14
516.17,434.53
798.96,395.47
610.53,915.93
903.35,753.64
7.33,783.13
571.74,664.83
28.4,309.28
727,584.17
924.57,528.55
897.33,606.33
188.53,112.98
849.48,670.93
568.88,2.54
372.21,746.3
350.87,130.36
570.76,344.75
527.45,719.13
298.02,601.12
23.8,13.43
702.45,813.05
447.4,674.38
164.09,401.76
8.22,549.16
876.99,538.12
878.37,624.67
16.99,390.04
447.1,958.61
466.04,967.44
587.64,518.82
352.87,984.67
722.15,342.17
484.7,458.47
498.08,574.37
366.48,528.62
3.78,54.86
54.2,747.9
177.3,401.18
891.75,839.25
791.52,920.16
458.84,276.15
1.7,666.9
924.28,854.11
543.07,857.81
279.99,309.95
209.86,780.81
555.62,919.52
182.05,849.22
570.3,684.89
672.7,945.27
852.44,137.71
775.92,382.5
735.05,856.54
104.61,388.76
971.49,622.22
644.19,771.67
241.99,713.49
212.58,110.2
644.38,404.96
83.68,960.91
619.4,101.4
245.73,837.36
309.96,438.95
608.91,337.49
372.38,284.36
157.73,507
280.97,927.01
20.53,808.02
312.01,491.64
854.24,611.94
245.36,468.69
773.85,162.74
605.75,281.72
585.96,808.33
375.79,703.93
914.07,287.04
6.48,514.18
922.24,558.43
392.07,923.54
509.18,843.25
508.06,939.79
178.08,572.78
446.12,617.58
434.27,365.61
463.68,394
182.83,295.43
200.27,890.47
462.01,563.73
435.74,117.21
737.05,628.04
455.68,347.49
903.94,39.97
525.07,319.27
68.74,933.91
974.82,720.75
210.43,883.11
629.46,693.22
40.97,594.4
753.01,684.79
32.55,259.26
512.34,4.36
976.33,756.58
263.18,322.54
18.47,589.15
558.99,948.42
640,190.58
391.46,88.43
884.79,606.66
524.58,439.07
86.17,157.66
945.74,994.76
979.09,443.62
418.42,673.71
990.08,956.48
342.48,742.7
194.63,649.41
981.24,320.35
909.95,109.45
228.25,498.04
242.5,258.38
940.73,592.61
713.29,283.1
734.69,177.82
475.21,915.76
987.09,646.08
262.83,83.33
625.3,934.52
878.31,356.72
930.88,973.2
356.91,811.32
72.38,108.51
241.03,364.64
383.93,851.74
68.8,547.49
333.15,884.98
705.38,396.17
657.76,390.23
726.06,488.25
833.65,138.57
694.97,127.04
628.71,511.83
272.53,456.45
872.1,168.32
949.88,345.89
85.99,836.89
656.16,591.35
842.44,389.53
43.25,104.2
525.92,491.68
490.94,503.55
63.09,581.58
557.81,304.05
452.45,656.28
187.73,378.03
