a,b
362.59,191.71
672.9,645.53
817.15,264.85
995.1,661.05
528.7,451.71
478.5,985.47
288.58,483.03
632.18,750.44
230.27,95.34
427.63,690.31
879.1,33.05
800.04,84.83
844.85,671.19
217.76,837.41
531.1,59.01
902.38,769.22
139.21,802.78
54.76,253.02
351.11,207.85
576.93,709.54
666.72,962.76
714.73,108.11
724.12,426.28
961.87,145.94
193.88,432.68
800.01,843.9
536.4,765.21
495.34,998.17
474.21,26.42
234.97,472.46
99.25,226.87
705.91,827.01
421.76,140.02
339.27,861.69
289.11,746.17
98.03,651.38
637.59,216.52
61.24,358.39
171.4,808.26
786.26,411.36
109.43,589.04
579.9,514.21
748.15,636.59
872.97,829.65
451.71,417.29
844.09,300.36
195.3,910.86
809.27,482.98
698.71,423.84
426.48,380.74
826.2,775.43
885.99,25.34
389.08,175.74
715.12,216.18
49.32,829.18
122.54,840.86
157.29,640.62
935.43,273.79
200.56,35.15
455.09,279.19
215.42,614.24
571.07,16.25
31.98,938.22
61.7,79.53
365.9,47.18
695.46,991.81
27.21,387.42
48.93,850.21
794.2,559.69
998.34,981.24
636.13,963.1
238.69,617.34
227.94,796.87
572.25,530.27
898.94,967.88
467.5,2.95
334.15,321.75
519.24,27.05
646.88,860.71
468.12,325.14
861.99,244.74
891.04,171.89
391.77,294.29
773.1,220.85
506.16,769.14
145,315.55
725.29,971.8
740.63,299.12
94.9,49.42
47.49,42.93
695.23,940.3
750.73,449.81
898.62,206.54
412.23,293.97
286.48,637.93
748.5,588.16
750.71,197.35
791,924.82
444.07,144.16
177.18,823.62
61.53,238.11
514.86,297.52
228.55,466.84
670.24,98.98
14.07,716.32
82.18,136.91
143.48,537.52
727.27,905.2
183.68,537.06
145.05,943.64
490.64,861.41
903.11,690.53
102.85,508.91
907.61,332.03
492.3,42.42
688.15,567.27
132.29,730.31
786.49,141.92
622.36,948.95
259.15,203.8
234.94,637.06
329.15,260.14
479.88,501.4
517.02,57.95
80.25,211.06
429.09,753.46
474.14,832.51
534.96,49.06
722.51,945.79
309.31,326.1
466.43,259.6
997.87,481.87
196.3,844.17
928.5,94.48
620.66,783.06
682.83,300.98
654.46,74.43
805.16,360.64
659.51,112.51
949.02,505.32
318.38,448.24
225.81,966.37
325.15,351.39
299.81,302.17
15.19,943.35
154.83,81.63
723.77,914.93
278.88,446.94
2.15,570.6
366.36,713.29
69.62,560.19
565.97,632.62
536.6,747.54
496.15,532.8
899.45,930.68
897.2,890
408.03,497.35
811.38,685.81
759.54,198.57
743.76,353.87
125,419.13
357.94,623.21
844.03,935.2
550.59,205.73
936.07,552.46
429.87,782.65
708.56,507.66
377.87,743.84
20.32,949.54
748.2,969.51
501.53,894.85
994.58,831.77
873.26,282.47
270.95,838.78
327.4,402.8
620.34,762.39
80.55,857.18
174.49,568.15
178.52,41.19
481.47,476.82
701.59,270.75
760.37,384.39
173.78,215.44
188.82,150.36
277.1,282.05
808.17,741.94
59.83,292.23
714.77,478.9
472.19,446.92
879.71,200.05
971.6,633.74
437.74,297.36
424.89,521.53
883.28,29.26
468.08,985.22
95.09,981.66
351.31,431.31
526.87,642.01
629.64,340.83
627.2,689.61
22.82,601.84
637.12,31.37
344.15,460.02
656.49,811
76.54,62.39
225.03,613.35
208.34,295.82
278.84,286.18
239.16,496.86
39.69,503.08
915.86,385
791.83,269.86
295.91,120.41
552.41,757.6
631.33,858.14
91.57,705.47
385.58,881.19
5.88,517.52
500.1,738.92
589.47,507.22
208.55,826.06
239.73,848.77
576.63,445.86
559.65,480.73
113.82,217.9
546.13,629.13
136.83,570.5
252.36,24.75
356.02,2.77
7.37,798.2
260.31,717.52
277.45,115.7
338.39,969.68
287.02,495.74
477.67,974.18
794.21,348.28
538.1,62.19
225.84,735.34
323.09,819.29
944.83,989.27
669.75,548.97
721.62,536.45
340.96,58.57
900.17,149.87
332.5,604.98
526.11,440.45
668.56,894.72
875.42,350.25
696.53,663.88
462.27,71.89
437.79,915.9
986.24,72.35
