a,b
280.17,719.44
447.44,636.11
838.97,316.59
522.77,746.93
595.67,213.26
64.15,597.58
911.47,534.34
377.98,744.55
358.15,657.25
616.8,693.22
874.16,460.93
506.43,138.39
462.28,93.79
82.22,787.31
758.24,460.59
561.54,695.12
716.45,292.92
694.47,983.92
308.19,297.03
125.11,771.61
105.5,180.93
525.37,800.44
91.39,295.06
796.14,694.78
396.95,785.74
135.4,258.69
720.95,494.77
344.57,522.29
384.61,538.1
457.54,657.91
634.03,443.11
275.92,648.85
412.89,27.88
782.47,544.01
977.11,106.28
86.46,992.7
629.43,165.36
363.68,168.04
276.99,340.94
363.97,97.88
625.4,919.97
796.4,760.96
560.27,864.02
693.47,593.77
466.11,939.33
895.75,831.09
546.25,427.78
581.89,177.42
205.2,392.45
799.57,680.23
564.62,327.49
559.43,734.33
742.05,45.63
49.63,447.28
406.79,153.09
261.11,279.58
444.62,80.7
543.14,257.59
127.3,556.93
617.1,699.74
509.32,456.39
82.6,689.67
731.75,419
677.79,774.88
204.34,604.64
885.57,443.98
438.59,167.49
916.26,30.33
724.04,86.15
571.2,931.49
761.88,153.25
147.98,393.99
262.73,181.9
48.36,289.61
823.78,732.29
865.96,876.25
781.44,748.85
96.12,84.33
460.99,166.47
304.26,946.36
212.71,469.94
854.18,62.67
617.2,309.13
711.59,137.92
308.49,814.35
654.62,684.93
416.17,621.61
944.04,799
921.81,478.72
683.03,571.57
1000.28,670.14
843.35,917.58
501.65,462.95
740.02,133.28
481.34,114.79
381.26,136.74
404.59,433.64
699.87,334.52
480.22,616.69
810.63,586.3
389.91,66.09
21.19,984.86
942.12,358.67
983.18,481.68
372.46,207.55
534.65,180.6
774.81,163.89
744.11,370.84
956.81,581.94
639.73,649.41
639.15,549.87
456.64,170.92
439.91,4.68
71.86,1.85
977.59,502
124,947.8
562.67,338.04
462.7,856.01
90.31,475.09
852.08,997.94
426.46,825.75
377.11,934.68
821.89,681.4
503.95,730.87
184.27,868.63
432.08,57.85
115.93,661.04
389.29,462.74
49.71,189.26
160.49,719.25
120.07,694.88
60.51,75.57
831.64,59.84
397.89,178.28
618.09,638.09
815.95,133.2
169.38,226.87
434.42,22.13
145.34,842.05
216.91,433.83
404.55,396.11
538.93,871.02
816.91,78.42
575.67,461.95
327.11,381.79
72.89,212.21
577.9,137.37
363.96,258.29
470.71,306.46
951.36,35.3
457.55,497.12
616.14,628.24
719.59,490.92
840.61,389.07
826.15,695.39
718.46,823.72
5.81,409.69
689.39,282.88
710.91,524.62
356.94,640.19
299.22,814.86
913.63,135.13
124.71,721.96
324.4,304.37
48.16,710.97
490.13,679.11
352.91,416.98
654.75,318.6
154.87,837.84
783.7,10.36
739.98,202.65
792.47,181.69
156.39,480.9
637.61,431.92
763.77,669.87
17.62,973.9
105.78,949.82
381.3,119.93
234.86,769.44
725.28,575.41
228.43,441.8
705.46,912.55
344.35,494.36
596.73,611.86
90.18,226.2
282.05,719.09
560.03,75.41
206.83,986.32
607.62,257.05
223.66,678.36
479.65,664.95
455.31,266.27
664.14,504.27
650.15,191.13
92.48,712.39
981.23,184.43
422.37,918.15
801.85,876.34
236.64,962.56
515.7,986.02
319.05,617.58
103.9,690.85
827.1,528.61
666.94,993.6
992.61,230.07
848.66,258.67
935.15,275.38
796.27,547.13
668.83,490.58
555.58,487.72
87.27,668.72
947.25,385.62
375.32,147.68
315.68,809.98
371.76,705.65
608.63,811.93
838.39,667.88
501.06,671.78
43.26,271.3
386.22,547.76
793.97,915.19
536.27,486.8
