a,b
202.95,284.76
611.9,143.34
229.71,589.14
295.46,553.24
894.44,265.89
158.69,184.12
34.05,523.39
383.72,535.76
579.49,41.54
312.04,51.43
489.28,146.27
777.43,284.74
625.62,179.08
698.61,858.97
797.79,706.14
869.75,223
293.29,656.13
531.59,351.41
74.62,238.48
331.59,436
583.91,906.3
98.33,610.41
393.07,11.89
888.79,499.47
526.06,534.24
370.72,104.08
863.71,139.28
878.57,707.54
118.72,910.01
305.83,269.86
74.54,271.98
419.37,384.09
462.45,387.51
571.76,400.24
677.04,926.84
386.7,398.58
492.48,366.55
515.27,816.52
597.17,629.62
266.72,204.88
573.49,705.12
501.07,134.09
580.69,573.48
477.7,611.35
485.21,905.25
474.29,828.78
270.99,1000.52
116.58,764.58
552.58,152.94
223.17,782.44
723.45,38.85
175.63,186.31
129.51,554.12
1000.75,145.4
771.81,200.43
152.82,506.76
755.91,546.91
212.58,730.57
295.39,204.92
813.03,291.8
374.6,884.44
610.97,481.5
458.35,518.21
469.34,69.79
429.58,821.54
639.73,676.77
355.3,988.2
413.98,447.33
461.61,10.36
731.39,942.62
821.23,690.55
228.8,329.18
273.48,480.44
560.39,123.25
662.68,610.24
927.92,156.05
909.43,827.05
159.26,60.32
934.45,882.56
624.66,796.33
254.94,731.44
672.06,933.47
976.92,12.63
606.26,275.87
815.46,360.13
20.82,838.31
571.14,366.04
291.6,453.65
16.3,314.28
33.54,471.39
166.12,540.89
877.93,269.04
959.48,171
136.81,236.21
234.54,680.12
119.92,634.76
185.56,26.89
236.86,615.22
168.26,23.25
527.74,252.48
951.75,924.85
482.89,607.73
841.58,213.5
875.96,463.4
228.15,424.76
312.02,454.25
475.61,566.08
736.71,714.7
270.26,897.83
219.9,775.22
215.9,675.36
979.54,969.45
186.56,399.22
159.62,64.43
668.98,529.43
10.97,283.02
45.02,416.8
683.65,58.61
913.55,713.29
812.58,911.32
803.45,476.31
83.37,304.8
406.03,231.33
8.68,349.75
612.68,689.97
381.18,358.11
636.9,14.91
692.34,682.36
387.72,299.46
110.14,151.94
198.9,229.31
576.31,600.29
458.39,612.18
978.07,739.6
757.41,670
923.85,278.05
532.94,152.92
804.48,897.74
405.42,700.02
404.36,482.13
925.35,872.78
763.04,752.32
754.81,126.21
543.02,983.05
269.34,36.49
496.06,482.99
664.63,178.92
559.85,358.17
267.71,815.34
490.76,130.09
876.35,829.57
104.81,376.23
94.35,636.47
18.32,211.25
136.59,565.96
264.87,382.1
196.44,723.12
396,669.39
823.86,806.77
719.95,341.13
287.91,872.03
187.34,837.74
982.78,253.54
598.86,634.89
458.14,906.2
235.34,270.89
78.23,289.85
15.61,271.61
133.76,574.55
486.24,355.01
695.15,857.64
620.83,534.27
931.21,138.95
810.69,689.21
242.13,326
51.29,200.45
169.78,681.99
722.06,637.55
697.14,328.45
912.94,950.44
675.68,433.46
632.58,980.71
408.86,914.4
529.02,459.68
760.63,196.53
112.7,637.47
281.63,536.51
518.08,303.82
429.66,448.79
479.25,520.72
221.43,867.23
47.77,540.72
765.47,388.36
588.41,457.43
611.28,740.67
722.7,408.92
710.58,328.72
479.76,179.75
147.87,241.84
487.2,486.53
965.02,836.76
766.3,140.19
351.65,744.05
569.01,140.03
937.88,871.4
869.89,362.53
100.01,724.84
268.9,896.1
313.64,287.18
98.85,750.72
993.86,355.92
430.73,599.84
247.45,185.61
612.83,922.57
251.8,770.21
583.46,648.48
785.52,220.7
133.29,503.1
650.71,483.98
465.34,169.49
692.06,344.77
192.78,199.48
852.1,733.54
260.33,446.78
900.98,738.15
776.17,834.45
144.26,569.39
847.86,733.38
433.52,956.13
715.01,540.71
452.98,920.42
381.94,626.67
851.65,589.26
495.99,908.05
679.23,44.94
761.84,681.83
930.82,858.58
555.23,944.36
593.45,37.77
196.56,121.93
922.47,407.22
834.48,492.45
801.92,913.26
618.04,944.8
818.54,96.44
494.83,135.01
226.29,405
215.8,606.33
677.85,893.9
835.9,822.63
573.92,167.67
11.75,878.23
644.29,525.23
401.3,766.09
37.27,521.83
304.64,460.65
571.02,542.4
511.42,309.14
525.31,884.79
341.19,182.01
205.48,87.75
146.65,437.38
179.27,108.13
447.44,334.94
95.65,842.76
150.75,778.81
83.69,406.07
311.76,358.06
21.94,839.66
923.45,490.48
282.18,192.17
520.43,254.28
253.16,618.79
569.5,119.39
799.25,39.02
244.72,941.14
97.63,840.69
760.81,782.54
76.04,214.68
558.7,967.62
659.36,494.16
402.39,805.21
110.05,670.42
20.53,248.98
940.18,669.08
331.58,126.34
135.45,494.76
218.97,666.56
847.89,818.85
346.07,10.83
746.42,473.39
779.82,836.97
844.39,328.25
338.61,734.33
761.74,772.74
646.17,150.02
248.18,446.93
400.36,430.4
671.29,141.72
721.03,480.61
648.36,82.28
695.91,953.18
628.84,835.61
290.84,98.88
186.41,107.66
251.26,903.89
754.32,617.12
182.95,492.33
330.43,331.11
346.24,596.09
845.67,178.47
307.21,866.36
885.72,439.31
474.27,873.16
870.02,609.99
654.85,621.61
410.1,518.6
828.93,124.72
416.41,487.08
969.29,199.59
492.3,854.22
116.32,938.54
941.09,471.47
971.29,410
39.05,624.41
648.19,245.56
335.66,661.16
902.56,827.5
903.61,599.78
618.86,181.57
76.86,58.18
269.58,64.23
66.62,675.23
761.62,423.16
855.54,575.02
304.28,638.14
553.21,76.53
896.92,301.87
787.29,92.51
804.22,587.33
873,918.67
647.86,424.4
425.18,590.07
906.69,997.91
198.69,647.63
301.44,168.13
163.01,712.29
901.73,331.5
467.73,421.2
736.69,255.01
30.57,659.11
695.59,725.87
594.85,87.32
543.48,591.28
140.86,848.67
862.5,600.41
159.61,354.29
711.69,721.32
215.92,291.53
119.98,907.18
584.57,999.38
39.14,925.21
435.35,255.37
594.68,151.48
732.82,275.13
774.47,703.12
481.99,250.17
34.15,553.23
377.85,722.41
287.22,764.87
676.18,323.93
168.51,768.82
221.01,926.39
464.05,55.03
175.96,819.91
873.19,187.33
80.76,678.39
975.76,158.14
681.76,112.11
955.5,115.77
761.8,555.08
681.1,862.98
729.13,82.84
840.09,265.98
431.15,956.21
240.44,751.21
25.66,727.14
924.42,967.28
105.66,674.34
910.69,194.57
640.88,704.15
974.61,676.71
967.46,544.06
94.3,320.42
570.85,493.31
780.72,304.53
885.13,26.42
513.59,562.41
389.55,597.98
293.51,398.98
262.24,143.58
572.23,313.18
551.95,928.55
276.96,138.06
110.66,338.43
555.78,820.85
557.91,44.33
806.51,682.11
647.72,314.45
29.16,665.88
130.16,601.49
441.55,576.19
613.92,656.21
953.06,44.9
44.92,743.04
807.75,997.81
618.17,999.31
193,547.05
