a,b
985.72,918.27
938.21,20.97
647.78,800.47
907.77,331.53
852.1,474.12
599.77,609.59
367.53,153.03
84.99,942.59
864.96,432.28
943.33,704.98
553.77,646.4
766.22,829.35
542.47,322.21
434.46,561.44
457.83,241.3
680.99,548.27
938.15,38.55
271.7,700.26
275,963.45
910.37,325.78
221.88,287.45
909.85,858.71
261.59,633.23
477.38,284.5
154.86,829.75
760.81,450.96
865.94,250.63
837.13,451.82
392.94,937.58
794.69,360.81
501.81,160.55
166.97,312.88
294.43,587.23
344.59,812.36
295.54,651.61
954.26,193.23
822.94,30.98
405.76,226.11
572.56,226.12
219.99,62.92
626.96,611.58
113.31,338.46
536.11,815.24
319.41,889.04
971.09,721.68
1.03,898.18
902.79,551.19
861.75,423.44
182.43,661.7
610.84,569.49
156.91,492.19
993.01,436.04
385.44,839.88
188.89,288.41
931.23,642.6
996.87,405.53
263.42,228.1
329.49,157.01
654.62,23.74
689.18,48.11
11.16,682.44
841.8,503.75
891.5,221.89
64.65,334.29
931.53,593.26
469.7,783.5
716.96,467.47
422.79,282.04
215.82,713.95
845.34,257.69
344.65,199.06
254.36,394.05
750.58,411.67
713.18,313.24
192.78,918.59
975.03,162.77
179.29,88.71
752.45,421.49
673.57,512.75
817.27,878.45
405.62,352.4
836.73,484.21
493.37,119.59
425.86,981.62
49.8,636.53
914.58,603.37
319.02,85.17
82.61,667.57
721.82,976.66
420.42,209.33
230.77,958.12
186.63,796.87
559.85,740.37
43.36,999.46
802.38,407.6
253.74,224.24
865.22,475.93
515.61,390.42
193.16,235.03
414.51,339.36
332.51,721.49
10.65,184.05
352.62,83.77
897.3,942.93
117.02,476.51
386.45,227.04
333.24,944.12
609.91,833.43
327.1,696.43
610.13,852.99
206.3,727.26
262.05,176.85
569.5,157.62
392,579.31
683.35,350.25
335.45,594.07
450.2,835.5
55.27,159.24
447.69,672.08
156.93,1.78
924.77,852.49
84.3,938.11
924.24,704.48
26.39,658.53
781.82,251.48
394.16,644.45
490.43,849.98
687.15,102.84
186.03,243.51
350.29,184.61
983.76,596.82
609.36,220.07
22.72,578.65
645.55,320.82
9.23,24.9
291.26,185.72
945.43,1000.25
972.67,130.2
64.68,324.82
649.81,448.92
687.63,122.91
956.49,35.35
994.94,753.56
40.43,676.68
596.94,807.4
85.88,518.63
569.81,365.64
103.38,481.11
103.93,208
31.44,313.92
457.97,953.47
96.07,153.41
70.65,6.08
393.18,458.24
741.12,719.97
368.52,678.79
872.32,797.83
979.06,517.19
71.76,327.21
527.13,88.99
645.59,402.88
555.34,446.38
505.54,437.8
603.83,829.73
785.49,870.55
844.91,428.16
820.57,786.13
149.7,819.46
844.18,871.5
737.09,949.05
349.63,905.63
31.77,225.95
113.45,259.29
329.82,775.46
902.54,45.24
531.35,665.69
777.82,979.74
154.07,484.38
234.36,155.22
32.85,64.25
788.94,730.15
867.47,885.55
653.33,223.16
771.79,121.96
669.19,950.44
410.73,913.05
569.38,756.88
297.11,642.31
609.95,625.55
13.72,499.12
143.92,86.58
540.11,858.4
873.51,474.91
833.91,253.3
713.03,307.43
634.13,1.46
422.35,794.54
792.89,973.14
595.66,610.8
994.42,747.81
437.12,106.42
780.94,240.98
722.04,869.87
774.74,783.02
617.47,416.49
335.63,297.83
729.27,984.69
705.72,420.87
365.79,144.59
231.04,515.6
826.81,910.74
972.14,831.05
452.8,702.17
695.4,8.06
948.66,828.95
755.08,305.09
201.2,465.25
880.8,533.41
906.95,854.75
288.99,720.3
34.37,879.61
683.7,210.67
100.91,821.29
722.04,893.25
53.24,548.48
57.22,785.39
53.43,302.29
650.87,820.09
812.78,217.48
937.05,936.36
632.96,626.59
117.67,124.9
902.78,561.46
614.3,229.19
863.2,345.02
726.51,664.76
823.17,24.44
4.24,540
810.54,456.74
123.69,89.8
51.14,69.98
256.02,797.35
988.66,914.25
180.73,343.69
429.31,433.22
502,997.45
830.46,128.9
396.37,101.7
594.75,56.13
400.24,571.23
683.67,875.45
338.35,518.44
528.68,505.23
349.7,37.01
304.94,817.02
144.74,727.24
989.97,200.58
114.34,106.39
205.55,586.46
585.66,421.77
738.66,151.98
637.38,579.44
106.41,669.16
759.56,849.66
128.4,543.72
958.68,906.94
497.69,980.21
733.97,50.63
453.62,937.09
272.47,118.64
65.93,660.07
203.48,550.09
902.64,471.69
636.23,220.66
755.93,282.82
763.14,754.21
313.47,188.9
157.07,269.29
752.41,531.41
837.58,904.22
916.76,441.01
709.46,248.14
191.11,989.05
491.63,765.95
464.54,960.08
24.74,804.45
996.25,130.88
711.5,221.13
36.38,905.66
165.16,604.32
170.66,180.88
157.41,254.94
331.12,297.98
747.92,992.28
632.46,730.98
758.72,376.19
482.98,960.18
644.51,889.75
823.09,501.21
595.1,708.1
135.62,861.24
624.64,261.27
123.35,911.39
402.28,474.84
491.16,995.02
708.06,798.51
433.93,214.64
737.94,313.84
151.89,167.51
343.83,717.48
513.45,615.12
361.89,609.3
725.28,428.38
805.95,865.31
248.99,325.09
371.01,461.17
636.11,874.54
894.7,69.22
592.1,338.79
235.23,78.09
876.21,613.22
12.79,701.87
704.16,647.91
228.64,694.12
19.19,245.36
524.02,734.81
29.71,2.42
93.02,818.39
878.22,571.82
954.24,532.74
528.53,349.65
979.6,523.56
483.95,718.14
77.05,364.73
673.79,78.99
683.33,567.76
149,479.1
938.79,802.52
542.46,175.25
451.87,333.12
326.66,527.15
250.35,377.59
41.79,908.13
483.13,535.03
326.64,915.51
194.93,329.38
769.53,152.21
21.78,375.43
746.8,396.02
858.58,473.68
472.56,700.87
775.3,239.68
520.12,182.14
829.4,420.85
298.59,379.57
579.35,424.82
912.58,729.03
83.73,346.11
570.66,415.08
323.77,984.66
512.67,963.12
351.57,76.87
31.35,540.68
215.69,566.32
521.85,8.59
24.88,296.7
176.86,340.55
49.91,475.96
464.12,170.29
77.66,693.07
402.99,375.57
135.53,811.08
833.99,345.16
292.35,636.1
229.97,6.44
943.9,637.86
105.71,189.21
9.33,803.85
525.94,601.62
834.45,147.93
81.41,614.96
926.83,403.42
344,468.86
507.41,610.25
771.03,299.85
296.19,54.19
427.21,204.46
172.52,268.57
412.81,574.26
321.9,748.97
73.59,252.03
181.03,235.83
143.49,599.12
480.19,260.44
93.84,766.08
747.66,139.69
720.34,642.55
741.3,603.57
407.92,546.46
824.25,19.01
289.02,954.45
222.05,466.83
788.58,330.05
951.73,766.47
588.16,66.73
319.85,698.22
310.49,592.18
900.19,721.2
824.8,188.55
769,288.4
279.02,976.33
349.49,250.9
949.5,843.87
22.06,121.22
75.65,954.12
194.71,190.37
642.02,665.63
220.19,986.04
379.16,754.05
745.72,871.27
689.73,964.98
302.88,125.53
494.24,70.58
546.84,285.3
593.21,782.39
182.91,974.88
636.42,700.79
146.82,614.17
730.1,826.33
5.49,912.53
87.5,938.58
288.73,721.36
855.97,112.52
464.48,251.05
486.18,585.14
456.19,116.59
875.2,404.89
17.48,439.88
918.03,854.67
541.32,840.86
448.41,744.7
3.12,741.06
446.85,278.95
990.49,785.42
587.43,512.3
541.34,766.8
338.89,916.04
283.02,962.47
708.32,779.99
975.98,369.32
211.28,591.26
649.39,855.79
261.88,116.36
622.38,8.99
846.72,568.7
994.15,58.47
284.43,197.3
220.8,625.77
855.02,194.51
844.74,589.96
386.78,778.01
459.44,280.75
156.13,313.18
585.51,129.46
616.83,794.9
603.35,970.57
615.9,306.15
161.06,835.79
835.87,497.13
91.81,307.3
857.38,68.76
753.5,302.74
265.76,424.6
537.3,194.86
854.42,362.68
39.12,464.93
647.14,720.47
696.45,558.01
226.36,157.31
214.38,567.76
761.27,561.44
416.14,499.17
984.69,908.88
111.54,907.52
302.44,692.93
583.32,962.18
285.88,480.36
666.1,726.9
737.75,717.58
930.42,705.19
55.37,225.88
696.48,47.49
569.64,746.86
235.7,609.7
832.07,406.14
676.75,578.9
267.02,180.63
733.07,970.04
591.62,620.3
429.3,68.85
731.49,973.36
623.69,659.26
992.48,771.16
661.72,258.71
25.41,10.21
910.43,857.89
346.46,417.6
899.46,609.49
46.02,777.44
815.42,892.3
770.39,161.11
876.81,416.23
986.65,273.41
476.92,609.98
714.2,459.82
297.35,164.13
893.05,484.28
602.9,967.18
790.68,480.94
813.71,270.49
999.09,61.94
693.75,86.3
289.15,269.58
821.59,222.25
270.74,849.17
762.67,179.86
321.3,896.23
202.45,250.24
677.9,606.15
383.38,231.05
428.56,748
733.26,700.99
191.93,725.09
22.74,804.18
63.16,629.99
941.39,56.92
175.17,193.08
857.56,305.32
8.1,370.77
900.62,261.03
642.2,488.36
928.05,571.82
235.49,974.4
55.73,449.11
94.95,759.48
694.44,740.17
477.19,573.46
586.28,413.26
344.41,868.22
456.64,308.43
298.48,253.32
477.62,93.46
492.54,262.08
187.39,236.39
687.51,665.01
850.98,987.17
872.85,309.74
188.3,157.76
959.16,341.18
422.73,812.45
98,288.75
16.25,374.23
834.15,244.16
299.14,596.01
276.93,185.29
306.34,617.44
427.93,550.69
535.47,78.73
281.97,451.74
444.68,946.32
461.14,404.61
214.25,381.1
34.96,813.91
662.64,272
995.46,522.05
396.54,574.35
890.63,526.76
429.26,120.46
185.2,183.99
110.98,34.58
21.31,762.13
902.01,69.35
590.94,234.88
766.03,537.16
223.76,726.69
92.6,927.14
19.61,251.19
441.38,313.98
595.74,575.42
379.66,723.76
419.66,665.97
385.3,265.6
602.47,341.63
547.09,82.28
149.67,611.84
451.22,545.77
909.89,999.95
428.2,273.21
481.62,670.49
562.08,985.58
872.9,303.33
612.19,716.47
675.25,441.66
161.17,445.99
711.07,912.32
268.68,12.32
935.51,218.84
861.82,601.66
776.09,26.02
677.8,412.22
804.62,75.05
747.72,374.04
694.27,89.97
41.98,70.73
806.9,863.15
671.22,540.5
39.28,337.89
440.56,325.64
972.25,878.26
208.25,634.75
656.72,504.04
978.53,94.58
542.02,937.11
408.39,938.51
599.49,878.31
556.09,225.65
168.31,601.06
813.39,192.6
654.83,324.28
89.22,664.84
388.71,512.54
413.17,447.11
275.34,739.29
784.17,490.48
680.97,662.27
361.8,655.22
611.83,135.76
332.18,650.03
264.29,439.05
632.75,957.23
787.81,73.92
75.83,385.46
290.04,74.99
320.99,952.51
885.37,941.5
917.39,985.14
237.86,550.4
822.79,195.39
608.79,603.99
681.42,380.76
184.28,602.33
34.77,977.34
939.09,626.14
576.53,98.75
503.8,186.41
105.41,505.1
413.13,116.52
650.5,608.55
965.31,287.78
631.68,900.53
963.56,607.18
317.57,386.13
722.14,188.31
534.61,674.42
270.11,297.9
53.63,442.49
295.36,565.02
381.52,389.67
189.05,801.61
688.12,558.04
480.23,392.27
977.97,984.88
340.03,353.69
975.31,421.36
172.73,378.42
515.96,448.19
929.07,806.05
114.18,643.29
744.78,616.77
126.79,24.18
275.9,29.71
481.34,74.38
668.97,365.9
260.25,141.92
650.66,107.83
970.52,309.02
185.19,282.82
434.48,537.64
560.36,419.2
799.03,811.99
965.21,346.26
725.7,436.47
279.92,272.35
794.2,711.5
284.57,380.13
404.13,138.34
194.03,909.8
57.24,1.22
402.17,873.95
701.26,818.51
757.21,21.92
990.77,652.75
582.5,248.31
166.84,18.8
435.73,378.3
792.64,483.17
126.56,741.53
336.14,617.08
856.73,890.79
117.08,172.37
468.17,767.38
800.44,474.47
239.69,83.38
590.38,280.24
258.52,712.36
605.25,460.27
749.11,115.49
503.46,954.68
439.62,26.1
212.58,523.47
217.69,116.68
597.27,614.42
629.47,716.71
762.36,596.59
150.7,429.97
836.86,830.37
702.37,335.27
776.08,44.92
830.95,376.72
627.33,990.31
262.33,523.84
916.46,3.64
349.53,19.07
450.29,106.97
231.4,132.8
917.45,166.46
38.19,762.98
725.13,564.23
146.43,269.33
646.45,633.82
824.02,538.23
315.79,515.03
183.45,918.42
553.7,61.24
62.75,982.21
218.83,200.38
16.55,214.29
968.58,324.38
436.67,857.65
444.28,326.74
471.59,560.7
694.2,75.21
654.62,433.11
559.23,290.71
592.52,178.89
624.21,65.4
66.16,363.11
127.97,144.28
883.75,660.82
725.23,866.74
248.3,262.17
549.05,670.93
394.88,916.96
38.36,846.37
700.6,789.77
406.94,827.04
217.39,767.47
920.87,951.74
38.33,836.5
545.3,960.84
131.42,343
95.01,987.48
147.57,284.11
58.55,83.98
692.57,347.71
926.95,597.93
228.89,489.26
444.8,713.69
331.96,843.76
678.79,457.46
821.98,830.51
721.91,687.07
463.82,699.24
254.64,683.68
330.64,624.45
71.58,701.76
288.4,532.77
268.44,784.02
918.39,742.05
930.99,63.75
732.22,156.81
18.71,719.32
353.22,925.93
552.32,127.84
811.23,24.02
848.01,538.22
686.76,579.11
400.38,330.11
284.28,993.77
447.6,998.63
534.96,854.3
736.57,222.37
833.35,126.38
954.56,360.16
90.78,220.28
131.41,162.81
72.29,643.37
401.92,832.8
635.2,437.84
594.44,274.57
239.32,838.56
774.72,871.75
871.46,25.8
719.56,384.14
784.1,341.88
859.17,421.03
687.92,541.24
891.52,760.87
700.78,587.43
311.31,277.44
11.97,60.86
824.74,494.61
449.47,715.69
645.78,640.79
64.1,98.19
111.51,61.24
453.48,380.16
171.79,850.64
697.36,306.33
749.37,813.54
290.96,787.08
891.99,528.91
786.27,2.13
828.02,346.91
225.67,873.84
989.49,644.06
492.69,632.92
669.77,585.58
471.81,464.03
339.2,435.97
468.7,387.05
860.25,333.58
245.55,352.78
227.72,804.29
689.09,922.3
575.54,683.12
20.91,496.1
490.35,270.16
227.8,744.19
822.87,367.72
108.1,76.11
242.16,288.27
727.65,882.98
390.04,509.51
877.62,695.89
645.1,652.43
727.17,577.32
265.05,987.09
70.22,344.08
874.55,981.97
448.44,951.9
860.3,201.98
758.68,96.5
321.78,937.47
48.25,34.25
176.49,70.34
252.2,778.33
256.51,160.82
157.13,208.92
459.68,18.02
939.86,662.37
952.53,864.35
590.51,538.06
295.36,481.54
395.86,737.34
302.22,507.8
208.27,511.17
447.62,327.4
559.27,154.46
366.34,172.14
271.18,740.39
944.86,382.18
724.77,199.55
76.04,132.29
455.04,479.89
416.61,948.27
776.18,172.04
264.24,382.59
858.52,145.62
834.88,648.81
86.69,768.09
96.15,536.88
485.43,155.41
41.44,899.28
160.12,888.1
565.86,542.28
927.9,354.03
727.6,234.5
634.76,746.74
827.26,243.92
218.24,410.05
527.21,672.19
344.93,749.87
669.87,83.25
492.25,37.63
374.68,955.99
180.11,412.62
230.25,287.37
957.17,479.56
187.45,815.56
118.25,219
643.87,695.18
847.5,792.88
806.55,219.7
940.14,53.38
868.92,968.89
388.19,552.65
344.74,882.23
748.56,762.68
646.45,216.35
666.54,117.57
630.1,739.92
186.76,31.47
647.54,297.22
30.28,339.12
172.37,922.68
474.39,793.08
235.86,608.69
524.52,606.33
345.07,959.32
827.11,549.84
408.9,331.95
897.5,21.49
221.61,929.61
962.15,777.9
287.84,777.1
167.31,457.82
318.33,87.41
224.36,863.64
294.34,763.59
486.49,1000.8
639.94,984.86
306.78,123.92
193.33,706.38
279.64,947.57
462.54,119.32
918.52,974.81
273.8,732.09
572.49,271.44
284.3,695.1
936.17,23.78
197.11,27.9
209.56,902.76
641.53,613.86
819.86,738.28
186.43,345.7
804.53,98.59
756.63,631.48
721.27,809.49
792.6,919.21
227.05,132.83
653.13,225.62
250.09,868.82
734.86,664.89
289.22,906.61
358.65,745.34
781.56,231.33
992.87,440.71
192.14,589.95
354.39,213.52
691.58,680.4
376.74,569.67
955.98,502.98
923.03,331.18
454.89,217.72
892.51,817.51
2.76,263.49
966.03,822.97
360.13,423.72
926.92,946.26
317.37,911.03
731.83,538.95
866.9,2.17
386.63,89.75
71.32,725.71
487.81,458.22
646.19,347.2
621.06,88.66
746.32,655.64
504.39,591.63
625.73,454.56
862.48,516.25
19,996.41
372,679.38
607.11,643.58
697.37,151.37
824.23,472.5
718.26,62.1
328.19,304.3
622.31,318.72
540.29,435.21
979.33,368.13
68.34,74.06
576.42,29.75
776.2,615.48
670.88,542.94
417.62,30.46
841.47,379.47
434.54,691.2
73.69,589.51
422.32,746.3
131.19,974.56
603.9,725.06
642.52,306.24
205.11,349.14
180.03,612.59
439.29,687.04
109.33,711.89
848.2,902.76
696.85,815.04
298.61,655.38
219.64,564.82
880.22,671.22
575.31,55.17
671.1,301.61
473.02,134.08
480.44,309.92
639.13,261.46
956.08,600.66
710.9,332.73
55.15,650.39
149.65,479.08
214.72,627.07
698.28,637.73
618.94,407.83
537.42,733.14
625.76,266.84
209.09,537.6
756.03,276.99
52.71,805.65
159.01,267.07
409.73,573.93
958.79,334.86
10.26,603.14
714.07,879.63
998.63,844.55
290.85,913.27
736.89,565.14
87.19,193.57
61.81,258.37
922.43,772.37
532.02,542.58
896.62,89.84
847.35,599.45
807.48,233.42
891.74,883.14
669.4,377.31
177.13,493.45
812.36,873.24
483.71,851.16
295.26,682.92
730.31,765.96
211.01,110.56
536.53,104.7
32.96,725.61
664.98,489.79
276.06,579.13
618.72,340.51
800.3,897.64
282.18,641.13
963.7,120.7
341.23,178.92
503.14,651.26
812.5,522
498.5,217.52
327.45,453.7
600.42,152.76
44.03,415.39
466.95,78.03
699.92,603.95
340.34,782.95
595.67,893
