a,b
66.64,305.12
558.29,21.27
868.24,201.37
439.8,681.46
984.66,833.07
310.3,407.94
439.68,422.37
43.2,518.75
273.22,179.37
628.81,266.93
747.15,110.26
524.33,975.3
708.18,571.18
734.64,761.85
456.34,269.79
784.95,897.68
66.21,714.87
656.67,990.66
69.19,725.37
750.27,865.29
39.13,375.48
151.68,423.41
34.59,72.36
55.4,439.2
145.61,576.15
651.68,569.76
978.99,146.83
140.38,643.29
256.85,303.05
710.03,779.93
605.28,495.37
790.44,121.32
723.38,854.07
505.69,898.74
88.74,768.78
588.86,613.2
79.97,58.02
554.59,555.03
412.59,434.8
734.73,27.25
174,394.67
46.01,181.87
381.38,79.94
654.18,75.95
751.35,387.49
207.95,343.81
861.36,874.16
915.05,522.67
280.13,535.61
250.95,67.09
234.98,539.15
139.49,709.83
401.3,596.98
776.51,233.29
63.55,518.9
968.58,852.55
804.72,404.01
769.77,894.8
791.88,370.53
147.71,845.81
950.16,583.77
962.38,764.71
119.23,593.39
623.57,224.38
830.8,356.4
222.53,852.37
209.72,571.76
398.12,315.24
848.15,868.25
541.01,414.44
747.1,612.15
106.97,515.15
733.06,225.03
191.5,143.64
546.17,613.26
980.65,67.72
402.99,872.59
514.83,448.63
697.1,798.5
544.54,707.02
139,258.48
382.83,462.53
437.37,914.5
105.56,657.95
790.44,154.16
532.91,349.59
476.68,949.75
275.86,878.91
693.52,329.23
246.12,98.53
162.32,464.41
390.34,363.88
663.86,513.85
961.91,251.9
804.76,251.12
132.64,639.67
241.37,444.87
229.36,816.95
478.7,888.19
367.91,922.09
127.25,305.75
563.55,581.97
831.52,149.91
52.69,584.32
168.66,909.71
130.04,953.16
490.22,647.17
508.71,75.47
351.97,650.37
534.47,864.15
891.65,158.68
652.03,667.45
37.28,910.52
207.49,607.67
275.42,181.85
753.74,520.62
171.06,358.7
147.84,231.25
594.76,627.58
88.91,269.7
482.47,730.93
166.34,162.89
935.97,106.76
111.83,135.98
645.44,257.47
860.62,994.26
818.16,491.07
263.37,547.74
87.32,965.63
300.31,449.71
262.2,907.97
77.05,98.21
563.14,836.79
48.2,39.44
986.8,45.84
963.43,824.18
52.19,450.75
341.97,963.68
783.13,130.68
251.22,982.35
588.2,728.7
643.75,768.15
686.11,569.58
923.69,764.08
809.2,298.47
502.88,423.87
342.47,718.8
100.4,818.8
208.82,111.81
864.07,637.68
441.13,818.23
617.91,220.88
407.54,667.61
758.47,452.67
474.67,540.78
740.45,623.61
906.15,879.43
367.11,977.11
684.35,661.71
638,163.3
772.05,811.38
675.49,67.46
109.24,379.18
519.23,205.48
178.53,805.1
833.46,262.95
680.63,529.54
337.05,21.29
487.42,118.14
665.44,419.18
557.57,944.99
29.58,23.57
504.4,304.28
951.82,717.73
521.87,53.32
439.63,619.33
947.88,523.59
575.03,695.82
577.16,990.39
900.54,571.75
703.44,936.25
178.98,470.65
959.13,499.81
378.13,921.97
518.27,90.41
46.63,490.66
548.37,166.62
839,277.31
345.31,965.91
253.29,96.06
470.27,368.68
743.68,128.82
466.29,69.61
304.79,779.17
529.29,761.12
528.88,107.22
85.96,968.84
912.58,602.5
549.01,959.18
414.97,744.44
818.15,816.65
621.96,592.59
124.07,464.48
32,111.45
725.58,382.36
734.48,865.29
590.56,660.92
858.84,870.59
877.51,664.99
846.88,285.66
