a,b
596,630.37
418.28,87.91
657.61,522.04
453.48,107.55
937.07,730.44
986.14,836.11
758.87,67.29
912.59,346.88
391.12,691.15
164.99,113
478.27,720.35
205.47,624.91
709.94,363.07
141.53,98.49
262.34,234.78
194.06,215.16
48.41,222.98
873.08,826.38
490.15,276.63
824.25,410.12
978.57,826.84
304.65,761.53
483.88,617.74
597.67,152.02
572.52,869.96
599.18,683.67
665.09,443.88
303.79,116.57
910.58,4.15
780.24,518.04
232.36,92.12
749.95,683.9
562.25,874
662.66,661.78
769.51,297.95
194.6,387.76
222.95,196.34
408.76,512.82
160.01,949.88
357.57,287.58
921.52,785.7
505.38,349.62
837.72,747.62
809.6,249.69
21.58,546.81
3.73,255.94
246.66,826.77
641.61,348.04
723.52,924.36
359.88,170.49
152.02,304.36
107.46,804.37
415.59,582.88
335.32,994.91
893.03,524.38
37.64,471.12
456.95,47.48
638.31,200.67
418.74,91.69
378.33,606.29
392.28,820.58
430.42,286.94
375.23,995.96
696.81,705.5
18.77,138.19
762.28,788.98
588.31,728.04
951.27,126.51
293.88,481.78
948.4,538.29
875.19,178.3
504.65,329.52
681.6,545.26
504.15,127.1
819.05,31.4
309.25,516.14
791.71,760.3
494.81,694.25
230.1,840.24
342.89,281.27
612.88,244.51
380.56,499.33
61.06,640.64
73.48,608.62
809.2,38.02
789.52,235.81
342.98,364.82
847.64,286.61
393.3,684.52
909.48,605.47
349.42,95.61
672.11,439.3
755.9,321.06
893.17,105.29
853.08,442.1
353.08,625.02
794.56,731.38
298.27,673.07
379.89,141.68
994.78,260.57
170.67,784.39
316.54,76.37
690.73,94.2
477.35,999.2
950.26,485.93
282.41,348.72
365.73,751
380.15,632.33
452.64,409.23
722.89,147.13
547.47,863.25
198.59,766.61
538.3,100.18
940.11,828.91
264.3,805.61
636.2,516.85
680.94,918.57
135.24,612.95
170.38,731.62
86.08,655.5
689.17,386.3
293.71,745.82
302.18,845.26
390.69,896.27
926.78,946.08
376.13,214.91
673.34,708.9
500.99,878.52
401.34,913.17
209.88,397.69
847.02,90.53
490.47,836.84
984.8,983.75
282.39,851.17
621.04,61.94
493.9,203.77
197.92,899.84
920.62,233.92
437.09,1.63
165.53,172.26
367.34,698.92
271.7,846.63
960.61,85.92
611.82,552.55
145.27,116.86
254.34,579.5
367.02,406.07
674.46,144.24
805.19,804.33
649.3,452.03
206.04,62.96
340.29,812.26
368.68,842.86
858.02,451.91
603.93,215.41
109.77,557.21
485.01,175.31
729.19,912.78
997.04,775.83
983.21,280.2
413.84,553.51
854.84,587.89
915.1,808.46
609.29,451.56
14.66,326.03
732.66,773.61
184.56,569.32
126.41,246.29
981.45,991.5
21.83,794.87
536.69,923.75
477.15,513.09
640.35,267.96
280.27,37.68
356.86,265.71
55.08,864.54
64.49,791.02
625.85,91.69
890.83,619.96
149.44,386.4
648.26,842.95
775.57,84.09
934.13,70.32
479.1,430.16
853.2,761.09
674.08,103.61
187.36,346.97
469.49,151.08
366.44,201.81
801.12,448.21
934.92,694.57
444.2,725.25
542.46,517.42
79.82,20.55
49.73,776.74
537.6,471.94
193.16,462.43
661.35,604.21
283.1,438.82
346.46,904.63
726.49,405.68
800.95,201.45
757.73,717.25
859.48,103.97
259.99,418.31
988.72,48.02
513.69,439.45
71.62,290.96
701.48,121.33
37.64,274.61
294.43,818
726.55,109.26
459.21,418.03
776.83,178.3
568.26,752.32
454.8,211.17
196.21,611.31
374.79,972.59
417.6,546.09
246.62,276.51
570.6,399.61
258.68,267.31
145.79,857.83
821.16,434.38
750.61,624.65
530.03,839.59
261.56,524.04
494.09,764.81
292.73,925.7
87.41,303.89
