a,b
540.79,844.08
643.05,318.27
224.09,972.42
947.78,136.53
23.13,186.99
492.09,435.03
451.34,281.39
961.76,517.63
55.15,362.05
259.33,929.06
861.65,170.32
647.11,366.22
899.23,22.5
746.98,6.89
993.12,642.43
624.15,148.83
95.85,221.39
444.21,171.25
272.25,594.82
328.52,897.86
187.66,182.87
255.15,510.29
365.07,948.76
366.61,28.35
638.23,802.19
855.29,407.74
388.11,656.41
219.62,374.12
921.61,444.54
914.26,207.15
882.27,31.5
211.14,830.49
254.54,419.25
739.75,437.76
521.47,261.77
888.48,447.87
937.54,580.79
730.52,434.41
754,187.21
222.18,711.4
246.39,335.57
652.81,322.69
966.22,996.86
890.25,334.94
627.55,240.45
431.29,103.45
785.07,529.08
588.53,613.85
702.88,621.74
470.39,969.2
138.21,315.66
352.28,624.02
360.25,562.07
649.47,31.91
438.13,565.99
672.01,465.13
681.88,825.94
943.05,654.49
730.3,167.43
299.4,116.95
133.8,470.15
421.08,1000.27
714.13,75
152.61,441.71
284.54,768.19
992.07,794.26
743.46,132.44
790.03,269.3
867.97,979.4
314.47,496.35
215.24,472.34
871.08,208.48
751.71,56.45
32.7,332
811.34,695.51
384.04,298.27
179.5,208.95
179.01,857.42
216.67,181.71
430.25,160.21
27.32,770.23
251.55,511.27
29.25,749.41
996.73,955.67
148.36,863.52
54.84,293.57
747.97,321.2
81.81,295.05
204.36,391.02
526.5,319.54
914.75,327.08
635.57,697.16
400.68,157.02
109.53,292.59
464.84,369.87
918.81,878.35
441.59,281.79
547.58,152.6
164.75,840.29
720.48,849.13
757.45,770
150.71,540.22
148.61,188.39
931.14,512.86
241.03,269.93
406.09,716.75
62.04,318.48
507.95,536.06
691.11,137.23
74.13,326.7
369.92,662.9
376.87,228.98
279.88,867.54
266.98,527.15
230.42,731.58
364.72,168.33
831.71,318.65
341.5,40.84
139.35,319.92
404.65,265.51
390.46,2.03
221.2,435.32
703.23,617.63
327.13,11.85
375.11,281.84
603.9,205.77
982.36,406.93
606.87,295.66
214.97,994.43
381.14,582.73
588.64,661.51
986.6,390.9
766.26,643.61
353.12,98.75
411.15,53.34
517.89,513.63
95.32,631.07
121.94,383.62
685.39,52.41
703.08,689.93
932.01,827.12
832.01,453.19
763.48,234.96
878.66,637.62
246.99,306.46
267.97,313.83
345.99,808.31
408.29,739.61
574.13,465.05
28.73,495.48
15.53,667.09
537.78,821.14
796.6,405.07
95.71,162.71
428.12,671.46
728.48,653.24
221.55,791.06
606.04,514.62
850.23,824.8
492.58,369.38
989.54,870.9
85.96,925.4
719.67,36.9
762.54,129.02
12.19,688.25
408.45,234.53
517.64,382
924.95,749.21
244.25,306.66
767.51,782.77
830.86,389.79
216.1,462.93
854.53,14.94
893.86,481.52
101.66,807.33
799.93,884.65
137.56,44.85
17.54,976.1
591.38,369.88
393.31,491.63
509.18,981.44
22.54,161.18
50.65,478.08
135.5,556.56
691.76,740.91
8.33,359.89
254.83,541.59
501.87,38.26
382.66,328.57
115.19,440.25
457.26,977.15
892.01,486.58
333.66,849.09
117.87,733.85
567.25,868.66
908.92,816.91
281.32,392.32
680.63,184.47
242.49,824.51
714.12,526.48
840.38,627.68
945.35,628.71
629.29,68.17
875.52,207.02
144.61,459.64
704.56,127.12
405.37,10.11
361,383.47
299.06,72.89
378.69,663.03
873.26,941.81
906.87,551.17
475.72,692
43.84,92.83
779.37,293.03
141.18,29.44
736.2,804.35
79.41,259.31
355.66,921.09
745.86,422.27
734.22,897.03
963.83,550.91
46.24,675.19
382.72,780.78
197.53,723.53
108.33,504.79
134.76,220.9
505.72,554.69
750.31,900.18
901.21,598.5
410.62,67.45
883.81,965.56
24.66,570.09
313.51,674.17
805.61,396.95
191.79,696.47
496.33,927.29
731.31,408.84
121.05,635.57
376.93,343.26
624.39,194.14
161.24,443.37
689,409.36
492.03,992.83
801.88,362.57
61.7,784
148.72,959.72
889.7,986.98
22.27,687.38
287.58,30.1
526.6,42.96
42.53,872.91
112.68,474.97
949.97,638.02
217.77,405.66
98.49,303.58
366.42,10.03
790.87,591.62
859.87,894.38
772.91,752.04
258.73,795.72
756.02,15.31
403.05,505.61
787.96,809.62
674.46,278.76
865.61,88.17
753.5,581.71
224.98,264.48
569.87,749.51
419.69,575.51
166.22,958
421.87,440.33
14.86,394.63
583.29,231.33
326.41,136.73
602.75,726.38
844.2,659.98
218.64,611.32
122.06,188.98
219.76,555.42
315.08,489.79
602.59,983.2
400.48,774.79
573.36,715.16
47.33,961.14
967.64,422.71
451.09,626.93
679.51,209.82
244.15,997.88
184.17,222.78
856.29,54.05
476.53,63.88
157.03,838.64
547.52,81.64
646.08,737.14
780.7,340.44
234.27,619.28
794.9,171.25
521.48,325.47
186.19,841.03
334.98,655.44
267.18,456.89
63.8,103.55
989.26,173.6
819.76,20.14
609.51,882.94
136.23,370.52
329.89,770
443.45,844.1
185.9,934.45
645.48,734.41
661.32,845.69
328.05,36.22
105.68,36.56
573.92,451.33
892.5,150.04
824.19,556.58
202.8,676.22
259.98,104.22
345.19,283.77
97.23,564.34
431.86,268.87
645.87,523.52
897.1,644.07
273.86,32.83
533.64,360.55
814.65,862.74
67.72,24.38
152.52,842.1
375.59,96.53
135.17,434.81
123.22,171.91
300.03,277.19
426.87,759.56
837.79,470.51
939.74,520.18
35.8,809.69
616.23,142.42
250.18,416.11
726.15,508.7
389.72,291.73
427.84,609.61
87.47,353.97
716.1,831.79
816.49,466.62
495.77,448.1
212.94,193.04
795.69,748.43
149.53,581.9
926.53,367.41
672.06,42.74
155.45,617.85
569.53,892.83
888.92,772.05
281.49,432.65
522.91,17.07
114.5,311.27
699.92,864.24
551.25,259.71
768.1,68.79
569.95,926.75
733.69,155.31
486.47,731.38
701.11,339.52
837.38,934.91
730.23,532.53
87.37,81.06
19.9,513.01
514.55,52.31
93.84,695.29
139.46,17.6
98.99,434.84
50.32,251.63
847.58,528.34
131.95,84.51
626.18,678.62
819.43,211.5
967.55,532.67
349.34,398.07
422.81,76.84
686.22,6.36
474.86,66.46
119.81,806.69
98.5,354.73
581.09,664.47
962.62,978.5
108.34,188.18
497.61,951.64
745.34,87.34
183.5,329.19
436.65,567.53
393.65,465.7
129.53,149.76
851.97,884.02
672.96,685.71
126.86,197.71
612.89,885.92
845.91,790.28
962.62,235.31
535.8,593.8
567.91,80.79
198.64,861.52
439.85,777.81
535.24,310.61
808.03,656.73
554.07,752.71
236,984.14
657.82,670.22
380.38,333.56
803.18,527.55
488.57,813.09
901.67,295.18
166.42,96.36
452.48,941.65
517.49,491.35
395.38,840.75
531.84,596.17
785.43,626.17
397.04,65.79
478.82,509.5
637.83,142.4
209.46,560.72
15.78,370.79
309.23,186.41
397.34,486.17
969.14,609.09
482.14,687.07
568.72,137.31
12.24,561.07
844.22,420.22
499.25,49.86
319.11,903.89
183.72,425.62
421.4,527.39
682.45,93.44
872.03,724.2
288.5,108.58
467.32,128.43
627.18,394.04
27.32,455.19
964.53,515.15
418.51,811.85
147.77,942.67
473.96,444.42
201.34,507.12
251.02,115.56
693.1,821.7
413.58,79.1
344.48,172.94
998.38,673.38
309.61,711.62
468.21,49.05
58.84,252.54
126.76,258
271.58,935.41
671.97,299.45
583.79,506.69
28.85,57.39
514.12,501.94
316.6,28.34
326.57,801.2
37.74,482
297.88,855.72
871.76,448.02
932.85,812.41
892.82,259.78
409.49,260.58
258.84,717.97
772.37,963.37
516.88,575.82
581.95,485.62
659.51,72.2
532.77,904.91
682.21,453.94
217.54,947.72
89.53,519.66
225.63,405.69
964.19,873.74
455.45,440.28
300.58,942.26
608.62,55.43
937.19,501.45
630.61,251.13
641.4,429.48
109.78,241.84
699.38,662.58
539.49,205.07
490.83,186.64
888.51,9.59
661.61,605.01
934.16,957.68
475.15,115.92
714.88,20.58
130.78,322.69
321.97,244.32
383.61,33.29
307.74,99.74
886.78,845.11
856.88,209.69
449.88,567.81
543.39,793.55
47.18,958.48
877.54,682.1
919.77,444.37
799.85,162.97
279.58,437.7
436.6,62.61
111.13,340.55
715.01,797.19
148.44,700.07
55.7,210.78
125.07,830.41
127.79,209.81
780.69,551.24
637.2,935.86
265.58,338.82
771.57,830.88
25.06,854.04
823.3,19.12
742.77,305.34
383.44,837.27
145.2,636.78
562.8,667.76
266.72,747.14
21.17,766.51
187.64,549.99
4.85,750.42
920.65,766.65
977.02,897.01
202.25,847.52
742.04,656.81
332.02,893.39
274.53,873.83
127.23,255.66
440.52,680.2
131.93,577.11
68,267.04
579.67,496.99
581.37,491.42
840.9,614.84
370.35,266.79
736.06,560.08
90.04,579.14
748.04,496.21
582.53,20.57
812.81,663.55
763.09,219.05
