a,b
757.6,316.65
63.35,299.1
986.39,766.09
507.67,69.96
117.83,100.37
465.3,496.67
224.44,392.29
579.82,792.89
323.82,936.2
481.34,902.87
215.33,47.48
789.49,417.03
666.34,699.78
571.5,699.69
53.91,100.93
95.29,862.38
780.29,119.9
106.41,549.47
108.2,119.94
279.01,345.55
437.11,266.69
814.14,477.96
916.87,874.45
943.75,280.31
6.78,806.64
546.93,60.73
613.98,496.69
681.69,175.74
40.92,526.71
338.76,699.31
957.59,144.4
417.58,911.67
90.43,368.25
479.41,282.03
57.1,684.24
564.35,42.02
337.03,483.88
908.94,172.18
82.14,943.15
925.02,762.46
66.26,479
753.41,171.48
811.04,357.63
461.98,758.34
359.22,648.68
621.02,168.93
24.05,857.27
831.33,188.09
617.01,542.54
508.66,137.27
205.96,924.24
755.68,27.76
907.67,341.36
249.22,35.87
234.6,564.95
655.98,817.46
285.72,578.94
115.65,537.04
994.6,712.46
127.85,672.32
344.38,99.23
783.34,554.12
363.48,907.08
539.59,711.93
447.54,381.25
865.49,899.58
290.65,350.65
258.18,216.57
704.66,83.87
475.89,662.44
892.72,893.46
114.97,636.81
690.85,19.77
756.65,878.77
552.67,406.13
382.8,460.78
782.18,676.4
505.02,444.76
967.46,776.9
878.66,785.97
251.74,873.22
527.67,965.79
182.44,32.17
308.88,81.16
541.07,821.72
479.47,530.92
688.77,275.72
158.1,840.23
490.43,639.94
700.54,911.48
765.26,544.79
579.01,167.17
402.5,194.72
464.08,39.93
589.66,928.04
452.89,145.38
377.63,390.29
506,522.28
553.38,255.53
920.41,588.45
337.93,12.09
689.75,356.67
189.16,140.9
898.04,808.49
37.24,147.44
212.02,667.9
611.27,743.62
884.67,996.54
81.29,370.13
628.24,414.1
996.71,470.8
144.31,950.16
424.39,549.2
615.17,957.13
381.24,706.22
140.22,24.8
414.51,717.78
296.35,279.26
173.73,963.86
641.78,837.55
847.05,577.52
877.24,80.27
24.19,640.07
293.74,856.43
386.28,666.64
820.71,167.08
422.43,70.01
747.49,250.13
881.78,705.11
366.93,8.2
492.25,685.44
94.04,462.93
730.11,358.58
301.57,65.95
582.61,479.01
275.97,398.33
602.17,270.84
890.25,28.44
144.96,454.33
997.75,961.01
699.61,434.66
587.3,508.03
608.85,476.08
482.07,407.72
682.26,984.33
773.18,792.89
730.98,207.85
218.62,700.52
468.86,374.88
770.25,45.97
556.21,910.35
13.94,278.48
440.86,464.22
483.92,268.71
722.68,502.65
401.58,956
190.82,280.78
161.87,393.32
784.57,416.2
977.37,911.9
633.11,958.05
846.88,26.68
347.55,786.31
119.1,865.16
642.42,973.71
34.24,926.26
665.67,687.58
513.41,428.46
514.32,784.49
104.01,244.85
89.47,598.78
345.77,333.54
850.38,31.45
63,898.79
284.08,208.15
100.94,448.91
884.85,274.71
853.7,764.35
105.44,546.47
189.64,740.49
138,372.25
814.78,923.68
541.1,25.27
709.62,179.29
391.97,349.56
544.97,37.44
738.33,981.8
222.87,108.17
81.99,663.03
359.5,919.73
160.81,948.39
989.15,57.77
678.98,475.04
169.52,473.06
656.19,876.7
450.16,413.09
976.58,779.56
480.92,222.81
257.46,478.83
732.51,335.75
260.03,800.85
454.52,868.78
892.87,87.11
639.04,660.15
784.48,215.51
878.99,887.01
262.92,235.82
637.5,659.56
124.29,811.42
901.35,692.24
101.67,809.23
656.79,176.69
290.45,604.65
908.28,93.42
599.54,567.17
256.11,491.14
94.62,188.43
797.34,878.86
254.57,845.81
670.49,882.56
201.14,44.88
259.55,186.97
579.77,649.97
593.9,4.77
118.56,72.35
453.28,539.84
850.12,206.86
638.5,151.87
133.04,825.3
915.43,111.88
638.03,199.15
529.89,75.41
118.31,322.14
9.65,939.43
302.15,605.34
835.28,442.03
239.21,446.45
28.38,483.53
379.46,243.98
994.09,536.2
274.97,86.12
727.63,777.92
778.68,282.39
690.45,695.96
873.56,235.41
542.33,944.97
729.47,486.39
10.81,818.28
223.77,525.19
882.39,218.87
67.26,820.47
362.91,652.93
76.19,575.29
278.01,673.88
849.46,209.21
532.47,440.44
24.56,234.3
485.61,517.16
186.49,296.98
371.55,956.18
922.96,183.51
741.27,7.56
677.63,985.53
857.4,77.14
270.92,977.55
612.58,761.49
994.2,846.24
69.74,343.72
129.63,594.23
903.54,734.43
346.53,382.2
294.18,252.15
966.59,855.75
158.4,474.08
770.58,222.63
