a,b
181.93,408.98
74.29,82.84
484.46,97.52
417.46,947.65
945.5,556.43
877.9,300.88
868.17,92.71
999.1,664.17
749.42,816.97
434.77,63.12
971.3,930.59
285.97,512.1
738.22,462.96
449.11,661.68
516.89,606.23
95.25,426.26
527.41,335.6
531.71,246.53
655.07,81.44
928.74,758.07
979.27,464.84
700.7,285.22
9.58,92.04
179.01,144.3
609.57,156.97
807.21,88.03
182.17,812.21
340.93,806.01
499.45,331.81
973.09,77.8
636.33,896.92
592.65,444.43
476.02,178.89
268.53,641.26
995.29,125.49
876.24,271.59
981.17,421.7
552.53,234.3
870.95,812.69
244.08,65.1
550.36,82.01
341.26,294.69
673.4,841.1
160.38,396.69
207.85,617.92
879.14,621.56
822.58,78.03
916.37,283.1
152.72,510.87
750.37,477.23
239.24,604.83
641.33,738.66
961.66,73.09
309.99,806.13
846.33,827.45
772.3,461.59
579.96,493.97
381.11,413.59
404.66,659.6
734.88,164.7
436.78,311.49
52.33,590.63
886.33,211.79
714.01,960.64
877.19,685.96
804.16,606.9
179.63,970.28
172.04,661.34
491.6,791.93
137.41,903.56
909.76,727.13
998.57,584.71
56.79,665.03
20.65,624.81
351.66,527.21
826.32,289.98
857.16,30.17
770.58,918.26
774.01,63.73
175.1,492.43
936.88,657.36
292.4,435.43
834.5,310.21
1000.72,187.98
115.53,93.76
844.15,212.56
659.54,982.9
344.83,602.55
540.96,355.16
706.81,723.54
182.33,368.89
485.67,773.42
541.64,972.39
49.23,223.28
391.29,40.95
423.73,522.75
417.84,282.84
69.42,723.72
83.56,628.66
500.61,174.04
758.11,358.37
564.86,77.12
955.03,345.57
603.6,800.35
190.87,990.05
527.23,286.43
630.82,956.18
722.19,37.83
506.08,699.1
638.92,474.34
347.26,83.44
839.05,637.09
951.81,89.14
425.11,500.97
267.77,544.19
986.91,35.41
912.74,553.61
149.45,998.1
87.37,27.65
139.53,268.48
506.33,539.98
552.47,74.29
664.35,152.4
903.53,225.19
485.47,268.44
17.19,475.27
682.06,198.47
526.56,707.31
753.46,926.33
567.38,269.12
29.07,332.84
608.5,995.21
236.13,617.52
629.24,93.61
391.64,277.94
546.74,759.75
424.93,633.63
395.92,749.76
