a,b
863.52,460.92
374.92,809.65
962.33,676.54
719.28,640.65
66.49,640.6
821.76,567.55
530.23,442.06
322.34,340.51
390.07,721.57
557.4,836.69
23.17,294.56
907.76,744.22
323.77,134.55
205.96,889.18
85.53,975.39
226.36,351.4
819.82,283.02
454.42,938.8
226.75,969.73
417.74,650.76
595.04,486
77.95,932.69
964.65,893.5
111.84,467.47
779.12,104.41
426.53,13.17
280.55,109.96
115.53,663.9
557.98,722.02
136.11,239.08
698.1,469.88
305.64,313.19
8.64,104.01
52.44,667.02
996.91,239.52
402.73,890.46
478.31,713.47
349.84,418.29
937.03,244.11
581.6,707.97
14.35,654.57
174.72,314.94
764.69,118.72
425.56,618.26
789.15,157.35
3.99,830.14
253.37,682.13
445.16,831.46
332.14,588.13
665.86,413.75
682.57,126.24
770.05,37.28
707.86,172.56
414.99,953.35
286.37,975.25
937.45,269.7
910,32.13
168.7,547.35
626.71,212.97
228.75,409.34
856.34,321.02
83.2,581.24
255,305.56
884.13,13.52
970.2,957.94
398.11,588.49
757.31,328.64
802.39,919.38
489.71,478.11
565.65,113.61
53.04,627.1
730,193.27
881.46,197.83
694.53,253.39
19.5,51.6
178.29,652.49
183.54,180.47
317.47,533.67
495.72,280.02
934.07,946.11
445.3,608.43
973.16,618.64
632.24,386.54
882.7,573
991.2,76.21
230.46,384.93
758.42,285.82
989.86,608.82
407.32,987.57
106.77,965.6
292.54,572.25
375.62,370.83
418.78,95.85
717.2,350.24
233.4,459.33
575.23,999.8
285.27,749.44
84.24,854.41
720.91,203.88
106.43,51.73
794.84,592.41
979.16,782.85
98.36,122.25
482.01,533.34
133.5,505.89
116.47,173.22
133.48,879.08
254.13,671.99
254.85,327.1
574.11,806.67
115.45,20.75
226.73,625.51
189.72,599.52
255.05,241.4
712.32,924.06
917.26,920.26
387.23,923.57
621.72,543.68
100.39,783.25
677.43,954.65
392.14,813.44
167.66,102.52
711.7,858.5
943.41,346.79
224.07,955.05
506.77,822.9
735.35,145.08
613.34,76.55
679.78,688.1
933,409.98
495.37,139.1
793.98,450.66
74,702.82
752.48,537.7
534.84,767.6
948.55,853.04
468.42,379.36
355.02,880.28
673.63,38.25
630.55,472.16
67.19,340.07
622.7,219.3
196.23,763.65
870.29,97.28
308.66,431.37
71.28,99.95
532.73,862.28
61,578.4
851.4,592.85
685.17,755.94
985.58,567.91
787.01,313.63
442.42,637.43
158.78,46.78
47.33,973.76
251.32,253.24
473.45,441.52
391.99,30.69
498.27,620.96
57.05,105.33
124.61,862.71
403.91,164.32
206.93,530.69
792.82,894.72
795.98,817.56
414.01,699.78
770.06,779.88
804.27,472.63
641.35,843.99
942.72,36.59
146.11,303.55
703.27,637.82
861.88,515.72
395.2,298.74
580.7,825.36
497.99,912
535.64,65.95
208.53,735.75
112.07,174.46
222.12,35.57
934.29,676.03
403.88,280.42
918.24,486.71
141.19,712.37
802.6,964.91
939.22,478.69
752.19,555.75
29.51,622.46
768.15,876.19
425.41,881.7
143.58,497.41
462.31,676.1
900.2,709.49
621.96,265.84
930.61,824.57
512.45,301.26
596.76,693.72
209.42,131.95
361.31,448
194.18,172.74
401.47,609.89
79.23,624.61
