a,b
989.03,872.96
417.26,668.52
769.84,545.57
137.69,701.72
797.9,861.76
480.63,705.79
600.16,22.95
162.66,957.9
558.27,451.69
569.14,6.98
852.44,596.11
836.3,698.57
191.74,166.55
340.61,674.81
181.03,882.65
263.56,648.32
294.54,157.93
577.25,916.24
288.09,267.58
554.19,634.27
675.82,428.47
325.41,675.86
496.85,180.35
832.87,351.94
20.37,177.64
868.28,235.56
31.83,316.44
75.38,79.05
631.92,996.05
72.29,641.87
18.52,263.94
892.63,667.71
203,948.74
653.24,374.99
830.5,418.44
4.41,628.59
721.7,627
292.33,712.5
510.5,378.02
392.83,366.02
526.87,390.12
527.83,550.63
345.28,29.75
351.27,817.67
971.36,695.54
825.98,228.14
787.87,407.59
64.68,537.14
848.01,55.98
998.57,118.96
870.97,390.93
318.82,609.41
669.48,492.37
15.02,40.57
74.83,635.93
396.35,114.48
477.42,831.12
611.32,86.54
202.7,943.61
322.78,974.23
587.15,301.86
980.66,111.24
645.13,606.84
173.76,551.65
83.36,662.39
473.52,106.28
687.24,116.48
361.07,642.21
266.65,987.07
208.5,229.16
812.96,257.2
21.74,232.7
365.66,912.3
469.01,52.65
161.54,822.88
373.25,384.21
487.36,347.07
513.62,857.3
332.82,808.33
570.86,393.49
448.73,493.33
16.11,2.22
306.45,786.22
168.24,158.51
895.82,767.64
252.05,838.76
635.46,462.67
667.15,965.16
859.55,196
959.59,560.97
747.29,2.36
553.65,631.88
202.74,483.17
728.45,982.97
53.7,692.16
897.53,446.3
784.74,727.95
813.66,223.07
275.78,997.02
87.35,304.09
674.15,907.3
92.15,632.92
965.86,766.31
774.41,587.02
5.15,969.15
742.17,52.53
118.31,715.97
915.34,175.3
490.4,25.85
149.93,248.91
201.67,256.74
137.86,612.78
166.1,832.79
506.86,604.82
971.1,414.68
290.9,930.58
466.68,872.54
382.7,597.07
716.36,459.94
243.86,944.4
693.1,854.12
411.67,277.57
633.52,455.5
650.65,875.05
573.45,29.13
28.64,613.53
215.04,86.66
998.29,309.38
195.43,46.65
521.73,664.16
42.73,850.84
724.39,517.97
301.57,788.96
660.3,860.46
241.34,438.93
110.87,904.04
172.53,924.65
693.29,279.96
823.32,514.57
948.84,3.71
332.08,219.53
819.79,561.37
217.63,742.33
468.65,610.93
629.88,552.17
164.39,441.89
71.28,469.44
583.45,385.39
816.21,32.57
686.07,589.23
989.01,896.64
936.95,170.19
747.74,495.19
932.02,542.88
360.93,930.12
935,791.58
567.72,774.15
348.2,396.3
218.83,316.08
552.26,400.49
308.97,852.58
802.65,33.01
285.62,142.15
923.38,253.61
620.25,263.75
155.94,693.3
192.41,520.94
187.33,707.85
980.12,364.35
379.56,306.14
66.77,650.1
648.74,474.55
737.45,612.15
769.33,884.75
573.06,987.42
58.53,254.59
531.68,91.1
557.61,605.83
63.03,538.1
753.34,566.79
164.18,300.6
727.56,434.36
489.35,589.17
50.85,448.73
320.05,76.03
90.52,956.13
303.49,332.73
538.1,587.47
217.86,142.24
185.51,636.22
532.92,895.77
94.18,619.89
442.91,149.69
371.29,316.77
674.66,199.71
937.05,791.71
421.08,18.75
520.02,628.94
432.15,184.98
588.98,859.94
589.6,786.47
470.88,122.1
650.77,203.04
218.56,467.54
296.68,325.58
547.91,240.59
476.14,670.14
645.89,96.6
891.99,212.17
349.03,881.41
276.89,112.81
965.42,710.43
165.03,495.16
679.89,416.34
259.2,793.86
475.79,717.44
89.82,942.3
211.52,269.28
307.51,293.49
139.72,374.1
306.79,852.1
184.89,993.31
861.57,412.02
54.81,646.94
329.19,638.92
601.64,97.49
747.72,235.79
555.73,5.95
827.52,901.57
762.28,474.78
463.27,595.11
945.82,895.26
601.5,288.34
227.9,936.01
3.83,200.66
370.73,384.87
423.21,437.47
270.11,905.59
128.07,250.6
377.53,69.34
559.03,779.94
286.7,273.16
398.01,585
658.49,271.1
704.86,908.69
732.1,488.02
822.16,61.36
870.82,488.99
114.51,359.9
738.85,643.38
187.88,915.6
507.81,287.55
5.23,559.87
427.24,835.26
144.04,270.48
968.87,291.7
740.58,807.18
983.56,477.35
690.79,228.74
182.89,955.13
457.49,179.08
621.12,838.89
920.33,358.95
589.72,67.61
121.28,226.21
429.26,23.15
408.29,340.53
870.21,807.34
251.46,703.22
317.12,637.29
728.1,3.15
87.32,267.54
233.46,708.01
4.95,753.7
246.8,159.93
615.93,915.3
383.4,424.75
49.15,304.12
575.87,940.3
380.7,507.49
62.14,819.04
144.02,22.87
938.24,19.45
903.88,843.36
729.66,372.25
402.62,400.84
60.9,703.85
266.39,375.54
241.69,881.38
125.82,26.7
801.46,902.21
264.11,257.56
224.41,565.68
27.98,505.39
528.35,453.65
10.56,627.27
48.33,1.55
807.01,915.23
472.71,301.27
113.06,359.73
661.83,210.41
711.05,861.73
361.7,604.53
344.39,633.39
623.69,598.07
62.55,884.06
382.23,601.18
292.12,229.14
782.44,995.75
314.57,821.64
585.43,334.03
699.45,225.41
69.55,42.62
326.11,383.33
912.21,394.18
147.05,793.51
924.3,665.61
385.42,919.31
286.12,318.22
847.64,853.92
108.85,804.1
370.91,664.73
984.48,318.49
146.95,18.76
296.85,674.2
982.83,396.42
203.38,678.07
441.08,244.07
558.56,640.99
72.14,976.95
734.18,241.05
244.25,124.43
370.93,281.58
147.19,453.96
878.46,727.42
279.43,266.75
479.68,574.82
304.5,363.69
694.65,22.61
161.7,443.7
610.43,43.29
475.63,792.85
357.05,210.3
782.83,714.6
873.99,18.77
767.83,578.35
180.96,378.18
987.42,201.36
626.26,693.94
697.14,190.27
787.35,556.39
534.51,845.38
153.85,812.39
286.95,327.1
11.09,251.95
789.04,688.73
914.84,853.94
915.41,717.26
310.95,99.46
383.43,239.1
695.4,525.56
283.69,566.41
762.39,451.72
667.39,466.59
899.26,691.58
26.35,768.89
998.03,404.3
200.7,814.44
226.62,157.15
1.9,30.31
625.66,251.6
221.91,29.92
824.39,299.92
842.02,698.72
254.23,402.89
524.98,862.31
381.17,353.88
986.06,169.8
673.89,834.5
772.68,903.74
853.7,369.54
314.06,855.5
372.74,264.54
228.51,317.35
505.22,227.21
346.68,899.76
772.24,931.78
994.56,943.11
55.42,359.49
730.51,255
49.55,955.76
34.33,320.1
250.76,158.07
650.06,371.63
273.73,507.91
356.89,344.3
512.62,776.57
790.96,954.59
837.99,426.69
909.5,877.7
242.45,997.68
43.68,851.8
842.68,119.24
779.21,470.04
62.43,410.8
60.62,459.09
395.97,56.46
397.99,223.4
185.72,170.54
291.4,452.54
393.88,143.33
287.92,300.08
391.64,563.2
763.46,864.15
285.85,934.56
655.53,625.23
744.77,486.98
910.79,561.17
280.35,831.6
807.95,420.66
182.3,664.76
750.41,980.58
677.3,251.4
493.75,732.81
946.78,875.46
707.19,3.31
201.9,926.7
41.37,842.49
956.02,189.2
753.95,102.1
706.84,284.59
561.24,196.75
929.38,898.23
552.98,883.22
348.46,716.27
805.71,633.39
504.97,356.61
350.43,616.81
725.99,627.94
507.31,948.18
707.05,425.27
310.32,930.23
884.8,937.9
982.27,622.3
21.55,40.23
473.36,256.94
462.33,592.27
247.41,948.63
366.17,987.32
132.61,610.94
469.24,637.83
230.77,78.03
195.02,124.53
937.3,73.33
751.98,287.46
411.21,448.24
509.32,367.83
714.94,288.33
543.27,94.3
362.23,938.41
790.18,979.74
796.01,903.28
381.27,586.77
822.13,256.29
276.59,470.51
764.89,780.48
683.52,982.69
253.07,301.86
677.38,574.2
747.48,88.23
2.53,96.63
561.43,174.85
59.88,458.37
763.62,89.52
466.26,127.06
848.89,206.51
464.98,962.3
443.8,113.02
1.22,397.08
385.62,162.49
846.4,490.62
233.84,262.29
221.88,556.7
12.57,962.16
522.58,337.81
985.74,275.64
487.92,563.85
101.24,376.76
244.7,16.51
214.74,638
124.74,690.79
718.55,459.53
834.5,318.7
440.55,895.06
165.96,949.59
516.25,520.45
591.6,964.63
1.16,795.52
449.44,377
243.48,739.12
424.05,47.41
826.24,714.22
381.44,748.36
216.22,950.14
897.5,52.56
