a,b
727.46,845.8
174.26,211.92
123.34,773.8
348.31,467.75
21,754.01
925.61,315.43
685.69,452.69
528.24,760.01
178.5,86.38
568.36,872.49
434.57,735.01
981.02,652.97
32.38,560.73
417.57,566.93
460.39,777.1
21.03,591.34
971.5,733.15
541.24,336.3
126.86,408.5
62.04,225.18
474.71,720.36
490.58,242.16
954.56,877.79
266.41,506.71
340.73,761.21
508.92,596.91
834.36,249.27
285.87,99.76
869.42,377.92
640.67,227.21
851.74,641.98
556.31,490.63
775.29,150.93
342.83,99.14
232.79,337.88
15.15,85.77
149.86,819.93
127.64,88.29
466.43,86.03
831.49,79.31
855.15,274.28
365.96,297.3
788.33,655.24
796.1,989.33
21.49,42.23
9.71,461.91
551.13,519.52
718.02,851.05
394.42,582.19
238.83,256.85
780.18,931.07
262.86,21.19
213.26,486.01
643.37,918.21
43.27,926.73
548.5,658.92
430.05,223.49
483.99,191.99
90.98,216.57
865.16,159.58
779.84,971.28
165.55,332.52
352.61,656.52
403,232.27
538.75,119.52
883.66,802.99
421.75,473.26
438.21,418.75
969.91,429.65
25.34,456.08
950.38,8.85
959.64,748.45
621.68,262.3
942.83,303.88
929.64,402.65
805.59,491.95
181.1,355.39
737.15,433.46
300.61,646.89
892.03,659.23
273.96,194.14
384.31,919.19
158.71,216.34
45.67,966.39
183.36,532.2
670.64,963.05
342.51,604.58
12.96,247.77
117.33,24.76
496.27,905.61
770.6,726.71
376.46,123.81
51.97,807.22
865.48,50.32
206.05,483.95
512.67,78.78
723.43,406.96
772.19,91.31
352.75,164.07
633.9,220.19
336.85,106.26
631.54,136.87
392.63,427.97
586.75,127.35
990.77,315.3
905.6,849.05
783.2,687.01
707.94,51.49
939.9,575.58
490.49,989.9
562.45,877.52
342.72,348.99
513.08,194.85
739.28,384.39
463.32,67.5
645.14,868.42
313.92,628.22
215.23,888.9
669.91,1.87
279.12,749.86
693.93,518.65
854.03,821.28
623.1,560.57
302.12,4.05
510.02,727.97
176.94,7.16
631.68,351.2
663.19,771.55
141.37,176.09
429.69,746.95
806.2,776.12
727.63,27.41
357.75,230.78
800.2,807.48
651.1,516.94
607.84,916.54
179.52,811.97
324.17,494.45
91.35,6.89
890.96,696.56
713.44,985.8
579.8,460.32
605.71,975.47
365.74,528.05
823.33,384.13
506.67,433.64
789.02,709.09
764.49,760.32
368.29,98.53
483.2,424.05
126.36,719.54
646.84,293.06
380.95,528.04
72.07,690.5
944.75,509.03
695.11,719.47
483.54,201.06
737.93,389.38
110.48,693.93
726.54,166.49
89.69,227.36
82.83,311.64
169.99,434.18
244.34,366.57
649.78,347.05
755.25,967.12
655.26,558.88
515.27,967.8
801.08,627.96
403.43,384.18
347.69,358.57
754.21,97.48
110.13,727.8
283.35,723.73
115.46,31.98
830.52,526.48
259.39,627.2
773.83,374.59
547.12,648.41
333.16,975.27
698.67,364.68
150.2,452.68
537.86,774.96
194.33,535.77
929.1,406.18
117.54,396.92
294.33,227.05
927.31,191.48
915.82,325.3
149.63,107.54
929.76,646.02
908.45,630.1
829.93,658.96
311.63,734.26
738.35,120.11
626.66,317.43
998.71,633.33
381.91,726.47
815.51,653.34
332.9,560.55
64.02,130.93
1.41,263.07
384.3,829.38
77.86,508.88
486.24,21.68
512.73,370.15
956.38,838.56
366.5,960.19
586.38,550.41
557.42,573.77
502.32,573.07
183.79,772.81
55.08,250.45
658.62,910.14
973.25,815.59
734.7,749.3
877.25,246.2
453.84,146.84
352.46,964.26
678.35,948.32
871.61,977.74
948.75,527.97
115.13,177.24
451.2,114.37
580.37,351.15
998.09,670.41
100.69,730.32
828.59,595.58
73.46,359.21
949.65,928.66
324.1,486.51
323.71,573.77
871.62,520.13
941.27,31.02
938.75,853.64
417.57,397.54
438.22,912.92
733.39,821.26
921.91,512.73
795.57,299.03
465.05,943.6
649.43,914.84
738.05,884.82
41.34,687.8
143.44,58.96
853.67,19.55
690.89,702.51
49.53,128.99
623.78,501.46
277.07,125.97
972.48,928.27
754.85,303.44
611.17,40.6
924.8,945.43
98.55,910.74
566.58,656.73
201.28,486.19
670.7,325.05
974.35,72.62
340.59,417.36
170.47,43.57
147.07,789.16
173.78,216.42
413.37,954.73
369.54,472.65
207.65,507.86
140.66,975.21
88.64,346.65
983.92,567.25
764.85,195.33
906.53,961.11
195.4,663.89
429.23,667.55
914.29,707.31
472.56,244.73
339.71,921.35
701.98,92
371.45,689.82
992.92,119.16
790.1,91.1
819.43,565.62
714.79,225.47
228.71,428.09
234.09,622.35
191.1,268.29
600.82,103.06
83.96,902.8
72.65,97.84
542.96,374.4
496.39,146.68
622.57,597.44
263.51,985.86
988.93,344.27
874.5,974.35
999.99,892.23
887.75,970.39
400.05,798.99
362.6,196.12
139.29,578.07
57.47,786.76
327.73,961.38
481.05,719.09
822.56,995.09
547.96,760.74
989.2,617.67
967.67,630.98
689.54,460.34
16.35,225.97
146.51,680.2
247.68,835.11
165.15,356.3
997.56,993.04
296.22,165.93
884.33,805.38
188.81,4.95
551.33,374.21
129.86,701.47
813.65,875.01
560.07,771.45
305.08,833.2
374.13,370.86
968.13,49.64
218.15,254.12
376.81,659.16
75.05,762.9
206.86,26.18
381.13,147.13
330.76,597.04
599.36,140.85
693.95,580.13
444.16,492.77
173.27,361.1
14.97,118.34
199.51,192.4
497.75,739.94
999.11,762.38
293.39,342.12
