a,b
650.75,323.76
75.04,590.73
814.4,834.35
32.19,523.2
299.93,947.48
937.29,517
826.32,766.72
488.24,421.88
419.09,458.29
297.7,884.09
753.49,25.87
103.06,731.44
432.76,12.45
509.63,975.05
336.8,581.94
397.76,70.01
976.33,40.54
274.16,658.61
732.66,242.09
923.73,599.57
730.15,971.8
872.68,13.94
169.88,522.13
939.49,375.61
959.8,860.2
934.42,817.68
132.09,341.6
283.94,662.89
337.21,433.53
286.08,917.16
39.45,483.8
644.17,834.03
154.73,257.62
363.13,951.9
338.8,411.04
990.38,872.71
137.91,149.53
58.9,625.53
858.93,832.22
298.75,822.97
333.78,786.54
597.01,644.98
660.45,702.55
483.37,162.25
325.34,350.35
677.5,102.01
68.08,160
634.75,522.67
646.62,970.83
177.88,639.44
696.36,932.07
40.23,677.18
336.59,550.7
375.97,365.42
209.5,454.96
609.88,328.14
205.86,299.59
9.51,838.08
218.94,404
653.46,325.88
806.82,338.62
913.93,294.51
487.97,352.85
321.43,970.44
757.22,433.52
4.13,841.46
269.49,980.98
438.99,752.87
742.41,832.19
556.6,103.06
476.3,815.09
734.83,152.46
190.82,699.61
283.41,842.09
17.71,573.52
420.86,473.56
317.12,278.68
380.2,956.5
407.2,448.24
189.51,442.08
332.07,234.46
700.25,484.87
286.53,238.54
850.53,928.05
175.95,631.05
807.82,251.96
508.33,646.1
870.61,362.01
182.63,7.5
486.51,70.25
457.39,684.4
253.3,1.38
522.56,809.81
125.82,36.29
229.09,9.52
233.4,299.3
756.32,592.06
30.93,159.49
708.16,336.9
589.41,238.48
813.99,45.69
271.42,849.22
692.57,976.36
526.75,653.68
403.37,292.94
419.99,144.6
440.38,720.7
7.61,553.3
221.83,971.9
977.22,6.93
255.43,289.8
244.29,132.03
70.36,657.29
324.66,354.23
237.44,621.67
356.83,597.74
549.77,43.59
688.77,959.34
813.59,796.65
101.29,52.99
926,203.18
323.06,733
516.06,827.63
890.69,565.15
347.32,471.75
662.23,706.92
892.89,125.45
380.59,320.6
979.13,550.97
542.05,421.73
757.53,499.9
280.46,534.11
627.84,207.39
978.56,824.38
966,290.21
886.42,750.82
422.38,754.21
711.44,170.9
455.26,742.36
275.53,741.04
349.13,532.56
801,637.65
230.5,991.73
422.71,363.3
277.94,9.3
844.73,213.86
597.61,800.08
45.5,569.85
702,648.65
918.05,365.76
264.04,938.39
7.76,769.07
954.03,581.15
645.78,217.54
670.18,528.36
514.09,983.76
56.52,198.22
952.05,792.85
186.64,464.23
949.89,802.81
957.75,513.23
879.05,222.14
749.9,643.77
481.11,609.32
338.08,857.28
848.95,125.98
11.39,249.79
907.84,417.57
673.61,611.8
249.57,548.22
249.84,426.85
306.9,853.5
331.7,449.85
370.17,258.9
80.71,847.61
983.95,680.16
971.78,86.11
74.93,327.02
243.71,295.54
861.98,396.48
695.91,829.97
427.15,811.03
237.22,575.36
27.18,773.24
497.63,994.44
74.31,388.12
188.39,97.5
309.69,25.96
905.54,655.87
644.12,89.09
259.25,265.21
998.26,723.12
283.68,920.09
956.25,34.56
669.06,209.03
229.79,187.46
97.12,700.64
314.06,93.31
350.8,885.02
567.08,465.43
628.01,296.3
318.53,631.67
257.43,635.2
767.54,556.67
601.67,424.71
586.01,958.22
921.08,692.34
418.49,713.57
900.66,202.5
194.78,41.27
769.11,349.77
