a,b
201.6,137.32
125.22,632.7
599.04,720.89
940.67,782.12
203.33,62.89
290.14,64.84
772.34,400.18
748.93,554.54
566.1,590.23
567.12,320.16
127.48,211.51
152.47,180.83
385.76,989.76
270.3,165.93
73.57,629.25
866.66,937.42
663.68,806.26
60.11,413.8
333.63,214.65
509.9,786.93
794.84,90.62
52.7,464.61
305.09,550.71
85.24,895.98
474.98,115.36
907.79,623.43
405.98,945.18
701.19,564.33
260.86,112.94
354.18,219.45
804.74,714.4
14.72,938.53
403.55,55.61
47.76,201.12
877.24,771.46
707.59,417.44
430.7,166.98
159.1,583.36
32.24,101.7
45.06,97.73
96.92,588.71
367.22,418.1
97.04,30.52
38.91,964.29
925.08,427.19
724.29,435.47
52.69,920.23
391.39,652.01
53.88,856.01
354.63,586.89
540.5,85.13
679.1,301.35
868.27,968.3
676.54,885.83
526.09,895.43
453.19,790.82
877.03,224.26
65.55,730.95
959.15,40.46
293.84,491.52
393.73,967.37
799.93,987.74
989.73,612.92
341.43,875.02
462.56,377.6
250.99,881
671.72,858.79
940.69,233.63
516.92,955.47
959.6,651.97
990.98,959.39
331.51,133.41
700.93,579.65
945.9,377.23
297.57,214.1
405.71,191.72
634.78,394.53
813.81,531.57
458.21,579.67
102.83,50.03
880.32,148.29
121.36,201.3
805.33,734.49
958.88,68.82
588.23,133.39
762.81,28.86
1.67,511.32
731.88,798.29
202.39,881.78
327.93,438.51
887.36,983.55
764.69,605.41
165.43,523.38
554.98,284.41
198.25,684.94
698.05,680.15
334.9,614.43
197.01,560.6
912.44,831.91
252.04,541.04
545.87,175.46
792.49,757.1
384.09,399.92
932.87,951.73
869.76,122.41
802.08,912.89
378.46,308.01
683.35,266.35
447.32,165.45
980.33,232.96
561.73,232.11
125.17,524.56
665.44,882.99
63.19,64.33
351.71,593.04
791.76,377.98
374.6,382.64
214.61,883.95
119.51,725.53
913.79,797.09
366.6,684.46
882.85,994.15
233.8,49.05
228.34,754.99
255.01,557.13
304.91,703.22
952.63,731.87
280.85,537.85
325.82,934.43
363.68,510.75
366.24,480.51
477.81,657.81
938.36,345.42
632.35,133.19
547.77,699.73
150.53,328.26
609.62,476.76
923.03,824.12
930.85,865.19
519.25,249.93
735.47,475.27
142.82,286.92
983.51,748.19
204.28,591.33
759.65,766.43
471.92,933.52
551.55,732.08
733.05,994.09
230.28,352.6
262.84,402.49
81.16,859.8
323.01,985.39
867.39,506.14
917.98,218.44
814.15,822.31
237.5,946.1
237.83,817.12
506.8,553.22
980.22,95.66
742.42,846.76
671.52,420.62
626.45,325.44
821.32,831.81
42.21,413
900.82,723.66
84.2,23.71
213.88,183.17
483.89,850.47
967.99,470.52
75.82,110.41
986.48,651.36
968,176.35
603.54,407.68
577.9,722.53
319.08,542.5
852.3,938.39
589.28,2.53
432.44,811.77
82,49.03
652.57,902.38
998.24,595.71
901.45,35.81
457.64,120.75
438.33,913.82
269.26,371.72
944.51,599.21
908.86,932.6
574.39,803.4
895.62,915.7
690.15,696.94
345.69,566.59
366.28,682.83
492.11,837.34
820.03,451.53
423.59,476.22
504.48,180.93
520.24,958.2
143.19,234.45
182.79,815.7
973.77,400.11
90.32,167.71
779.11,998.83
31.76,451.7
912.46,183.31
482.2,429.83
367.33,809.27
31.1,79.36
853.19,814.28
196.37,594.75
898.09,298.24
627.78,290.02
867.39,778.42
534.59,390.57
920.68,281.47
786,695.54
834.08,412.65
516.08,226.81
923.75,832.59
661.02,917.43
572.86,920.62
772.87,177.13
319.98,136.09
484.59,31.17
660.39,510.97
553.42,195.96
638.6,980.72
71.17,937.98
642.03,334.32
670.54,232.27
11.41,580.99
252.67,115.45
59.17,157.16
208.37,271.6
678.56,862.43
706.34,453.92
999.07,663.99
877.53,601.79
414.56,796.75
685.37,493.82
532.91,598.04
552.9,632.33
479.08,40.23
429.42,577.65
207.67,568.19
180.08,142.89
736.93,724.92
152.67,848.97
61.65,422.04
318.45,364.84
430.23,327.05
164.63,132.37
742.21,39.26
572.21,384.78
201.84,427.34
918.65,734.29
750.74,257.6
731.94,41.25
241.57,182.54
492.42,231.47
889.49,85.49
156.78,292.95
420.12,172.39
108.05,170.9
533.62,501.92
830.02,33.25
6.4,345.91
615.76,757.22
637.94,180.76
154.55,528.67
270.42,440.95
942.69,484.49
228.29,778.87
171.36,510.61
912.66,478.33
478.45,313.19
447.14,525.96
588.47,531.83
913.61,805.9
489.29,495.41
146.47,359.39
864.78,209.61
121.84,256.1
571.73,57.15
157.65,691.96
682.25,876.93
794.01,444.33
862.95,648.35
805.49,813.12
425.44,243.07
144.32,537.16
52.35,430.29
786.71,829.43
658.89,292.14
901.67,927.75
29.41,238.73
295.31,860.34
66.57,224.32
984.7,887.25
826.19,319.54
254.2,347.09
515.61,58.88
162.16,639.08
651.61,859.99
952.46,194.68
564.89,982.35
865.24,480.72
916.51,255.4
783.03,74.2
780.14,343.8
456.89,915.19
808.62,459.23
798.56,888.32
799.69,606.2
813.58,371.64
253.05,460.65
136.04,333.75
434.25,649.15
289.4,183.54
755.4,83
712.16,392.38
56.49,845.66
850.83,376.5
981.9,105.53
420.23,908.39
12.2,600.87
196.28,501.78
91.98,933.31
803.17,584.9
756.22,986.99
921.21,500.92
499.1,92.96
507.25,362.11
695.56,988.21
262.69,638.54
127.85,378.97
834.44,517.87
972.77,616.66
334.92,926.21
741.28,51.56
255.09,177.64
959.37,701.12
634.79,907.01
766.04,215.19
653.45,925.98
945.88,598.69
961.38,788.49
158.49,493.4
381.15,390.64
68.69,989.78
343.93,51.05
91.56,32.25
912.81,151.87
994.66,171.19
222.66,862.35
647.77,815.72
542.83,665.4
466,201.67
72.8,342.78
353.03,604.33
932.4,394.25
858.79,477.84
940.75,719.63
62.78,376.85
536.04,458.15
500.76,934.13
834.9,949.73
646.35,966.5
234.64,924.23
174.83,323.86
592.02,85.15
986.1,994.16
397.22,380.29
65.31,247.87
526.27,449.71
73.69,759.21
42.39,638.66
371.67,2.5
306.46,635.8
107.27,846.27
474.83,50.42
487.08,840.67
837.67,986.1
392.28,195.83
307.28,958.06
350.82,631.13
334.94,441.75
948.39,312.28
596.29,339.83
734.68,21.32
195.31,879.5
235.33,405.03
648.39,870.45
799.52,556.04
657.66,220.81
805.6,491.8
402.41,13.64
666.93,138.87
513.9,543.96
595.13,567.33
310.69,726.03
436.6,510.96
279.13,558.09
278.02,703.47
39.25,768.05
278.02,438.81
106.18,159.46
445.86,578.32
528.85,144.11
229.55,622.66
576.67,520.43
366.66,412.78
39.07,689.31
203.02,574.57
635.61,892.54
677.65,836.63
574.99,38.05
653.43,607.69
163.59,121.57
39.66,416.56
320.81,408.2
896.66,958.21
585.38,500.17
825.52,984.18
650.3,709.03
70.31,516.15
912.65,106.12
418.81,500.73
406.38,164.74
650.97,263.6
416.09,164.38
280.29,566.71
787.95,321.38
174.04,668.94
479.25,732.17
666.74,96.92
848.86,476.1
370.74,859.46
179.82,590.33
925.62,252.19
435.15,246.37
364.68,720.37
330.34,944.72
725.51,753.91
502.9,850.64
716.82,475.24
838.04,183.01
358.11,629.54
133.17,971.82
142.29,92.29
233.33,714.18
104.63,985.3
945.44,424.47
743.37,237.28
595.55,929.88
348.29,252.64
98.52,350.87
626.98,13.59
283.94,928.57
869.98,6.63
380.94,92.75
379.76,41.14
463.19,292.57
643.49,300.01
237.79,475.61
517.71,120.07
768.41,837.21
447.34,216.1
858.04,449.96
147.4,275.05
888.51,422.6
269.58,419.28
178.35,532.18
381.17,838.49
999.85,608.68
322.75,946.64
439.65,138.7
943.52,994.35
114.96,550.28
214.95,920.22
74.93,977.08
747.53,255.82
373.39,806.57
360.68,123.99
572.23,863.51
191.88,444.33
113.11,573.39
58.45,732
183.39,397.13
654.53,873.15
124.05,521.24
223.2,808.46
327.1,293.06
991.83,678.67
951.86,676.6
110.72,268.27
133.89,884
623.13,696.35
282.73,654.63
333.43,961.71
517.69,948.5
73.36,40.52
324.3,26.75
59.91,837.24
323.17,682.7
882.02,851.38
918.74,576.8
717.25,594.93
290.93,561.84
538.69,147.4
237.67,554.88
219.72,727.43
587.61,705.18
