a,b
63.23,217.09
868.17,933.82
486.93,72.68
962.43,934.95
415.46,380.73
836.37,507.28
262.04,513.68
131.92,412
983.83,980.2
98.88,593.09
608.76,23.12
134.82,950.84
520.55,447.29
487.24,380.34
450.22,777.43
120.33,651.49
553.65,766.3
904.79,162.96
283.33,323.35
317.14,521.31
619.24,996.55
471.52,486.23
913.22,580.21
795.48,98.49
711.55,752.34
952.65,920.95
307.24,956.31
993.06,810.08
549.71,406.29
951.91,196.96
833.32,453.93
82.21,224.81
670.72,499.76
471.75,67.12
617.98,427.22
181.93,749.8
503.74,392.21
858.8,689.64
242.45,526.33
116.76,602.07
670.6,446.55
992.77,713.2
866.24,122.34
891.97,332.06
779.43,778.04
196.14,415.95
133.63,958.83
291.04,790.07
587.3,992.31
315.77,928.05
738.2,329.12
924.84,754.43
679.05,990.8
755.19,378.58
692.11,102.99
717.73,238.76
879.57,396.48
145.12,745.21
977.38,890.47
272.6,976.43
745.56,77.48
58.01,885.77
354.81,357.55
596.15,172.73
859.34,900.32
518.39,859.01
686.89,892.99
76.82,97.88
847.71,561.42
316.56,299.71
693.62,556.75
278.09,332.47
892.94,324.03
162.33,764.76
828.65,250.4
18.65,134.71
892.89,89.74
374.6,975.08
936.01,323.71
340.71,388.48
640.25,363.77
875.41,949.26
793.8,905.86
696.74,608.95
768.74,170.48
116.16,242.09
869.55,614.74
442.38,363.67
373.1,200.07
526.83,434.45
626.12,633.61
310.53,365.51
614.6,832.06
121.71,581.74
37.57,44.87
489.01,923.5
346.18,75.54
49.58,162.59
262.78,268.85
772.95,155.6
216.21,114.3
250.06,789.56
270.52,426.66
763.92,417.23
803.42,237.36
820.94,856.62
344.53,565.99
631.35,215.75
688.41,764.97
232.48,18.21
103.9,698.81
180.63,726.46
402.92,610.82
107.6,48.85
352.6,123.31
905.15,616.04
789.91,766.56
725.8,611.29
875.93,760.24
174.42,261.14
673.83,381.53
998.55,480.31
638.68,765.12
494.18,542.49
211.73,797.24
12.16,47.59
912.65,164.74
978.74,92.11
182.1,360.69
160.23,884.97
767.78,569.8
380.5,378.06
124.49,975.44
472.59,106.76
294.16,294.28
53.92,131.64
94.39,922
967.68,325.56
413.15,289.43
380.59,793.42
904.2,26.36
531.28,270.31
733,964.24
186.49,19.55
539.23,78.56
592.87,641.33
851.85,333.73
803.98,390.74
977.6,566.21
533.58,401.05
560.01,762.8
708.38,343.17
305.49,590.38
518.23,982.17
275.67,367.03
181.64,927.67
482.41,194.4
595.68,553.6
792.8,42.39
687.92,793
703.89,537.56
168.5,868.43
425.37,87.77
871.06,799.31
667.83,405.81
393.58,866.48
902.37,953.71
444.81,166.64
952.72,406.38
554.44,63.38
511.65,118.61
115.14,931.44
700.66,471.09
366.32,336.64
385.78,262.69
621.62,864.11
899.63,67.46
999.62,66.74
595.16,211.29
173.37,909
229.79,162.64
463.04,202.86
587.21,809.96
307.91,295.27
943.26,234.51
947.89,375.53
365.82,110.05
136.19,704.78
912.13,240.99
140.52,926.82
831.08,294.79
59.93,486.5
106.86,672.37
999.99,828.89
528,940.09
273.08,179.21
481.86,201.23
807.35,558.55
923.56,222.92
202.47,231.97
418.51,269.44
148.58,456.66
423.31,83.52
78.59,302.97
686.66,606.04
101.82,835.76
1.51,922.08
532.34,577.15
690.79,447.26
510,519.06
204.95,289
4.05,979.71
567.23,291.5
342.5,600.99
208.65,482.54
203.76,527.29
936.47,567.58
922.12,751.25
28.75,12.9
825.73,514.49
943.52,139.13
