a,b
971.4,259.33
869.97,414.95
841.42,922.78
112.42,540.79
948.97,65.16
922.18,588.82
823.98,390.62
877.84,627.18
172.69,72.85
283.46,967.86
788.21,188.1
717.71,373.82
808.64,697.44
720.16,878.88
845,989.12
351.71,773.27
303.45,378.6
962.01,532.7
297.57,358.74
549.79,296.67
218.58,932.66
178.2,364.45
649.39,893.94
704.26,21.47
4.87,150.86
121.64,294.26
682.17,752.49
358.34,269.47
573.73,956.63
868.53,917.13
533.59,425.54
864.96,727.32
646.07,154.71
411.69,767.43
487.48,609.68
766.47,962.95
668.69,973.66
724.81,834.92
605.29,480.87
174.58,16.76
10.09,23.79
554.75,803.12
967.54,428.52
222.43,31.96
838.35,81.12
671.09,212.05
572.28,66.9
84.53,874.28
498.57,658.25
431.45,717.36
363.78,797.57
505.07,885.45
112.49,12.66
770.09,511.72
511.17,126.96
388.99,848.21
260.15,275.76
857.98,973.05
471.08,99.24
495.81,326.41
967.01,230.01
695.87,150.98
100.54,176.25
288.19,574.19
648.74,94.63
210.94,928.79
710.1,319.68
961.53,198.63
519.81,125.68
702.88,431.17
244.52,686.71
730.6,860.18
167.68,845.69
854,120.22
987.8,63.74
747.75,167.9
23.98,263.71
539.02,363.69
3.85,120.87
26.03,775.51
949.7,929.83
860.61,202.69
130.37,983.29
335.95,882.8
123.6,232.01
263.29,555.67
199.12,61.52
279.62,292.25
708.82,915.59
571.6,907.29
477.94,532.75
325.2,812.41
411.27,842.37
407.04,81.1
193.67,17.58
171.58,57.77
122.83,816.51
234.85,251.65
638.26,778.06
698.65,308.01
64.53,70.56
923.21,881.72
43.87,229.88
193.35,202.99
729.28,262.9
291.45,228.5
959.65,389.43
838.22,144.26
177.05,554.87
950.7,810.44
162.16,103.89
803.28,638.8
206.11,832.77
164.91,812.87
637.65,193.32
492.51,683.94
999.17,849.36
789.76,448.33
792.31,218
995.82,153.29
707.93,169.39
528.16,426.69
621.29,719.24
554.7,262.93
434.64,754.56
163.99,976.31
261.97,249.81
513.16,281.69
311.97,398.3
738.08,287.18
375.85,598.76
979.34,255.48
358.71,753.52
878.27,876.55
938.38,202.2
410.08,550.74
726.66,556.13
35.66,823.51
392.29,960.19
989.5,508.54
583.92,841.18
809.53,989.68
482.8,952.05
855.67,15.73
612.89,987.34
570.97,453.34
861.13,783.12
457.81,784.52
338.32,99.02
348.79,678.34
60.18,592.66
623.31,888.93
950.21,951.41
838.88,79.78
778.93,718.74
768.31,690.07
368.5,641.63
264.08,794.21
52.66,559.14
121.01,633.63
135.21,321.61
659.74,238.58
12.46,340.53
113.69,670.72
284.24,407.13
234.63,792.49
33.66,14.24
800.52,588.89
541.92,911.37
879.17,2.07
533.73,237.99
180.73,122.41
784.98,592.16
669.17,986.06
365.06,307.73
839.38,976.06
837.9,487.13
567.18,874.4
66.22,373.05
819.77,542.9
971.9,50.61
305.08,7.99
740.73,143.14
890.1,497.84
261.92,480.91
151.28,418.22
109.51,883.66
286.34,388.68
496.38,49.36
858.69,329.72
404.95,870.66
483.96,852.96
86.16,602.43
454.89,939.12
651.6,575.62
509.02,438.16
660.87,453.78
471.81,65.24
377.74,981.22
474.92,932.52
400.33,68.82
553.8,516.09
363.8,488.3
322.09,697.92
722.5,417.65
610.85,407.04
529,493.03
422.9,222.63
271.01,612.33
993.92,994.6
482.62,209.4
941.61,171.8
685.38,418.82
19.2,11.13
209.17,184.81
366.66,564.97
881.63,417.74
52.16,437.43
267.29,997.13
714.43,736.26
409.65,992.86
34.19,68.87
29.68,281.75
984.14,603.51
523.95,406.76
652.03,691.46
820.98,744.64
58.45,591.68
504.95,155.74
99.92,740.95
73.44,288.02
172.98,74.47
217.52,494.25
59.99,825.65
176.13,330.61
481.41,238.21
933.33,389.01
749.6,791.99
699.65,647.2
833.02,993.38
139.77,234.53
761.9,663.05
835.58,826.82
133.95,115.48
419.97,452.43
435.45,772.29
206.3,593.63
589.15,560.34
457.52,909.6
176.76,333.52
115.24,842.52
80.81,210.69
921.92,900.57
136.88,658.5
392.72,42.76
386.07,889.62
805.68,736.09
773.62,167.57
649.85,886.23
480.79,929.35
990.25,594.43
809.02,648.83
518.94,506.01
606.51,582.64
238.9,515.13
774.85,877.51
818.88,863.56
214.65,215.4
547.01,124.25
661.18,143.46
771.14,491.28
909.43,120.62
686.75,456.52
427.27,182.66
196.86,191.38
950.07,753.27
770.4,266.64
795.49,483.09
57.07,864.31
357.71,650.45
386.62,100.39
363.25,135.03
175.86,188.65
182.33,233.65
302.32,256.06
523.93,45.96
538.93,158.53
282.39,296.03
555.11,774.13
348.41,712.56
792.19,545.13
821.46,666.61
571.89,478.92
957.45,66.82
353.7,586.87
868.33,953.71
900.5,216.09
62.66,703.73
351.46,535.15
527.07,445.2
140.63,796.99
170.3,417.81
932.64,512.47
693,504.88
45.47,163.11
759.04,242.56
301.56,255.42
360.96,884.04
519.33,690.88
586.97,255.29
808,707.32
536.96,120.36
43.05,828.76
808.53,424.27
237.31,499.74
269.9,578.01
174.65,143.1
567.63,60.26
190.72,724.76
408.94,601.44
684.25,821.98
361.91,962.25
927.91,917.47
937.72,627.57
268.63,292.58
106.88,149.45
310.75,362.06
404.08,457.81
102.38,811.03
659.17,593.15
21.6,41.88
938.74,450.53
710.6,78.56
583.33,933.63
802.54,847.96
891.44,777.05
271.29,941.54
404.54,124.31
678.82,646.84
921.94,861.77
448.68,839.12
168.52,929.68
139.84,533.8
932.1,204.15
632.74,636.36
781.33,733.94
415.14,245.53
864.69,409.7
158.82,236.1
61.82,225.32
802.51,192.95
866.29,283.86
897.76,62
28.89,88.94
