a,b
155.29,53.33
872.04,677.84
465.6,304.23
62.36,941.29
164.31,832.16
478.92,512.08
449.95,149.3
219.82,14.33
579.33,192.02
972.44,849.27
971.72,993.2
823.07,414.49
298.99,204.31
786.64,152.3
864.9,759.21
909.85,660.88
897.09,498.28
254.1,53.79
346.94,966.62
402.17,794.73
768.8,802.19
162.56,381.02
352.24,820
381.2,768.26
491.4,319.5
692.56,763.58
288.21,827.98
283,490.04
216.09,100.82
174.6,532.94
504.57,313.04
541.74,667.47
670.07,408.96
409.57,20.1
79.2,57.72
649.66,584.85
176.73,501.2
416.16,344.48
500.72,507.81
895.1,550.88
756.06,93.22
870.15,864.92
888.62,983.54
284.8,131.89
617.69,912.28
570.93,757.13
231.28,919.2
886.9,37.29
717.88,21.7
426.3,489.02
221.43,990.38
375,537.27
147.47,923.67
80.35,461.83
810.93,695.07
615.37,847.45
916.46,814.84
568.35,618.82
615.99,503.75
27.24,538.38
575.49,117.79
853.08,154.07
341.63,543.64
522.89,689.24
285.29,775.79
17.53,329.82
286.6,353.57
629.2,296.1
149.56,792.81
732.76,487.3
258.63,530.66
458.7,186.71
505.66,69.81
744.72,275.75
701.65,164.23
82.74,421.48
100.47,55.05
761.55,63.14
711.49,56.74
755.82,893.48
534.36,626.29
68.7,236.95
42.29,647.94
364.62,189.09
493.56,793.47
471.43,682.75
936.16,320.9
216.98,157.78
560.51,442.33
216.89,938.09
785.39,457.89
872.45,703.84
321.75,780.3
656.16,402.04
690.25,446.06
215.06,672.81
460.5,124.32
801.32,357.94
360.12,663.68
114.23,179
659.13,974.83
558.66,980.29
892.6,127.41
407.03,97.52
812.97,670.64
57.06,543.55
914.35,910.01
857.71,586.67
184.13,709.96
208.59,796.42
929.48,926.83
535.11,132.86
100.78,140.86
928.5,522.84
118.79,241.86
356.43,399.44
337.92,651.48
178.76,439.37
997.65,839.49
367.02,13.74
97.31,264.47
19.81,590.62
2.11,165.06
9.73,269.32
890.22,769.37
631.38,703.71
450.41,623.88
141.43,53.08
93.72,797.98
671.02,947.44
975.08,770.59
21.13,110.45
501.35,169.54
242.61,54.38
586.09,954.15
673.06,22.97
664.01,596.57
970.09,860.44
184.34,242.1
137.08,809.89
510.52,552.2
336.11,682.77
3.28,520.9
457.58,56.63
703.01,969.5
184.01,994.85
215.11,18.19
272.82,895.23
195.26,1000.24
245.22,796.13
135.26,167.31
280.66,341.48
718.16,262.82
69.07,102.17
950.66,734.95
490.75,491.34
332.43,425.93
392.89,645.99
39.11,217.28
664.43,642.93
432.41,833.32
758.82,115.42
922.9,219.19
10.58,19.4
57.17,874.77
303.5,781.63
597.64,329.75
633.45,684.17
223.04,578.87
269.24,264.04
363.79,363.29
382.46,449.4
275.98,773.65
856.37,656.83
814.94,620.29
578.6,765.96
148.14,384.8
988.06,402.56
66.58,10.2
880.09,336.43
54.36,218.98
349.66,873.71
610.33,167.37
128.74,206.91
180.44,614.72
776.45,383.31
925.24,175.77
448.57,712.5
427.09,917.09
320.37,497.17
858.44,665.11
886.74,890.58
196.46,550.69
289.23,155.08
365.19,889.61
66.67,372.51
683.88,841.91
492.01,902.86
262.5,168.56
642.06,96.53
885.7,18.54
355.22,965.48
236.53,142.6
334.99,277.12
891.61,340.07
286.71,10.72
296.82,512.2
65.32,291.9
907.29,192.61
922.52,738.73
499.6,543.48
22.62,722.48
391.78,671.05
956.92,3.11
259.19,216.64
461.87,888.47
338.49,484.2
140.98,354.12
731.66,426.09
570.23,116.12
542.89,670.86
357.15,745.33
776.48,900.99
805.03,277.16
197.68,792.93
40.38,36.89
573.1,573.27
630.36,634.32
214.88,251.23
