a,b
254.83,461.87
781.59,545.32
272.11,15.38
356.03,418.15
177.76,391.85
986.83,491.49
440.08,347.65
180.28,376.84
504.27,915.88
379.23,109.52
401.32,905.46
862.21,722.18
318.2,492.29
285.64,87.03
1000.48,276.97
298.89,125.17
274.23,574.25
776.05,27.95
680.81,6.13
520.82,500.2
11.29,915.69
354.44,49.56
170.76,757.98
892.03,274.35
373.57,343
265.42,154
556.56,896.45
944.27,31.62
724.53,617.99
746.46,716.14
696.7,541.08
739.48,508.98
965.86,967.98
524.09,751.75
801.13,967.19
831.4,511.24
645.41,193.71
583.25,48.83
808.08,771.07
332.36,186.52
785.4,899.68
417.35,126.38
54.69,392.94
343.07,896.54
950.56,640.01
618.31,325.9
304.35,932.51
918.49,125.21
176,211.6
935.94,871.89
922.17,835.28
342.55,963
262.42,61.59
56.01,490.74
998.55,689.97
705.85,692.59
843.27,571.82
226.05,22.04
656.59,770.48
132.55,117.18
222.14,483.27
996.84,278.23
417.53,446.9
325.58,357.37
567.34,854.79
422.07,158.25
693.63,527.07
115.34,15.8
486.36,401.28
555.05,558.1
736.86,392.55
186.96,273.5
652.97,838.95
235.63,275.7
162.58,302.42
827.9,193.67
325.39,993.76
670.53,130.62
711.64,370.87
871.77,605.94
758.31,135.48
142.69,2.26
963.99,572.39
501.72,324.07
959.39,418.54
750.88,356.07
291.79,967.32
522.13,473.69
684.47,74.15
523.01,142.58
188.27,15.09
594.84,69.46
444.59,191.4
744.53,743.84
502.85,11.94
714.91,969.73
570.2,799.59
929.98,836.12
37.12,660.51
943.98,874.06
293.98,991.21
793.11,198.57
770.04,251.2
165.69,286.55
826.91,478.61
473.12,511.79
408.81,879.84
759.56,4.1
118.7,838.35
481.91,483.43
579.79,4.55
152.06,867.27
824.3,588.96
262.22,957.28
523.22,627.67
4.4,302.46
567.04,562.9
698.34,701.34
64.97,392.04
317.6,411.23
98.93,815.06
923.05,717.8
85.66,808.28
318.21,407.8
600.7,885.61
494.63,858.93
260.71,533.38
826.71,122.31
900.48,903.38
386.75,22.45
720.98,989.47
827.77,139.77
943.02,452.86
605.73,814.79
789.65,428.61
123.66,670.21
170.94,85.52
570.84,745.38
