a,b
911.99,265.75
155.19,353.66
128.62,83.68
222.2,74.07
257.62,84.18
117.85,150.49
257.96,173.82
101.41,727.86
26.57,292.39
978.94,64.27
110.66,371.08
164.57,816.08
644.67,99.38
515.36,948.76
297.74,564.87
329.02,823.13
9.17,585.69
773.32,923.32
4.43,537.06
906.06,497.64
624.87,452.96
147.89,888.31
609.65,813.19
651.94,353.22
692.04,876.91
979.36,155.31
548.64,578.92
565.05,111.23
260.24,73.34
74.84,491.55
72.19,215.88
103.84,404.58
386.28,679.07
645.12,509.98
961.8,673.37
469.71,682.84
348.53,442.37
164.23,419.9
64.48,742.37
364.3,288.18
312.78,579.71
622.65,524.84
734.32,753.05
217.61,129.91
982.22,736.63
125.36,744.43
664.21,835.78
120.75,853.84
520.66,487.87
139.83,668.09
651.69,820.93
369.98,932.96
858.47,204.51
569.34,93.42
76.29,352.56
816.76,765.53
857.73,850.79
33.72,260.59
72.73,333.55
320.94,142.24
648.88,992.41
703.34,997.49
197.07,200.84
457,286.29
331.39,402.37
106.06,810.26
879.98,223.63
534.74,525.04
209.75,787.49
553.29,337.72
367.08,176.64
354.59,203.12
840.89,187.99
754,686.68
835.76,730.66
423.51,648.76
96.89,64.34
19.69,38.1
721.29,395.81
846.13,980.75
398.14,772.83
525.78,580.84
161.18,639.68
246.76,809.45
395.6,155.52
815.25,306.31
680.11,962.35
602.85,697.18
447.66,65.22
823.81,175.03
606.88,783.59
319.34,841.2
627.42,275.02
862.3,879.5
888.88,548.18
821.07,403.92
187.81,592.2
402.34,431.44
685.18,768.31
616.33,291.75
471.74,257.85
710.85,880.24
786.38,344.63
366.08,159.97
159.35,157.74
665.3,521.14
321.64,18.86
845.57,10.17
907.92,349.52
577.03,821.19
931.24,106.67
580.21,73.12
930.55,651.55
316.28,493.18
59.2,443.86
379.23,466.74
251.64,596.86
338.33,183.79
489.62,273.06
525.94,841.36
365.03,836.04
570.88,798.99
896.3,9.22
246.19,672.07
47.82,137.51
190.2,237.17
304.25,322.71
343.03,223.8
559.44,160.88
939.9,860.91
787.38,40.12
370.54,388.01
810.81,622.35
989.85,958.84
480.99,631.59
6.3,654.75
18.03,62.66
261.3,432.88
102.91,847.59
120.1,197.27
309.28,328.44
88.02,676.59
867.23,453.82
935.8,619.62
807.75,167.9
977.56,495.31
273.59,21.89
559.42,365.44
293.43,446.79
928.25,590.54
752.08,789.61
441.71,436.49
548.24,179.9
888.78,814.46
322.26,814.93
645.53,241.51
534.46,273.46
271.48,538.42
350.51,578.39
356.95,751.93
593.62,306.13
123.87,536.96
465.02,332.99
49.67,140.28
112.18,84.98
765.55,969.24
883.26,516.26
660.56,792.85
414.45,565.81
47.21,388.75
862.46,684.5
375.94,109.53
988.69,530.47
53.56,230.22
168,841.59
256.4,598.64
934.14,24.04
564.12,469.75
938.38,421.63
210.24,346.96
