a,b
260.04,694.36
967.98,845.26
706.03,135.15
959.44,445.1
359.96,254.73
480.61,337.94
256.71,767.84
709.72,64.08
282.58,526.83
222.42,750.05
537.85,338.06
109.17,232.5
447.1,873.57
727.06,46.53
512.99,331.31
727.9,345.56
711.4,772.43
31.04,309.44
180.13,271.28
190.18,464.38
431.69,168.22
343.33,815.11
680.25,181.94
709.11,137.6
576.66,23.18
593.71,529.73
281.11,572.57
658.2,740.22
761.52,862.62
183.65,341.03
741.93,120.26
726.31,635.99
756.97,889.67
830.86,332.73
564.3,885.23
433,514.77
675.86,579.18
154.99,70.89
864.54,590.59
701.44,964.23
641.71,907.51
433.12,143.72
176.74,510.66
291.63,749.76
204.35,103.88
658.52,776.38
836.89,679.44
844.91,642.65
333.42,315.7
730.94,364.85
749.41,655.71
464.91,448.67
508.19,639.17
208.92,271.77
608.01,145.44
668.41,885.24
143.66,314.22
556.21,886.52
941.05,206.59
395.5,360.31
495.22,540.09
916.3,847.57
293.31,548.39
825.01,79.53
39.67,642.94
434.61,41.78
60.7,547.6
388.38,564.39
807.65,980.58
252.49,265.42
896.23,879.82
670.06,850.1
549.27,233.75
593.95,784.41
28.22,760.78
978.96,916.96
945.36,203.41
252.3,174.38
875.28,711.99
942.25,461.13
305.38,289.72
821.54,711.41
768.22,818.22
854.68,162.63
962.42,735.76
797.29,406.67
163.57,689.01
641.19,803.27
352.32,460.92
544.76,498.12
839.37,88.68
186,125.69
813.64,284.98
216.22,49.99
316.38,761.42
273.23,485.13
964.31,693.77
467.36,345.03
877.17,331.57
756.96,381.6
324.9,521.79
6.52,237.19
833.38,214.68
622.64,555.78
79.52,476.91
537.84,462.57
479.49,339.69
426.88,689.74
669.94,358.94
304.92,606.05
87.73,509.59
842.19,724.38
953.72,832.81
710.19,692.61
383.54,393.35
280.14,60.44
766.56,175.76
1.34,84.38
352.38,494.84
953.27,629.04
485.32,97.47
423.54,624.82
722.82,449.17
98.49,559.83
668.96,56.17
368.4,455.07
311.12,46.11
24.28,32.13
65.17,655.63
948.64,670.29
702.75,520.79
239.89,272.84
943.88,278.98
585.2,671.36
772.96,575.96
186.51,977.23
178.98,884.8
590.84,775.35
151.4,50.53
482.76,670.42
459.39,374.53
550.5,82.69
776.62,217.96
209.26,426.69
329.29,491.38
28.71,442.4
898.73,443.29
450.9,734.82
840.58,612.03
704.09,379.18
640.09,114.49
453.22,826.99
969.51,393.09
300.94,970.83
215.63,786.39
102.84,478.46
531.4,769.42
444.86,533.74
177.35,920.37
561.94,91.05
195.49,376.72
529.71,298.05
571.43,400.26
151.75,143.46
565.42,950.73
119.33,427.54
396.4,453.2
968.46,166.07
943.52,929.49
826.72,882.8
259.22,443.16
590.78,14.68
698.15,888.98
909.06,196.67
769.93,532.17
945.55,620.25
399.37,254.9
732.4,616.18
536.17,178.2
120.71,280.86
917.08,486.75
614.67,354.05
43.55,248.55
208.57,250.08
338.09,524.89
87.95,793.72
88.94,34.12
686.51,299.47
515.32,18.15
425.15,95
824.22,794.59
670.68,974.67
716.85,439.37
375.96,124.43
90.68,432.24
309.19,391.9
791.08,505.54
771.2,917.68
610.65,610.33
175.83,365.91
602.53,554.4
428.74,605.9
245.3,837.69
184.72,103.31
155.84,843.3
113.04,774.44
622.75,447.88
529.03,1000.95
844.11,482.22
11.82,318.57
797.52,86.7
48.12,601.74
465.23,180.04
806.58,287.41
449.29,340.59
360.7,184.6
357.35,621.08
140.44,218.72
901.76,253.66
563.7,743.07
466.22,264.16
291.98,756.31
599.31,756.86
313.5,365.26
851.29,621.84
564.21,901.43
501.5,373.02
252.96,514.81
110.34,715
687.9,689.77
493.21,939.28
990.92,538.12
96.44,605.23
688.55,625.94
395.66,123.29
599.33,804.08
459.62,547.7
768.71,741.57
752.8,723.57
98.74,664.25
972.78,327.06
344.16,679.5
335.24,83.49
792.44,791.5
469.06,166.17
703.75,125.44
665.88,472.13
475.86,468.45
370.42,535.06
207.47,29.91
423.99,99.71
237.52,112.42
963,185.06
527.21,122.56
583.94,165.63
219.52,544.18
943.34,60.65
646.38,671.46
62.02,918.3
119.45,405.4
846.17,883.75
492.18,748.97
554.73,269.99
396.31,472.49
416.14,961.64
127.84,514.42
525.57,999.71
580.27,781.64
700.7,91.29
564.46,550.2
618.52,833.14
612.77,404.44
124.15,204.45
185.65,867.45
640.81,101.39
712.28,669.36
128.05,589.61
392.96,133.74
425.89,396.41
479.24,265.41
246.24,872.93
759.47,804.56
67.16,318.55
393.13,252.84
201.26,845.81
413.14,815.48
675.03,258.21
795.62,902.39
465.23,836.43
148.24,777.77
330.28,477.14
539.94,106.88
208.54,776.2
884.6,500.59
976.19,212.51
769.66,376.64
479.87,471.12
529.29,61.07
265.85,459.8
979.32,988.58
525.11,556.88
58.72,723.42
230.94,787.13
980.23,730.78
445.76,788.89
368.27,621.38
64.36,665.23
71.31,160.51
31.01,467.41
367.46,634.15
237.27,800.77
254.52,870.08
693.96,398.4
98.16,476.11
998.97,962.81
431.97,38.22
477.92,130.5
929.24,135.09
29.96,756.92
936.81,192.8
1000.18,217.3
20.35,683.9
217.23,717.74
129.03,491.15
643.54,525.08
868.21,543.35
28.6,153.32
696.69,109.16
216.87,508.41
600.38,96.35
799.78,733.08
513.3,839.61
206.68,237.35
976.6,505.8
394.47,94.67
51.22,568.67
810.68,20.12
870.94,84.74
380.4,884.38
838.65,169.94
265.12,103.25
432.19,214.79
634.49,967
576.4,456.04
93.25,166.14
308.48,551.16
740.3,280.2
189.74,812.19
394.75,541.63
53.19,82.75
109.81,724.59
962.52,670.35
74.01,344.39
15.75,130.01
773.71,222.54
454.86,567.54
566.04,662.47
926.72,805.97
651.11,267.1
944.82,670.68
85.37,112.8
151.39,769.94
268.9,412.69
654.74,119.3
376.76,151.81
732.95,514.38
485.76,406.88
339.29,745.08
714.21,757.39
310.37,923.75
638.95,237.8
236.46,660.72
613.3,645.92
96.77,450.44
361.56,546.35
108.8,211.26
184.2,220.35
266.3,748.18
211.31,355.81
644.28,19.87
819.76,245.98
699.48,275.27
344.82,728.03
666.43,693.73
245.33,881.83
159.46,830.47
255.15,447.15
613.29,660.76
297.13,333.96
229.19,61.05
549.9,673.21
930.78,136.3
524.39,900.63
757.88,250.49
686.46,922.85
89.75,985.99
546.53,351.93
898.88,767.97
268.06,819.44
853.82,18.29
854.74,180.41
235.58,174.16
732.47,637.61
118.97,375.02
975.6,608.56
669.7,489.65
74.84,656.23
969.87,71.27
781.96,914.47
902.86,970.98
224.19,48.57
686.89,708.93
422.73,364.86
617.9,820.31
617.68,421.28
82.84,680
626.34,461.89
833.42,112.77
158.3,707.39
661.51,31.61
213.68,595.06
397.77,53.91
806.89,842.32
71.73,942.29
862.54,576.57
465.11,185.15
469.86,290.54
482.34,17.95
946.05,743.51
255.22,467.16
253.85,392.73
524.56,978.81
103.25,444.34
488.31,640.09
398.88,122.9
783.23,824.85
753.52,97.75
656.81,880.02
564.61,613.66
710.67,863
946.08,469.57
840.3,612.51
741.06,348.17
657.97,620.04
149.8,66.97
528.15,508.14
654.16,899.46
898.55,735.85
196.84,736.59
957.83,565.07
800.65,105.35
395.02,930.27
466.8,88.64
934.07,610.27
622.04,920.98
583.32,455.07
32.23,500.3
551.58,327.5
413.82,788.57
693.91,340.68
657.86,982.55
766.74,598.68
163.53,989.63
209.43,6.64
287.32,850.4
260.56,716.35
820.27,833.85
957.35,825.48
311.13,895.14
754.45,711.11
984.79,478.96
695.89,816.32
988.03,563.54
331.08,434.09
527.13,768.97
850.34,392.38
395.52,579.95
269.79,379.96
895.04,762.53
877.52,71.22
873.16,29.22
787.69,9.84
579.14,555.42
498.1,196.47
884.89,363.83
457.34,685.1
517.64,406.01
430.68,497.49
262.66,68.08
376.53,144.06
869.85,714.79
191.85,667.91
345.77,496.77
198.28,907.05
18.26,1000.1
23.68,618.32
95.91,835.42
260.15,303.72
984.89,127.8
69.27,833.4
416.92,271.83
61.17,19.76
880.48,122.25
89.69,551.97
616.37,762.32
450.24,963.77
936.36,300.89
805.02,793.92
765.5,346.22
940.31,738.18
452.67,394.05
279.83,233.33
353.83,950.19
351.3,976.73
320.83,98.24
780.5,871.89
911.1,128.31
273.88,68.89
889,896.21
437.05,396.94
411.39,811.86
687.13,121.15
162.75,527.04
500.44,526.19
402.31,398.89
630.14,549.44
9.65,967.5
376.27,708.23
216.47,362.26
106.55,644.51
329.73,735.4
573.91,808.94
534.68,684.77
983.36,277.31
720.86,271.8
131.08,505.17
44.42,529.81
354.73,621.83
617.41,519.84
960.57,196.26
194.46,23.05
911.04,21.57
557.37,717.4
497.93,409.76
566.36,314.04
919.65,371.5
631.11,864.12
736.73,993.32
555.11,224.15
423.61,393.4
224.51,61.96
421.87,344.42
290.78,8.03
967.65,236.18
142.68,635.66
442.91,192.17
798.93,909.86
746.38,335.71
67.32,147.26
516.22,731.76
23.23,676.02
194.82,346.27
85.22,344.25
826.4,510.75
955,235.85
574.93,930.73
76.93,771.19
224.47,40.43
565.51,666.87
327.71,319.27
524.98,942.02
559.95,853.34
884.59,958.54
954.3,414.04
898.44,118.47
199.1,407.25
922.23,927.81
745.63,331.02
791.71,568.79
947.64,576.84
465.18,269.96
767.91,998.33
940.74,310.2
636.15,126.84
204.91,352.53
9.54,306.87
551.55,609.61
140.03,96.42
476.56,176.09
733.41,595.61
236.16,736.2
821.28,583.6
532.33,609.24
239,324.98
435.49,118.01
248.72,674.46
130.41,612.26
470.74,760.77
919.69,42.31
430.51,586.99
18.46,704.61
352.32,807.75
30.87,200.77
864.08,98.23
945.62,976.96
871.56,436.35
329.69,741.87
624.54,652.57
389.45,843.85
58.49,813.84
38.37,316.89
630.03,255.03
385.07,708.45
225.34,224.81
872.67,596.48
863.25,97.65
892.03,499.74
285.54,646.64
521.4,669.01
946.49,886.67
352.22,132.4
375.82,337.38
625.61,47.15
732.42,898.73
87.78,735.07
246.24,709.76
291.65,745.86
985.15,663.42
669.46,229.29
636.37,110.7
243.09,373.24
807.41,264.59
113.35,33.13
260.78,697.48
832.36,88.73
136.4,146.45
386.23,394.67
707.5,89.18
485.23,436.52
546.32,371.81
212.95,621.3
690.96,56.25
543.9,456.05
535.97,714.69
572.25,578.69
668.09,139.34
322.15,635.52
240.19,923.76
43.19,852.52
804.58,76.88
731.87,135.19
888.64,530.47
436.38,127.66
649.89,467.42
388.05,846.49
98.15,822.27
257.81,264.64
191.6,652.6
475.47,39.23
69.45,295.93
788.39,426.85
209.01,25.34
456.68,789.84
628.7,654.46
384,871.17
398.4,619.23
975.22,865.24
760.25,508.93
502.42,250.47
259.08,474.03
124.91,8.5
842.08,175.63
634.58,172.45
32.29,463.91
251.69,189.24
160.85,986.63
788.48,500.67
789.97,816.12
632.58,99.57
114.64,674.03
25.95,94.5
956.13,978.42
360.87,929.41
226.41,192.77
400.42,300.91
358.32,44.34
514.56,709.93
981.63,990.73
785.25,150.13
143.3,668.87
861.47,285.82
929.9,188.39
89.7,720.34
383.51,840.4
664.03,408.87
88.39,269.87
933.38,848.19
274.04,677.93
477.2,165.57
226.32,13.09
480.21,817.48
24.12,232
917.48,307.66
860.35,30.73
901.65,453.01
411.34,872.97
84.53,310.43
830.64,637.86
795.06,412.1
495.6,142.01
377.96,11.15
62.56,471.15
814.62,453.96
707.42,731.74
370.15,679.45
990.54,708.86
935.92,885.76
653.98,681.85
684.96,319.9
733.15,488.07
15.85,863.98
415.14,397.22
928.71,988.34
259.83,632.44
787.78,750.06
820.47,535.04
830.33,910.65
87.7,50.36
572.65,410.38
128.9,469.82
939.15,907.51
901.19,285.12
441,644.9
542.26,524.4
88.06,111.15
346.41,494.57
28.97,692.19
317.58,344.06
268.55,353.21
625.58,382.53
516.37,943.14
877.88,754.38
265.14,51.04
769.07,683.9
341.01,615.43
826,368.16
280.97,98.94
489.68,481.05
983.63,503.99
117.17,505.99
558.05,279
890.22,984.88
630.85,775.07
805.17,703.73
575.13,336.71
354.44,85.7
569.75,147.47
16.89,294.49
11.55,881.59
893.68,428.56
170.92,555.51
195.63,762.28
480.98,517.39
606.64,557.73
759.23,75.35
555.11,814.66
967.02,507.07
355.58,644.15
444.61,979.48
752.64,164.83
246.88,429.77
127.08,79.9
968.76,613.29
243.8,482.29
572.31,77.09
643.66,377.68
59.53,807.86
656.23,449.45
545.87,794.14
618.32,492.52
679.4,527.18
621.61,409.07
250.38,639.48
833.86,425.47
385.58,834.36
992.73,705.73
332.37,346.24
766.01,420.6
927.47,860.71
338.26,848.16
64.67,748.52
956.57,611.3
45.19,929.16
341.24,33.67
388.86,243.38
509.63,241.49
140.11,586.6
668.82,737.56
798.35,963.36
675.58,591.84
397.43,643.11
719.21,646.29
777.87,974.95
387.89,211.25
354.77,66.18
801.31,654.33
270.04,68.03
893.32,110.23
593.38,414.69
443.96,611.39
495.6,432.6
586.69,116.22
623.47,192.37
326.06,121.89
450.68,585.32
291.58,244.7
218.97,942.39
802.62,327.21
235.97,214.38
609.82,332.21
181.18,172.02
837.66,283.46
176.52,516.07
749.21,398.98
723.83,611.39
534.82,527.55
679.84,637.54
722.84,283.9
339.46,113.54
227.77,426.85
583.03,807.66
482.54,912.92
644.23,314.14
76.55,221.86
507.56,415.68
135.44,70.91
255.2,461.66
824.07,426.11
948.46,454.05
540.57,909.98
482.45,494.94
287.97,139.94
224.32,227.84
363.57,364.04
518.83,662.33
688,161.58
738.34,158.98
374,885.05
782.23,416.97
284.31,357.08
880.46,717.25
90.33,650.94
847.98,895.62
350.71,468.42
588.76,732.57
656.09,299.3
395.56,552.53
170.64,128.35
404.71,583.64
399.82,772.86
167.46,905.28
431.83,137.51
258.58,991.58
906.11,37.41
141.83,485.41
825.22,506.7
737.78,793.06
455.59,651.33
46.79,459.83
720.79,66.09
561.51,546.51
884.15,989.63
497.56,573.51
236.86,602.05
308.54,907.29
939.54,678.16
141.71,923.83
456.26,451.65
232.94,149.52
618.85,435.79
523.72,53.52
345.99,302.33
191.36,150.13
124.01,257.52
485.36,406.21
372.31,139.95
128.09,587.09
88.13,27.64
281.89,847.23
29.11,859.55
36.8,382.95
66.39,384.18
39.6,656.49
710.12,942.35
551.37,395.47
818.63,371.33
40.16,694.31
248.19,458.44
421.25,229.95
453.59,871.51
189.94,812.8
51.19,274.84
101.33,149.53
879.44,203.48
771.51,367.24
23.21,703.75
537.68,715.53
288.57,282.74
843.54,84.29
543.27,191.23
695.88,155.51
64.38,390.31
517.62,974.5
166.85,3.94
110.45,24.09
455.58,487.54
6.02,947.2
955.04,10.77
931.72,40.99
855.17,99.39
227.73,942.64
224.09,184.08
539.2,551.68
39.9,379.77
29.38,128.69
866.35,174.21
682.81,502.78
333.23,216.94
195.1,77.7
727.85,673.47
630.7,531.95
340.08,430.54
849.6,998.87
569.75,791.71
505.26,745.15
977.02,456.86
626.88,365.98
963.21,12.52
761.36,731.09
179.84,577.19
763.7,47.2
621.35,421.65
460.16,861.39
132.23,683.89
116.54,704.19
423.19,390.54
99.84,540.03
613.44,212.49
918.24,975.08
263.97,951.4
917.03,526.94
236.04,555.25
240.07,742.9
470.26,349.55
800.06,843.6
417.88,201.79
392.27,882.17
417.12,431.49
549.23,621.44
638.01,530.56
385.76,458.39
267.43,420.42
24.01,619.45
273.06,66.78
39.51,95.81
869.35,40.86
791.54,679.82
754.17,151.99
736.28,139.1
426.26,149.43
934.14,595.13
680.2,842.92
230.25,720.02
187.15,499.5
267.98,944.04
349.79,789.96
