a,b
87.8,605.07
594.66,438.42
785.84,680.79
858.59,973.93
791.74,5.53
733.49,413.33
530.59,519.77
312.38,228.92
749.29,79.13
998.07,365.41
42.32,28.08
89.38,661.07
188.47,966.71
11.19,488.09
673.69,839.16
276.56,881.67
172.73,96.13
136.97,650.89
559.29,738.16
795.24,78.34
395.62,65.14
493.58,615.26
313.26,881.94
34.06,565.42
994.04,963.86
594.83,257.68
334.68,704.56
861.98,894.02
677.5,309.41
214.95,66.44
867.33,488.54
24.84,272.58
604.98,561.25
693.36,98.88
474.77,90.75
124.77,424.89
772.9,894.3
269.34,274.95
925.49,767.1
632.85,515.19
440.87,954.54
371.76,178.8
587.49,706.21
414.65,139.29
759.25,938.13
675.53,679.94
719.6,321.48
692.08,78.82
869.64,576.48
764.47,346.81
921.28,978.29
198.55,560.14
896.29,800.36
137.64,96.61
232.61,759.19
244.61,502.91
241.21,496.15
446.85,569.78
454.9,813.82
478.79,981.17
827.25,925.69
83.21,498.95
912.54,51.03
906.92,432.22
323.53,675.72
219.73,351.08
951.25,748.44
455.93,572.8
910.92,926.02
8.45,207.33
777.14,642.25
669.69,152.02
502.71,556.58
691.6,902.97
375.32,992.7
210.02,145.32
560.44,925.3
805.94,430.05
625.97,884.68
198.87,185.02
791.45,555.63
273.54,648.45
849.42,624.02
742.07,550.21
693.84,298.95
230.63,194.21
434.61,655.19
42.4,616.77
220.89,862.31
727.95,99.66
88.91,855.99
555.24,285.4
951.86,111.68
174.01,114.66
527.19,37.21
108.17,17.74
574.7,675.92
503.49,922.76
69.38,358.5
68.57,579.77
493.45,678.82
440.32,659.67
835.13,119.68
465.1,755.34
330.47,817.18
302.95,22.29
907.33,169.79
406.53,761.47
511.07,731.83
877.58,256.34
142.62,65.53
455.21,961.02
254.48,43.66
528.91,802.13
542.61,541.37
31.82,66.69
500.34,487.94
139.17,740.58
612.79,877.02
454.34,101.07
200.88,849.03
413.64,427.48
771.12,281.73
698.32,740.57
472.93,970.79
646.66,617.08
373.08,817.17
13.08,151.25
796.14,347.88
146.57,373.41
402.48,638.91
456.35,894.36
373.83,128.6
711.41,145.26
693.85,526.79
389.7,756.77
155.03,47.75
369.53,461.34
129.66,813.92
535.88,373.36
786.51,136.12
618.17,376.27
99.41,454.13
785.33,208.94
696.27,258.58
928.53,276.36
969.3,246.79
379.63,759.3
502.01,72.98
599.18,109.23
105.6,795.26
396.82,563.85
94.37,49.37
273.57,526.02
276.11,600.25
948.97,27.95
276.39,337.86
394.49,841.27
213.22,599.79
914.7,524.72
729.67,627.35
301.51,151.72
769.87,1.6
4.66,2.24
175.26,209.37
169.05,996.34
518.56,1.69
608.77,646.71
522.8,747.12
979.14,113.71
412.77,380.9
377.28,874.49
195.18,136.18
446.49,647.18
172.09,266.82
87.89,566.38
911.67,378.45
406.89,413.06
72.59,692.9
269.22,793.15
948.53,159.03
478.78,963.49
10.98,456.73
907.27,154.45
588.59,864.88
470.27,422.41
606.49,967.97
936.6,437.68
556.76,544.54
387.23,883.27
585.78,433.41
30.72,497.43
440.95,44.16
570.53,18.46
618.32,488.9
403.15,558.11
678.82,145.18
806.7,232.98
122.01,826.19
6.3,76.65
890.64,939.37
188.59,711.64
40.09,930.15
836.63,281.82
205.61,994.71
437.74,469.98
499.69,59.04
81.13,364.38
369.33,226.75
894.34,798
148.77,791.44
839,66.34
485.98,869.61
497.68,198.7
816.74,284.24
250.53,226.04
113.96,960.94
647.18,912.05
723.54,776.22
823.73,288.12
673.66,622.75
522.44,343.39
796.29,646.73
410.17,643.05
211.77,143.37
347.9,154.07
660.95,592.28
174.26,416.26
213.97,740.55
980.91,349.73
977.88,984.04
550.13,392.07
576.84,590.63
755.63,91.85
76.37,107.91
752.62,215.53
261.96,901.3
576.67,263.73
620.85,498.95
194.1,627.08
49.99,23.96
254.88,137.46
690.55,913.89
730.42,597.09
328.18,457.38
394.9,497.91
400.24,935.88
274.87,136.55
601.47,198.35
699.64,34.12
356.28,425.22
259.36,272.6
716.51,780.09
392.81,753.92
426.93,372.73
947.56,547.2
296.56,313.41
569.08,273.91
341.63,318.1
316.43,556.82
951.52,346.82
945.89,835.18
191.99,125.53
529.18,639.5
639.71,781.18
743.62,64.12
464.4,180.43
68.45,278.84
214.39,696.97
129.38,415.87
280.94,605.2
589.18,290.21
774.91,110.84
508.72,115.02
274.9,210.39
743.14,895.64
353.41,886.66
840.21,238.13
416.83,11.34
373.65,931.2
403.89,603.67
450.02,190.7
927,570.4
67.23,208.58
789.9,180.87
46.18,938.78
418.9,250.69
341.21,343.39
748.4,410.77
63.62,573.71
377.2,254.97
13.93,359.71
490.32,349.49
203.98,440.38
378.83,449.99
669.95,195.21
567.8,18.47
214.1,116.13
651.25,237.24
220.05,325.88
711.81,315.64
392.39,407.31
557.33,505.6
288.05,38.42
265.03,533.18
415.45,829.96
149.01,493.23
876.95,524.1
627.03,283.79
856.7,870.81
33.82,652.67
563.7,525.7
797.16,323.21
412.52,517.08
804.94,769.01
586.91,325.93
378.01,943.61
890.51,38.61
702.58,248.48
19.1,566.57
336.36,713.12
673.78,628.79
225.08,150.17
751.9,304.29
528.98,982.63
425.03,882.37
398.19,480.49
663.55,393.08
520.65,756.38
671.54,429.35
268.52,299.19
619.29,120.76
178.36,793.3
724.08,561.55
238.58,200.26
409.86,738.31
664.94,652.06
152,651.5
48.07,139.87
812.62,554.79
75.83,857.54
250.35,190.26
646.29,670.7
910.21,33.76
594.97,168.63
479.55,157.59
746.72,371.61
208.64,831.85
138.15,288.66
553.3,318.58
12.47,749.57
526.34,109.43
185.62,841.19
443.76,770.72
301.94,808.15
357.63,443.95
941.55,835.41
576.03,644
596.24,296.78
893.31,103.33
91.97,547.2
233.88,523.96
66.42,341.54
954.67,448.47
271.94,856.9
179.17,856.18
19.66,646.2
626.22,210.36
143.5,647.41
733.57,799.71
4.35,616.28
368.13,987.31
975.6,221.18
249.25,375.55
645.32,674.41
631.22,886.99
836.95,225.36
180.2,525.62
349.35,898.77
620.44,220.21
200.68,233.08
537.34,436.23
728.01,335.39
267.72,274.82
959.01,351.67
808.18,706.9
697.87,96.31
7.75,61.82
715.22,684.6
476.76,382.32
70.81,207.49
144.81,914.21
626.69,642.17
644.63,622.1
750.14,234.87
875.2,718.82
135,511.05
326.77,374.9
702.33,896.72
509.05,565.94
642.61,54.06
197.09,775.53
501.27,274.03
61.66,168.14
31.47,28.78
569.88,972.38
874.6,358.03
714.39,887.26
875.68,374.63
468.19,894.3
876.43,960.43
278.21,822.85
895.98,287.47
290.18,417.09
830.91,543.46
103.08,576.91
295.76,27.98
507.48,595.43
863.27,740.62
274.44,207.49
522.3,868.66
698.52,887.55
249.18,99.42
243.14,908.31
730.8,864.24
767.25,134.13
624.7,94.08
891.19,429.26
262.34,624.38
789.02,819.24
825.63,984.96
200.41,665.03
793.97,390.41
603.23,580.24
971.06,928.97
796.11,788.48
296.44,700.04
242.41,584.94
581.53,44.11
458.15,14.18
731.83,206.75
442.44,494.17
924.68,350.28
370.06,879.21
850.55,568.42
554.79,343.4
470.48,657.24
417.96,789.86
601.69,500.19
841.59,613.85
206.29,307.73
226.74,63.74
