a,b
112.43,194.52
829.82,688.38
396.02,213.34
139.44,422.74
23.98,795.64
793.97,856.46
732.37,529.22
405.45,998.13
49.43,214.12
202.36,571.44
157.86,67.25
973.12,894.79
671.87,148.38
855.62,892.56
955.23,432.76
217.84,542.34
950.52,881.51
84.94,184.81
759.99,425.53
511.36,32.54
380.04,746.36
737.36,305.51
324.71,246.96
258.86,147.51
677.07,204.72
508.57,56.07
905.05,189.48
619.23,631.05
805.98,878.79
567.55,851.83
229.61,82.97
223.53,82.19
480.72,298.97
105.26,291.66
108.86,95.84
337.47,822.4
970.93,336.35
290.43,267.83
903.85,904.54
50.15,668.4
925.63,914.9
444.75,858.22
726.47,782.15
250.2,13.79
378.22,791.5
450.57,886.69
480.59,354.35
1000.64,699.23
759.05,517
183.18,414.96
907.63,544.44
230.58,952.65
391.38,826.59
28.84,736.03
642.27,854.45
973.22,140.45
99.32,233.89
31.86,261.35
63.77,725.21
662.66,828.26
661.45,431.31
78.26,562.32
712.34,658.38
501.35,904.57
256.66,244.21
407.67,421.42
943.35,715.52
818.98,548.85
63.95,460.6
934.87,173.27
254.86,525.05
49.89,317.93
961.25,782.1
725.12,72.17
389.55,261.36
887.06,71.47
641.37,502.14
223.59,878.66
649.38,555.28
567.72,741.59
614.25,4.8
489.26,926.15
921.97,419.72
358.89,58.12
719.81,413.27
100.68,992.71
287.07,866.87
109.45,587.81
350.52,168.99
506.27,600.65
899.69,26.95
470.15,292.14
341.78,325.61
954.81,540.33
420.38,628.37
600.04,426.91
566.78,201.39
374.99,591.97
582.43,837.24
296.17,998.44
442.43,908.59
289.17,587.01
140.34,978.34
61.48,42.37
264.56,763.17
489.57,842.75
438.79,504.15
932.26,79.39
308.08,62.29
741.83,958.84
547.59,934.68
277.2,204.71
368.87,404.84
125.36,912.28
441.58,377.58
870.91,574.62
964.69,397.4
935.2,934.87
293.28,247.84
985.66,214.6
969.22,270.69
603.13,874.19
224.89,303.47
873.67,707.46
548.54,191.19
237.24,250.56
167.29,711.45
224.15,625.16
444.86,927
331.7,741.77
637.2,993.21
252.44,276.07
374.4,477.44
886.96,282.87
362.07,230.54
265.45,737.7
848.78,997.39
88.36,771.04
752.29,644.55
235.11,198.09
495.73,725.09
963.29,618.29
448.34,232.63
179.09,958.75
792.23,467.09
703.38,856.76
426.46,108.34
644.62,509.66
73.34,913.26
493.94,209.29
295.58,299.54
335.14,217.64
915.56,891.39
764.57,460.68
473.13,21.54
168.72,939.75
389.1,790.98
658.55,434.09
550.06,570.55
41.73,524.02
403.03,774.75
487.24,519.98
445.82,10.11
277.03,592.75
108.54,185.19
941.98,973.52
39.77,228.65
594.93,252.73
488.74,60.58
771.45,472.03
500.94,288.49
365.7,603.91
858.23,295.11
659.5,983.31
338.45,590.31
74.77,690.97
153.38,852.32
893.53,558.73
863.31,454.65
140.21,268.41
98.24,698.35
716.08,880.9
867.18,573.79
93.87,831.68
153.65,487.86
943.24,853.29
626.29,8.92
240.81,138.14
761.41,404.99
10.88,431.04
681.74,622.5
609.44,151.98
310.38,947.38
316.97,332.99
106.33,415.83
228.12,613.65
689.94,422.3
845.55,357.89
855.62,285.62
470.68,310.94
210.01,826.52
699.48,659.39
942.4,61.99
349.09,940.87
87.51,256.04
71.08,438.23
764.28,891.55
588.87,179.36
151.69,42.98
44.13,512.77
482.22,303.13
319.58,279.34
158.44,727.97
93.66,979.87
465.16,567.25
207.63,678.09
599.26,417.48
27.62,628.91
198.28,376.07
472.35,903.57
338.45,524.26
905.03,602.7
878.18,435.78
840.84,97.26
356.95,972.82
396.17,393
665.91,634.7
86.96,203.2
186.74,353.86
218.64,78.99
930.09,843.27
812.25,731.95
791.5,84.15
415.61,510.24
113.71,83.23
169.96,785.12
370.34,446.47
824.71,503.42
869.07,490.58
189.91,692.45
950.07,884.2
586.97,947.18
211.27,22.96
362.43,685.8
389.71,954.31
695.48,425.3
197.71,410.29
358.64,253.43
763.23,201.68
213.21,699.75
406.73,343.87
733.75,78.4
284.82,878.87
338.09,829.64
332.61,548.15
480.75,264.08
713.64,41.39
960.34,153.18
264.43,284.1
777.13,468.25
257.11,474
671.44,408.28
551.82,756.66
469.83,601.17
664.61,709.95
208.44,233.91
261.66,764.79
697.96,6.92
747.86,314.56
423.41,218.95
485.29,299.7
425.49,649.53
552.28,818.76
39.7,651.86
278.67,655.56
136.5,220.71
497.41,396.51
621.65,363.17
367.89,846.88
635.85,450.78
396.72,854.45
988.4,330.86
819.59,888.63
844.04,204.37
406.47,971.32
968.41,342.97
887.66,124.33
984.62,128.94
705.3,372.9
248.68,595.54
984.03,581.95
62.97,420.74
209.64,385.33
91.52,837.12
599.42,856.53
514.16,642.47
3.21,950.59
938.36,684.63
301.7,14.88
607.55,517.44
985.44,71.46
963.8,223.99
764.12,703.57
855.45,384.4
853.15,804.7
301.22,794.74
43.17,122.18
852.61,520.14
410.04,727.74
21.9,412.02
454.57,844.76
137.92,932.21
110.98,728.62
628.99,935.73
223.13,588.05
813.57,982.75
342.12,22.6
156.18,716.74
810.43,903.36
102.45,268.27
398.99,857.34
456.42,478.3
132.97,370.56
704.53,803.2
473.66,506.31
877.55,538.92
844.17,192.41
822.87,712.34
230.43,986.25
401.82,31.83
220.78,136.26
140.58,388.33
148.71,694.12
643.06,271.35
376.5,338.77
25.26,1000.64
948.09,525.15
65.86,718.81
114.86,310.58
235.6,322.03
316.32,655.02
449.63,800.66
851.5,395.64
674.57,4.98
59.78,298.23
291.95,97.18
222.75,660.91
500.65,395.58
754.03,830.26
676.92,774.43
391.33,808.95
404.41,384.14
26.26,826.43
437.93,411.08
255.57,539.94
618.81,392.85
254.15,108.33
276.4,803.09
705.17,878.19
802.49,117.35
86.88,904.31
637.38,643.72
990.2,551.36
76.39,967.22
545.21,674.56
846.08,482.43
675.05,994.24
355.87,317.36
209.37,962.38
150.77,645.29
43.48,380.5
857.26,157.54
637.85,325.26
535.92,604.46
154.46,657.13
641.57,264.72
607.43,250.84
550.98,622.56
24.92,573.81
677.24,286.34
828.36,996.11
623.67,8.65
570.06,94.15
794.52,836.81
419.93,346.14
441.62,865.25
265.75,903.15
